date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2021-02-27,208.0,21.4,28.0,15.3,91.5
2021-02-28,209.0,28.2,32.2,23.4,91.6
2021-03-01,209.0,31.1,33.6,29.7,91.7
2021-03-02,205.0,26.6,29.7,23.2,91.4
2021-03-03,203.0,31.5,39.9,23.5,91.5
2021-03-04,202.0,35.6,42.8,31.3,92.1
2021-03-05,203.0,31.3,34.5,26.6,92.1
2021-03-06,204.0,27.0,29.5,24.6,92.8
2021-03-07,206.0,24.4,27.3,22.6,93.4
2021-03-08,203.0,26.2,38.1,17.6,93.2
2021-03-09,197.0,27.1,35.8,21.6,93.1
2021-03-10,196.0,26.2,36.3,20.7,93.0
2021-03-11,193.0,28.8,38.1,20.7,93.0
2021-03-12,191.0,32.4,41.2,26.2,93.0
2021-03-13,190.0,38.8,46.2,34.2,92.8
2021-03-14,191.0,32.0,38.1,23.2,93.1
2021-03-15,190.0,24.3,32.7,21.0,93.2
2021-03-16,190.0,27.9,37.9,21.6,93.2
2021-03-17,189.0,37.4,45.1,30.7,92.8
2021-03-18,189.0,35.1,41.9,27.9,92.8
2021-03-19,194.0,28.8,31.8,27.0,93.2
2021-03-20,199.0,28.6,33.8,24.4,94.6
2021-03-21,201.0,25.5,28.9,23.0,95.4
2021-03-22,201.0,25.9,32.2,22.8,95.7
2021-03-23,203.0,26.6,33.3,21.0,95.7
2021-03-24,204.0,28.8,35.4,26.1,96.0
2021-03-25,202.0,29.7,38.7,24.6,95.9
2021-03-26,200.0,29.7,33.8,26.2,95.8
2021-03-27,201.0,32.0,36.7,29.3,95.5
2021-03-28,213.0,27.0,32.7,19.4,98.9
2021-03-29,212.0,22.3,30.4,18.5,98.7
2021-03-30,211.0,24.4,32.7,18.1,98.6
2021-03-31,210.0,36.1,45.0,24.1,98.3
2021-04-01,,36.5,41.5,30.7,98.1
2021-04-02,,31.8,38.7,29.1,98.0
2021-04-03,,34.0,37.9,30.4,99.1
2021-04-04,,26.8,32.9,22.5,99.5
2021-04-05,,30.0,39.6,22.3,99.5
2021-04-06,,34.0,43.3,26.6,99.5
2021-04-07,,28.9,33.4,24.8,100.8
2021-04-08,,25.2,31.3,21.6,101.0
2021-04-09,,25.3,27.7,23.9,100.8
2021-04-10,,21.0,25.5,17.2,102.1
2021-04-11,,25.3,35.8,17.2,102.1
2021-04-12,,31.3,39.4,24.8,101.8
2021-04-13,,35.2,45.3,26.8,101.8
2021-04-14,,42.3,51.6,33.6,101.4
2021-04-15,,47.8,54.9,41.9,100.7
2021-04-16,,51.4,57.7,45.1,100.0
2021-04-17,,52.5,59.4,47.1,99.0
2021-04-18,,49.1,56.8,40.3,98.0
2021-04-19,,42.4,51.8,34.5,97.8
2021-04-20,,44.6,52.7,39.7,97.1
2021-04-21,,44.1,52.0,37.4,96.5
2021-04-22,,39.6,48.6,34.5,95.8
2021-04-23,,37.2,44.1,33.3,95.5
2021-04-24,,33.6,39.2,30.7,95.7
2021-04-25,,32.5,39.9,30.4,96.0
2021-04-26,,33.8,40.8,30.7,96.0
2021-04-27,,34.3,36.9,31.8,96.2
2021-04-28,,38.1,43.0,33.6,95.7
2021-04-29,,46.0,53.2,39.7,94.8
2021-04-30,152.0,39.4,43.5,35.8,94.8
2021-05-01,,34.9,40.8,31.5,95.6
2021-05-02,,36.7,45.5,30.9,95.0
2021-05-03,,35.4,41.7,33.3,95.1
2021-05-04,,37.6,45.1,34.0,95.5
2021-05-05,,45.3,52.7,33.8,94.6
2021-05-06,,43.0,54.3,28.8,94.8
2021-05-07,,30.0,36.9,26.8,95.7
2021-05-08,,31.1,39.9,27.1,96.1
2021-05-09,,36.1,45.9,28.8,96.1
2021-05-10,,37.8,45.0,32.9,95.5
2021-05-11,,43.2,52.9,34.3,94.7
2021-05-12,,41.4,44.2,38.8,94.7
2021-05-13,,45.1,54.3,38.1,95.8
2021-05-14,,47.7,56.7,41.7,93.3
2021-05-15,,49.8,59.4,43.0,93.6
2021-05-16,,50.2,57.9,44.8,91.7
2021-05-17,,39.6,46.6,33.6,94.2
2021-05-18,,30.0,34.7,26.8,
2021-05-19,,31.1,42.8,25.2,95.4
2021-05-20,,35.1,46.4,30.7,93.6
2021-05-21,,41.4,50.7,34.5,91.0
2021-05-22,,45.5,56.1,39.4,90.7
2021-05-23,,40.3,44.1,37.4,92.8
2021-05-24,,38.1,43.7,35.2,94.2
2021-05-25,,40.6,47.3,36.1,92.9
2021-05-26,,40.1,44.2,35.6,91.8
2021-05-27,,36.3,44.2,33.1,92.2
2021-05-28,,34.9,39.0,32.7,90.8
2021-05-29,,46.2,56.3,32.5,88.7
2021-05-30,,50.4,55.9,45.5,87.9
2021-05-31,66.0,53.4,61.7,46.9,
2021-06-01,,59.4,68.0,50.0,
2021-06-02,,59.5,66.6,50.7,72.0
2021-06-03,,52.9,60.8,45.0,72.7
2021-06-04,,42.4,46.6,38.1,73.1
2021-06-05,,35.6,40.6,31.1,75.0
2021-06-06,,32.9,35.8,30.4,75.6
2021-06-07,,35.6,43.0,30.6,75.1
2021-06-08,,38.8,46.9,34.2,74.6
2021-06-09,,37.6,45.0,34.7,74.1
2021-06-10,,36.9,42.4,34.0,74.9
2021-06-11,,39.0,45.0,36.1,74.3
2021-06-12,,45.5,55.4,37.2,74.0
2021-06-13,,46.0,52.3,43.5,72.6
2021-06-14,,45.1,52.0,41.5,70.4
2021-06-15,,40.6,47.5,38.5,69.9
2021-06-16,,44.4,53.4,37.9,68.2
2021-06-17,,49.8,58.5,42.1,66.5
2021-06-18,,51.3,58.6,44.2,64.5
2021-06-19,,46.6,50.5,43.2,63.0
2021-06-20,,54.3,67.3,42.4,60.8
2021-06-21,,62.4,69.8,55.9,58.7
2021-06-22,,58.6,65.1,51.4,56.3
2021-06-23,,54.9,62.8,48.6,53.9
2021-06-24,,56.7,64.9,49.5,51.3
2021-06-25,,63.7,74.3,53.4,47.8
2021-06-26,,70.7,79.3,61.9,43.5
2021-06-27,,77.5,84.4,68.5,39.7
2021-06-28,,79.7,86.7,72.9,35.1
2021-06-29,,82.8,90.0,75.9,31.1
2021-06-30,,64.9,76.5,53.1,26.9
2021-07-01,,51.8,55.2,49.6,24.5
2021-07-02,,53.1,61.3,48.2,21.6
2021-07-03,,56.3,67.1,48.4,17.3
2021-07-04,,57.0,66.9,48.9,13.0
2021-07-05,,57.4,67.3,51.6,8.7
2021-07-06,,61.0,72.0,51.3,3.8
2021-07-07,,52.5,58.8,47.8,0.9
2021-07-08,0.0,51.4,63.7,47.3,0.0
2021-07-09,0.0,58.1,71.2,48.4,0.0
2021-07-10,0.0,58.5,69.3,51.1,0.0
2021-07-11,0.0,58.8,69.3,52.3,0.0
2021-07-12,0.0,60.1,71.2,52.9,0.0
2021-07-13,0.0,61.7,70.5,55.0,0.0
2021-07-14,0.0,57.9,67.6,49.3,0.0
2021-07-15,0.0,51.1,61.9,45.1,0.0
2021-07-16,0.0,46.0,49.8,43.7,0.0
2021-07-17,0.0,50.9,61.9,43.9,0.0
2021-07-18,0.0,54.7,65.7,46.4,0.0
2021-07-19,0.0,58.1,68.7,50.2,0.0
2021-07-20,0.0,51.4,59.5,45.0,0.0
2021-07-21,0.0,45.0,50.9,41.0,0.0
