date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2020-12-15,57.0,26.8,28.8,24.4,16.5
2020-12-16,62.0,28.6,31.1,27.1,17.3
2020-12-17,62.0,26.4,28.4,25.2,17.6
2020-12-18,63.0,28.2,31.3,25.7,18.0
2020-12-19,68.0,28.0,31.8,25.2,18.9
2020-12-20,67.0,28.8,32.7,24.8,19.2
2020-12-21,83.0,27.0,32.9,20.7,21.8
2020-12-22,79.0,19.8,28.0,15.4,21.9
2020-12-23,77.0,29.3,41.2,16.0,22.0
2020-12-24,75.0,37.9,42.3,32.0,22.0
2020-12-25,78.0,31.1,37.6,24.8,22.5
2020-12-26,83.0,26.4,28.6,23.2,23.2
2020-12-27,82.0,26.6,28.4,24.1,23.3
2020-12-28,79.0,28.9,35.1,25.3,23.3
2020-12-29,78.0,27.3,29.3,25.3,23.5
2020-12-30,86.0,28.2,29.3,27.0,24.5
2020-12-31,84.0,29.7,32.7,27.7,24.7
2021-01-01,93.0,31.8,35.4,28.8,26.1
2021-01-02,110.0,29.3,30.0,24.6,28.4
2021-01-03,106.0,24.6,26.8,21.6,29.1
2021-01-04,111.0,27.5,32.7,25.0,30.3
2021-01-05,120.0,26.2,30.0,22.3,31.5
2021-01-06,117.0,28.9,34.2,24.3,32.0
2021-01-07,112.0,27.7,35.4,25.0,32.0
2021-01-08,109.0,26.6,30.9,22.8,32.1
2021-01-09,106.0,27.0,34.3,20.5,32.2
2021-01-10,105.0,30.2,32.2,27.3,32.3
2021-01-11,112.0,30.4,31.8,29.1,33.4
2021-01-12,123.0,32.9,34.5,28.9,36.0
2021-01-13,118.0,24.3,35.6,21.4,36.7
2021-01-14,115.0,31.1,42.4,21.0,36.7
2021-01-15,112.0,30.7,35.1,25.2,36.8
2021-01-16,111.0,28.9,37.2,23.9,37.0
2021-01-17,112.0,27.9,30.6,24.4,37.3
2021-01-18,110.0,27.3,34.5,23.7,37.4
2021-01-19,109.0,29.5,35.1,26.1,37.4
2021-01-20,108.0,25.5,29.7,23.7,37.5
2021-01-21,107.0,22.6,28.6,16.0,37.5
2021-01-22,106.0,21.4,30.2,13.5,37.5
2021-01-23,105.0,23.5,31.3,18.7,37.6
2021-01-24,106.0,21.4,25.9,17.6,37.8
2021-01-25,104.0,21.0,28.2,16.3,37.8
2021-01-26,104.0,16.3,22.1,13.5,38.0
2021-01-27,105.0,20.3,26.6,16.5,38.2
2021-01-28,105.0,24.3,28.4,20.5,38.4
2021-01-29,105.0,24.4,30.0,21.9,38.5
2021-01-30,113.0,25.2,28.2,21.7,39.2
2021-01-31,124.0,30.4,31.6,27.5,40.9
2021-02-01,133.0,32.0,34.5,30.4,42.4
2021-02-02,134.0,25.0,30.7,19.8,43.3
2021-02-03,131.0,22.6,27.7,19.6,43.3
2021-02-04,136.0,25.0,27.7,22.3,44.6
2021-02-05,133.0,27.3,30.7,23.7,45.0
2021-02-06,138.0,24.6,27.7,21.2,46.3
2021-02-07,141.0,18.7,23.0,15.8,46.8
2021-02-08,138.0,14.7,23.7,7.5,46.8
2021-02-09,136.0,10.6,19.2,3.4,46.9
2021-02-10,134.0,7.2,12.9,1.8,47.0
2021-02-11,132.0,2.5,11.5,-2.4,47.1
2021-02-12,131.0,2.5,5.9,-1.3,47.3
2021-02-13,133.0,10.0,16.3,4.8,47.7
2021-02-14,134.0,19.4,28.4,9.1,48.0
2021-02-15,135.0,26.2,30.6,21.9,48.2
2021-02-16,141.0,23.2,25.0,22.1,49.0
2021-02-17,141.0,22.1,32.9,15.8,49.2
2021-02-18,141.0,21.6,28.9,17.2,49.7
2021-02-19,143.0,23.2,29.3,20.7,50.3
2021-02-20,142.0,21.9,24.1,20.5,50.4
2021-02-21,148.0,28.0,31.1,23.2,52.1
2021-02-22,153.0,27.9,31.1,20.7,53.7
2021-02-23,157.0,20.7,29.3,14.9,54.4
2021-02-24,152.0,20.7,31.8,16.0,54.5
2021-02-25,161.0,21.9,25.2,18.7,55.9
2021-02-26,163.0,21.0,28.6,17.4,56.3
2021-02-27,158.0,19.4,26.2,14.7,56.5
2021-02-28,155.0,26.4,30.4,21.4,56.6
2021-03-01,153.0,30.0,34.5,27.9,56.7
2021-03-02,150.0,25.5,30.6,21.2,56.8
2021-03-03,149.0,30.7,39.9,22.1,56.8
2021-03-04,148.0,34.5,43.5,30.7,57.1
2021-03-05,153.0,30.4,36.3,25.0,57.5
2021-03-06,153.0,25.5,32.2,22.3,57.8
2021-03-07,152.0,22.6,27.7,18.9,58.3
2021-03-08,152.0,24.8,34.5,18.1,58.4
2021-03-09,149.0,26.8,37.0,21.4,58.5
2021-03-10,147.0,25.7,37.0,19.9,58.4
2021-03-11,146.0,26.8,35.8,18.9,58.5
2021-03-12,144.0,31.8,41.7,25.2,58.6
2021-03-13,142.0,39.9,47.1,33.4,58.7
2021-03-14,142.0,32.0,38.1,21.7,58.8
2021-03-15,143.0,23.7,33.4,20.3,58.9
2021-03-16,141.0,27.9,39.2,18.1,59.1
2021-03-17,139.0,36.3,44.1,30.9,59.2
2021-03-18,141.0,34.0,41.2,26.2,59.2
2021-03-19,142.0,27.9,33.3,24.3,59.6
2021-03-20,142.0,26.8,32.5,23.0,59.8
2021-03-21,142.0,23.5,27.7,21.2,60.3
2021-03-22,142.0,23.7,31.3,19.9,60.3
2021-03-23,142.0,24.4,32.2,19.8,60.6
2021-03-24,146.0,26.6,31.1,24.4,61.1
2021-03-25,145.0,28.4,37.4,24.4,61.1
2021-03-26,143.0,28.0,32.0,25.5,61.1
2021-03-27,140.0,30.9,38.8,27.3,61.4
2021-03-28,162.0,25.7,31.6,16.9,63.2
2021-03-29,156.0,20.1,30.7,15.8,63.3
2021-03-30,153.0,23.0,31.5,16.0,63.3
2021-03-31,149.0,36.5,45.9,23.9,63.5
2021-04-01,146.0,35.4,40.3,28.8,63.4
2021-04-02,143.0,31.5,39.9,27.1,63.3
2021-04-03,144.0,33.4,39.6,29.3,63.7
2021-04-04,142.0,27.3,33.8,23.9,63.9
2021-04-05,141.0,30.6,39.4,23.0,64.1
2021-04-06,140.0,34.0,44.1,26.6,64.0
2021-04-07,145.0,27.5,32.7,22.6,64.5
2021-04-08,144.0,23.5,31.6,19.8,64.8
2021-04-09,144.0,23.7,31.3,20.7,65.1
2021-04-10,144.0,19.8,26.4,16.3,65.4
2021-04-11,144.0,24.4,35.8,15.3,65.5
2021-04-12,143.0,28.4,36.0,23.0,65.5
2021-04-13,141.0,33.3,43.0,24.6,65.7
2021-04-14,138.0,41.2,51.8,33.1,65.3
2021-04-15,136.0,46.8,55.6,40.6,65.2
2021-04-16,134.0,49.8,57.2,44.1,65.5
2021-04-17,131.0,51.6,58.1,46.6,64.7
2021-04-18,129.0,47.8,54.7,37.9,63.4
2021-04-19,127.0,41.0,49.6,32.9,62.4
2021-04-20,125.0,43.2,51.6,37.2,61.6
2021-04-21,123.0,43.2,51.6,36.9,61.0
2021-04-22,122.0,38.7,46.6,34.3,61.7
2021-04-23,120.0,35.8,40.8,31.3,61.2
2021-04-24,122.0,32.7,37.6,29.8,61.8
2021-04-25,123.0,31.3,36.5,29.3,62.3
2021-04-26,120.0,33.1,41.7,28.9,62.4
2021-04-27,120.0,34.0,40.8,30.4,62.1
2021-04-28,119.0,37.0,41.7,32.2,61.5
2021-04-29,117.0,46.4,54.5,41.0,60.3
2021-04-30,114.0,39.4,44.8,35.2,58.8
2021-05-01,112.0,34.3,40.5,30.2,57.8
2021-05-02,111.0,35.8,46.2,29.3,57.6
2021-05-03,110.0,34.7,41.5,31.5,57.6
2021-05-04,109.0,37.2,45.7,32.7,57.9
2021-05-05,108.0,43.5,50.9,33.4,57.5
2021-05-06,107.0,43.0,52.3,30.4,57.2
2021-05-07,108.0,29.3,37.2,25.9,57.3
2021-05-08,107.0,29.3,37.4,25.7,57.4
2021-05-09,105.0,35.1,45.9,26.2,57.7
2021-05-10,103.0,36.3,45.1,30.9,57.6
2021-05-11,102.0,42.4,52.7,32.5,57.4
2021-05-12,102.0,39.6,41.5,37.0,56.9
2021-05-13,101.0,44.1,54.9,36.1,56.8
2021-05-14,98.0,47.5,57.2,40.6,56.6
2021-05-15,96.0,50.0,59.0,41.4,55.5
2021-05-16,93.0,50.0,57.4,43.5,54.8
2021-05-17,93.0,40.5,48.9,31.5,53.8
2021-05-18,99.0,27.9,34.2,25.2,53.6
2021-05-19,97.0,30.0,38.8,23.2,53.2
2021-05-20,93.0,34.7,44.8,30.2,53.0
2021-05-21,92.0,41.4,49.5,32.9,52.8
2021-05-22,88.0,46.6,57.0,39.4,52.5
2021-05-23,88.0,40.5,47.5,36.7,51.7
2021-05-24,86.0,37.9,44.8,34.7,51.2
2021-05-25,85.0,40.5,49.3,35.1,50.2
2021-05-26,83.0,42.8,51.1,35.6,49.4
2021-05-27,87.0,35.6,45.5,31.1,49.5
2021-05-28,86.0,33.3,36.5,30.9,49.3
2021-05-29,83.0,45.9,55.2,31.5,48.8
2021-05-30,82.0,50.2,56.8,46.0,48.0
2021-05-31,79.0,52.7,61.3,45.1,47.7
2021-06-01,75.0,59.4,69.3,48.4,46.3
2021-06-02,71.0,60.8,67.5,53.4,43.8
2021-06-03,68.0,53.6,61.5,46.9,41.4
2021-06-04,66.0,44.1,50.0,39.6,39.5
2021-06-05,67.0,34.3,40.3,29.3,39.1
2021-06-06,66.0,32.0,36.3,28.4,38.8
2021-06-07,66.0,34.9,45.9,29.1,38.7
2021-06-08,64.0,39.0,47.7,33.3,38.2
2021-06-09,62.0,38.7,47.3,34.0,37.6
2021-06-10,60.0,37.0,45.1,32.9,36.7
2021-06-11,59.0,37.8,43.5,34.2,36.4
2021-06-12,57.0,45.1,56.3,35.8,35.3
2021-06-13,55.0,46.0,50.2,43.0,34.1
2021-06-14,52.0,45.0,56.1,41.4,32.7
2021-06-15,51.0,41.0,47.1,37.9,31.5
2021-06-16,48.0,44.1,53.4,36.7,30.1
2021-06-17,46.0,50.0,58.8,41.5,28.5
2021-06-18,42.0,51.8,60.4,45.5,26.5
2021-06-19,40.0,46.9,52.9,43.2,24.8
2021-06-20,37.0,54.1,68.0,41.2,22.6
2021-06-21,33.0,61.2,69.4,55.0,20.4
2021-06-22,29.0,58.3,65.7,52.5,17.4
2021-06-23,25.0,55.6,65.3,48.9,14.9
2021-06-24,22.0,57.2,65.7,49.6,13.3
2021-06-25,16.0,63.3,73.9,52.9,9.9
2021-06-26,12.0,70.9,80.6,60.1,5.8
2021-06-27,6.0,77.2,86.2,68.5,1.5
2021-06-28,1.0,79.5,88.9,72.7,0.6
2021-06-29,0.0,82.2,91.8,75.2,0.0
2021-06-30,0.0,74.5,84.4,57.0,0.0
2021-07-01,0.0,55.0,64.6,48.9,0.0
2021-07-02,0.0,55.9,67.5,48.6,0.0
2021-07-03,0.0,57.4,69.6,49.6,0.0
2021-07-04,0.0,57.7,70.7,48.7,0.0
2021-07-05,0.0,59.0,71.4,52.7,0.0
2021-07-06,0.0,62.4,73.6,52.0,0.0
2021-07-07,0.0,52.9,59.2,48.4,0.0
2021-07-08,0.0,53.4,67.3,47.3,0.0
2021-07-09,0.0,57.9,70.2,48.2,0.0
2021-07-10,0.0,60.3,71.2,54.0,0.0
2021-07-11,0.0,59.5,71.2,50.7,0.0
2021-07-12,0.0,63.0,75.4,53.1,0.0
2021-07-13,0.0,63.3,77.2,55.9,0.0
2021-07-14,0.0,59.2,69.4,51.8,0.0
2021-07-15,0.0,54.1,65.3,47.5,0.0
2021-07-16,0.0,48.2,58.1,44.1,0.0
2021-07-17,0.0,51.6,62.6,42.8,0.0
2021-07-18,0.0,54.3,64.4,44.4,0.0
2021-07-19,0.0,58.6,68.9,51.6,0.0
2021-07-20,0.0,52.9,62.2,44.8,0.0
2021-07-21,0.0,45.9,53.4,40.8,0.0
