date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2021-04-10,148.0,24.1,28.2,18.9,67.6
2021-04-11,146.0,26.6,38.3,16.7,67.7
2021-04-12,145.0,33.4,43.0,27.5,67.3
2021-04-13,143.0,33.8,42.1,26.4,67.0
2021-04-14,141.0,40.8,49.8,32.5,66.5
2021-04-15,139.0,45.3,53.1,37.9,65.9
2021-04-16,137.0,47.5,54.3,42.6,65.3
2021-04-17,135.0,51.3,61.9,43.2,64.3
2021-04-18,132.0,50.2,57.6,40.5,63.5
2021-04-19,129.0,43.0,52.9,37.8,62.5
2021-04-20,127.0,43.7,52.2,37.8,61.6
2021-04-21,124.0,45.0,54.7,37.8,60.9
2021-04-22,122.0,35.2,41.9,31.5,60.5
2021-04-23,119.0,38.5,48.0,31.3,59.8
2021-04-24,123.0,33.1,35.1,31.8,60.5
2021-04-25,125.0,32.7,40.1,29.7,61.1
2021-04-26,123.0,33.8,39.7,30.6,61.1
2021-04-27,122.0,35.8,43.7,30.4,60.9
2021-04-28,120.0,42.4,50.7,32.7,60.5
2021-04-29,117.0,49.6,57.7,40.6,59.7
2021-04-30,114.0,40.1,44.1,35.8,59.1
2021-05-01,114.0,35.8,41.0,32.0,58.7
2021-05-02,109.0,35.4,45.3,29.7,58.4
2021-05-03,108.0,36.7,46.6,31.1,57.9
2021-05-04,110.0,39.4,48.6,27.7,57.5
2021-05-05,107.0,48.4,55.8,40.8,56.6
2021-05-06,106.0,44.2,51.4,31.8,55.8
2021-05-07,110.0,30.0,37.0,25.7,56.6
2021-05-08,110.0,31.3,36.1,27.1,56.6
2021-05-09,105.0,35.6,43.3,31.8,56.3
2021-05-10,106.0,39.0,52.5,25.5,55.9
2021-05-11,103.0,43.0,56.3,31.6,55.4
2021-05-12,101.0,47.5,56.7,39.6,54.1
2021-05-13,98.0,46.4,59.5,38.5,52.6
2021-05-14,95.0,47.7,55.8,41.7,51.0
2021-05-15,91.0,49.6,61.0,34.5,49.5
2021-05-16,89.0,51.6,64.6,43.7,47.7
2021-05-17,86.0,41.5,48.9,32.9,46.1
2021-05-18,87.0,31.6,36.7,28.0,46.1
2021-05-19,87.0,31.1,37.6,23.9,45.9
2021-05-20,85.0,31.8,35.6,21.2,46.2
2021-05-21,83.0,37.6,44.8,25.0,45.6
2021-05-22,82.0,41.4,51.4,35.6,44.6
2021-05-23,81.0,38.3,41.9,34.7,43.7
2021-05-24,78.0,38.1,42.6,34.5,43.1
2021-05-25,76.0,39.7,43.9,36.5,42.2
2021-05-26,74.0,41.9,50.0,34.7,41.1
2021-05-27,73.0,37.2,45.1,28.4,40.2
2021-05-28,73.0,36.9,45.0,32.9,39.6
2021-05-29,71.0,49.5,59.9,36.0,38.7
2021-05-30,66.0,53.4,60.6,48.2,36.7
2021-05-31,60.0,56.3,67.5,39.4,33.7
2021-06-01,53.0,63.9,75.0,51.1,29.8
2021-06-02,53.0,61.7,71.4,49.8,27.0
2021-06-03,47.0,53.8,65.1,41.4,25.0
2021-06-04,45.0,45.7,54.5,39.0,23.1
2021-06-05,54.0,36.9,41.2,30.7,22.6
2021-06-06,54.0,32.9,35.6,30.9,23.1
2021-06-07,48.0,34.9,41.9,30.7,23.4
2021-06-08,44.0,38.1,47.5,33.6,23.1
2021-06-09,43.0,38.5,48.7,33.8,22.0
2021-06-10,43.0,37.2,44.4,33.4,21.7
2021-06-11,49.0,38.5,41.5,33.4,21.1
2021-06-12,38.0,46.9,55.0,32.2,19.2
2021-06-13,35.0,46.9,50.5,44.4,17.7
2021-06-14,28.0,44.6,47.5,41.7,16.4
2021-06-15,30.0,40.8,43.9,34.7,15.5
2021-06-16,27.0,46.0,57.9,36.3,13.7
2021-06-17,21.0,52.0,63.1,37.9,11.5
2021-06-18,19.0,52.7,64.0,43.3,9.1
2021-06-19,11.0,50.0,59.7,33.8,6.2
2021-06-20,5.0,58.3,68.4,45.7,2.8
2021-06-21,2.0,63.1,74.3,55.2,0.9
2021-06-22,0.0,58.6,69.3,50.5,0.1
2021-06-23,0.0,55.9,67.3,46.4,0.0
2021-06-24,0.0,57.2,70.0,46.6,0.0
2021-06-25,0.0,64.6,75.0,53.4,0.0
2021-06-26,0.0,73.4,81.9,65.7,0.0
2021-06-27,0.0,76.3,84.2,68.7,0.0
2021-06-28,0.0,79.5,86.9,72.7,0.0
2021-06-29,0.0,79.0,91.2,60.6,0.0
2021-06-30,0.0,62.8,72.5,52.2,0.0
2021-07-01,0.0,50.9,56.1,44.4,0.0
2021-07-02,0.0,54.1,64.6,46.8,0.0
2021-07-03,0.0,56.7,70.5,41.0,0.0
2021-07-04,0.0,56.8,69.1,48.2,0.0
2021-07-05,0.0,57.6,68.5,48.2,0.0
2021-07-06,0.0,62.4,75.9,44.8,0.0
2021-07-07,0.0,52.3,59.2,44.4,0.0
2021-07-08,0.0,53.2,65.3,44.1,0.0
2021-07-09,0.0,58.1,73.8,41.4,0.0
2021-07-10,0.0,58.6,72.0,50.4,0.0
2021-07-11,0.0,57.6,72.0,42.6,0.0
2021-07-12,0.0,58.3,73.4,44.2,0.0
2021-07-13,0.0,60.1,74.3,51.3,0.0
2021-07-14,0.0,57.0,69.8,49.1,0.0
2021-07-15,0.0,51.3,60.6,45.3,0.0
2021-07-16,0.0,45.0,48.2,42.3,0.0
2021-07-17,0.0,51.4,64.0,43.5,0.0
2021-07-18,0.0,56.3,68.9,37.9,0.0
2021-07-19,0.0,57.2,70.5,47.1,0.0
2021-07-20,0.0,50.7,63.0,45.1,0.0
2021-07-21,0.0,44.2,50.4,33.4,0.0
