date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2018-05-01,,38.1,47.8,32.9,101.8
2018-05-02,,43.0,51.8,36.9,101.1
2018-05-03,,46.9,55.9,39.2,100.0
2018-05-04,,41.2,48.4,37.6,99.1
2018-05-05,,47.7,58.5,38.7,98.2
2018-05-06,,50.7,58.8,44.1,97.1
2018-05-07,,48.2,56.5,42.3,95.5
2018-05-08,,51.4,62.6,43.3,94.1
2018-05-09,,39.9,45.0,35.4,93.8
2018-05-10,,35.6,41.7,33.3,93.9
2018-05-11,,41.4,48.9,34.9,93.5
2018-05-12,,51.1,60.1,41.4,91.7
2018-05-13,,57.0,64.2,49.8,90.1
2018-05-14,,60.1,67.1,54.7,88.8
2018-05-15,,58.3,66.2,51.3,88.0
2018-05-16,,50.2,56.8,42.3,90.2
2018-05-17,,43.9,50.9,41.0,88.2
2018-05-18,,45.7,54.1,41.5,86.0
2018-05-19,,45.9,54.0,41.5,84.6
2018-05-20,,43.7,52.5,39.4,83.4
2018-05-21,,45.9,55.9,37.9,84.3
2018-05-22,,57.2,65.7,46.8,84.0
2018-05-23,,58.1,65.5,48.0,83.4
2018-05-24,,48.7,57.0,43.7,80.6
2018-05-25,,44.2,52.5,36.7,79.0
2018-05-26,,40.8,47.5,36.5,78.3
2018-05-27,,46.8,57.0,36.9,77.3
2018-05-28,,42.8,50.4,38.1,76.0
2018-05-29,,37.8,43.9,31.6,75.7
2018-05-30,,38.8,48.0,32.0,75.1
2018-05-31,,37.6,43.0,35.1,74.7
2018-06-01,,36.9,42.1,33.4,74.3
2018-06-02,,45.5,53.6,37.2,73.2
2018-06-03,,41.9,48.4,35.2,74.5
2018-06-04,,36.0,43.0,32.9,74.4
2018-06-05,,39.4,44.8,34.0,72.6
2018-06-06,,47.3,57.2,37.9,70.8
2018-06-07,,46.2,53.4,39.7,73.0
2018-06-08,,40.1,41.5,38.8,72.2
2018-06-09,,36.0,40.1,32.2,72.3
2018-06-10,,33.6,37.6,31.3,71.8
2018-06-11,,36.5,42.1,31.8,70.0
2018-06-12,,44.1,49.6,35.1,67.6
2018-06-13,,38.5,44.1,36.0,66.6
2018-06-14,,38.5,43.7,35.6,66.4
2018-06-15,,42.1,50.0,36.0,66.2
2018-06-16,,48.0,58.5,40.5,66.8
2018-06-17,,57.2,65.8,50.2,63.3
2018-06-18,,60.8,70.7,54.0,60.2
2018-06-19,,60.4,68.9,53.8,55.7
2018-06-20,,59.0,68.5,51.3,52.0
2018-06-21,,53.2,59.7,46.0,48.3
2018-06-22,,45.1,51.4,41.2,45.4
2018-06-23,,44.4,48.9,40.8,43.5
2018-06-24,,54.3,66.2,41.0,41.3
2018-06-25,,39.2,41.7,37.4,40.8
2018-06-26,,40.8,48.2,36.3,39.0
2018-06-27,,43.5,51.6,38.7,37.6
2018-06-28,,39.0,41.0,38.3,36.5
2018-06-29,,42.3,46.4,38.5,35.5
2018-06-30,,43.0,43.9,41.7,34.7
2018-07-01,,40.8,43.3,35.6,33.1
2018-07-02,,37.9,42.8,34.3,32.1
2018-07-03,,45.7,54.5,37.9,30.5
2018-07-04,,54.9,64.4,48.4,27.9
2018-07-05,,60.3,70.9,52.5,24.4
2018-07-06,,50.9,59.0,45.0,20.7
2018-07-07,,45.0,50.9,42.4,17.1
2018-07-08,,52.7,63.9,41.7,13.3
2018-07-09,,53.1,63.3,44.8,8.2
2018-07-10,,43.9,46.8,41.0,5.6
2018-07-11,,54.1,66.0,42.3,1.1
2018-07-12,0.0,60.6,69.6,52.9,0.0
2018-07-13,0.0,60.1,69.1,50.9,0.0
2018-07-14,0.0,59.0,70.3,49.6,0.0
2018-07-15,0.0,65.3,74.1,59.0,0.0
2018-07-16,0.0,66.7,76.6,58.3,0.0
2018-07-17,0.0,63.5,72.7,54.9,0.0
2018-07-18,0.0,54.9,64.6,48.2,0.0
2018-07-19,0.0,48.7,57.4,43.0,0.0
2018-07-20,0.0,45.3,54.1,41.7,0.0
2018-07-21,0.0,48.7,59.2,40.3,0.0
