date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2008-02-03,18.5,78.0,19.4,21.0
2008-02-04,18.5,78.0,11.8,21.0
2008-02-05,18.5,74.0,14.0,21.0
2008-02-06,18.5,72.0,23.2,21.0
2008-02-07,18.5,71.0,31.3,21.0
2008-02-08,18.5,70.0,27.9,21.0
2008-02-09,18.5,69.0,34.7,21.0
2008-02-10,18.5,69.0,31.8,21.0
2008-02-11,18.5,67.0,31.3,21.0
2008-02-12,18.5,67.0,33.8,21.0
2008-02-13,19.1,74.0,28.4,21.7
2008-02-14,19.1,74.0,9.9,21.7
2008-02-15,19.1,72.0,20.3,21.7
2008-02-16,19.1,70.0,28.6,21.7
2008-02-17,19.1,69.0,26.8,21.7
2008-02-18,19.1,68.0,34.3,21.7
2008-02-19,19.2,67.0,31.3,21.8
2008-02-20,19.7,72.0,25.0,22.3
2008-02-21,19.9,71.0,25.7,22.5
2008-02-22,20.8,78.0,25.9,23.6
2008-02-23,21.0,77.0,26.1,23.8
2008-02-24,22.0,83.0,27.3,24.9
2008-02-25,22.0,82.0,27.0,24.9
2008-02-26,22.0,80.0,30.7,25.0
2008-02-27,22.0,78.0,40.6,25.2
2008-02-28,22.0,77.0,38.8,25.2
2008-02-29,22.0,76.0,37.4,25.2
2008-03-01,22.0,75.0,33.8,25.2
2008-03-02,22.0,74.0,14.2,25.2
2008-03-03,22.0,74.0,26.1,25.3
2008-03-04,22.0,73.0,29.1,25.3
2008-03-05,22.0,73.0,16.0,25.2
2008-03-06,22.0,72.0,21.4,25.1
2008-03-07,22.0,72.0,33.4,25.1
2008-03-08,22.1,75.0,29.3,25.2
2008-03-09,22.1,74.0,25.7,25.2
2008-03-10,22.1,73.0,34.0,25.2
2008-03-11,22.1,71.0,37.9,25.2
2008-03-12,22.1,70.0,36.9,25.2
2008-03-13,22.1,70.0,38.5,25.2
2008-03-14,22.1,69.0,28.0,25.2
2008-03-15,22.1,69.0,23.4,25.3
2008-03-16,22.5,72.0,17.1,25.7
2008-03-17,22.6,70.0,21.2,25.7
2008-03-18,22.6,70.0,27.9,25.7
2008-03-19,22.6,68.0,34.2,25.7
2008-03-20,22.6,68.0,34.5,25.4
2008-03-21,22.6,68.0,35.1,25.3
2008-03-22,22.6,67.0,29.3,25.2
2008-03-23,22.6,66.0,33.8,25.2
2008-03-24,22.6,65.0,36.9,25.1
2008-03-25,22.6,63.0,37.9,25.1
2008-03-26,22.6,62.0,37.8,25.1
2008-03-27,22.6,60.0,35.8,25.0
2008-03-28,22.6,60.0,36.1,25.0
2008-03-29,22.6,58.0,37.0,24.8
2008-03-30,23.2,65.0,30.6,25.5
2008-03-31,23.2,64.0,26.4,25.5
2008-04-01,23.2,61.0,32.9,25.5
2008-04-02,23.2,60.0,34.5,25.6
2008-04-03,23.2,59.0,31.5,25.5
2008-04-04,23.2,59.0,33.6,25.5
2008-04-05,23.2,58.0,34.9,25.4
2008-04-06,23.2,57.0,37.4,25.0
2008-04-07,23.2,57.0,31.8,25.0
2008-04-08,23.2,55.0,31.6,24.6
2008-04-09,23.4,56.0,25.9,24.8
2008-04-10,23.4,56.0,23.0,24.8
2008-04-11,23.4,56.0,26.6,24.8
2008-04-12,23.4,54.0,36.7,24.7
2008-04-13,23.4,52.0,43.9,24.4
2008-04-14,23.4,50.0,43.9,23.4
2008-04-15,23.4,50.0,38.3,22.9
2008-04-16,23.4,49.0,21.4,22.8
2008-04-17,23.4,50.0,29.5,22.5
2008-04-18,23.4,47.0,40.6,22.1
2008-04-19,23.4,46.0,39.4,21.5
2008-04-20,23.4,46.0,34.9,21.0
2008-04-21,23.4,44.0,33.1,20.7
2008-04-22,23.4,43.0,39.2,20.1
2008-04-23,23.4,42.0,38.7,19.6
2008-04-24,23.4,42.0,31.8,19.1
2008-04-25,23.4,40.0,36.7,18.5
2008-04-26,23.4,40.0,34.7,18.5
2008-04-27,23.4,38.0,40.6,17.9
2008-04-28,23.4,36.0,44.2,16.7
2008-04-29,23.4,34.0,45.9,15.7
2008-04-30,23.4,33.0,35.6,15.6
2008-05-01,23.4,33.0,23.0,14.8
2008-05-02,23.4,32.0,31.1,14.0
2008-05-03,23.4,31.0,37.9,13.1
2008-05-04,23.4,30.0,41.4,12.6
2008-05-05,23.4,29.0,43.0,11.8
2008-05-06,23.5,28.0,44.1,11.2
2008-05-07,23.8,30.0,41.7,10.8
2008-05-08,24.0,26.0,40.5,10.6
2008-05-09,24.0,24.0,42.6,9.5
2008-05-10,24.0,22.0,41.9,8.6
2008-05-11,24.0,19.0,46.2,7.3
2008-05-12,24.0,19.0,36.1,6.7
2008-05-13,24.0,17.0,33.1,6.2
2008-05-14,24.1,15.0,41.5,4.9
2008-05-15,24.1,11.0,42.6,3.3
2008-05-16,24.1,8.0,48.2,2.3
2008-05-17,24.1,2.0,53.1,0.9
2008-05-18,24.1,0.0,56.3,0.0
2008-05-19,24.1,0.0,59.7,0.0
2008-05-20,24.1,0.0,58.8,0.0
2008-05-21,24.4,0.0,34.7,0.0
2008-05-22,24.5,0.0,30.2,0.0
2008-05-23,24.5,0.0,31.3,0.0
2008-05-24,24.6,0.0,32.5,0.0
2008-05-25,24.6,0.0,36.7,0.0
2008-05-26,24.6,0.0,35.1,0.0
2008-05-27,24.6,0.0,42.3,0.0
2008-05-28,24.6,0.0,42.8,0.0
2008-05-29,24.6,0.0,42.4,0.0
2008-05-30,24.6,0.0,45.9,0.0
2008-05-31,24.6,0.0,49.8,0.0
2008-06-01,24.6,0.0,52.0,0.0
2008-06-02,24.6,0.0,51.4,0.0
2008-06-03,24.6,0.0,52.7,0.0
2008-06-04,25.3,4.0,40.3,0.7
2008-06-05,25.6,0.0,36.7,0.0
2008-06-06,25.6,0.0,49.5,0.0
2008-06-07,25.6,0.0,46.6,0.0
2008-06-08,25.6,0.0,43.9,0.0
2008-06-09,25.6,0.0,50.9,0.0
2008-06-10,25.6,0.0,54.3,0.0
2008-06-11,25.6,0.0,42.3,0.0
2008-06-12,25.6,0.0,44.1,0.0
2008-06-13,25.6,0.0,51.3,0.0
2008-06-14,25.6,0.0,57.0,0.0
2008-06-15,25.6,0.0,60.1,0.0
2008-06-16,25.6,0.0,59.7,0.0
2008-06-17,25.6,0.0,59.7,0.0
2008-06-18,25.6,0.0,60.1,0.0
2008-06-19,25.6,0.0,57.9,0.0
2008-06-20,25.6,0.0,59.7,0.0
2008-06-21,25.6,0.0,62.1,0.0
2008-06-22,25.6,0.0,60.8,0.0
2008-06-23,25.6,0.0,59.4,0.0
2008-06-24,25.6,0.0,58.8,0.0
2008-06-25,25.6,0.0,57.6,0.0
2008-06-26,25.6,0.0,55.9,0.0
2008-06-27,25.6,0.0,58.6,0.0
2008-06-28,25.6,0.0,61.0,0.0
2008-06-29,25.6,0.0,61.9,0.0
2008-06-30,25.6,0.0,61.7,0.0
2008-07-01,25.6,0.0,61.9,0.0
2008-07-02,25.6,0.0,62.2,0.0
2008-07-03,25.6,0.0,64.4,0.0
2008-07-04,25.6,0.0,63.1,0.0
2008-07-05,25.6,0.0,58.5,0.0
2008-07-06,25.7,0.0,55.4,0.0
2008-07-07,25.7,0.0,59.4,0.0
2008-07-08,25.7,0.0,61.7,0.0
2008-07-09,25.7,0.0,64.0,0.0
2008-07-10,25.7,0.0,63.9,0.0
2008-07-11,26.4,0.0,57.9,0.0
2008-07-12,26.4,0.0,58.1,0.0
2008-07-13,26.4,0.0,56.7,0.0
2008-07-14,26.5,0.0,55.9,0.0
2008-07-15,28.0,0.0,56.3,0.0
2008-07-16,28.1,0.0,56.8,0.0
2008-07-17,28.2,0.0,57.0,0.0
2008-07-18,28.2,0.0,60.4,0.0
2008-07-19,28.2,0.0,63.9,0.0
2008-07-20,29.7,0.0,57.4,0.0
2008-07-21,29.7,0.0,55.9,0.0
