date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2007-12-30,8.5,27.0,15.6,4.9
2007-12-31,8.5,25.0,1.4,4.9
2008-01-01,8.7,23.0,13.5,5.0
2008-01-02,8.8,21.0,32.5,5.0
2008-01-03,8.8,21.0,33.8,5.0
2008-01-04,8.9,22.0,28.9,5.2
2008-01-05,10.0,34.0,19.4,6.6
2008-01-06,10.7,41.0,15.3,7.4
2008-01-07,10.9,38.0,9.0,7.5
2008-01-08,11.2,38.0,17.2,7.8
2008-01-09,11.5,43.0,17.1,8.1
2008-01-10,11.7,38.0,18.3,8.2
2008-01-11,12.0,46.0,20.3,8.7
2008-01-12,12.2,42.0,18.5,8.7
2008-01-13,12.2,43.0,16.7,8.8
2008-01-14,12.2,40.0,19.0,8.8
2008-01-15,12.2,40.0,12.7,8.8
2008-01-16,12.3,39.0,-6.0,8.9
2008-01-17,12.5,39.0,6.6,9.1
2008-01-18,12.6,40.0,9.0,9.1
2008-01-19,12.6,37.0,16.9,9.2
2008-01-20,12.6,37.0,22.6,9.2
2008-01-21,12.8,38.0,12.4,9.3
2008-01-22,12.9,37.0,11.5,9.4
2008-01-23,12.9,36.0,12.0,9.4
2008-01-24,13.0,37.0,19.6,9.5
2008-01-25,13.0,36.0,19.9,9.5
2008-01-26,13.0,36.0,25.7,9.5
2008-01-27,13.3,37.0,25.7,9.9
2008-01-28,14.2,49.0,14.0,10.9
2008-01-29,14.5,47.0,10.4,11.2
2008-01-30,15.1,47.0,8.1,11.4
2008-01-31,15.3,51.0,14.0,11.9
2008-02-01,15.9,53.0,11.7,12.2
2008-02-02,15.9,50.0,11.5,12.3
2008-02-03,16.5,55.0,18.3,13.0
2008-02-04,16.7,53.0,12.4,13.0
2008-02-05,16.8,51.0,5.7,13.0
2008-02-06,16.9,56.0,14.9,13.3
2008-02-07,17.9,60.0,20.8,14.0
2008-02-08,17.9,57.0,18.0,14.0
2008-02-09,17.9,55.0,23.7,14.0
2008-02-10,18.0,53.0,28.2,14.0
2008-02-11,18.0,52.0,23.7,14.0
2008-02-12,18.0,50.0,27.0,14.0
2008-02-13,18.2,55.0,26.8,14.3
2008-02-14,18.3,54.0,13.8,14.3
2008-02-15,18.4,52.0,17.4,14.3
2008-02-16,18.4,51.0,17.8,14.3
2008-02-17,18.5,52.0,15.3,14.3
2008-02-18,18.5,50.0,17.8,14.3
2008-02-19,18.5,48.0,28.2,14.5
2008-02-20,18.6,51.0,27.9,14.6
2008-02-21,18.8,52.0,24.8,14.7
2008-02-22,18.8,51.0,25.7,14.8
2008-02-23,18.9,49.0,25.5,14.9
2008-02-24,19.7,57.0,26.1,15.9
2008-02-25,19.9,59.0,25.2,16.2
2008-02-26,20.1,57.0,23.7,16.2
2008-02-27,20.1,54.0,30.9,16.2
2008-02-28,20.1,52.0,28.9,16.3
2008-02-29,20.1,51.0,33.3,16.3
2008-03-01,20.3,55.0,32.0,16.6
2008-03-02,20.4,56.0,13.8,16.7
2008-03-03,20.6,53.0,18.7,16.9
2008-03-04,20.7,56.0,15.6,17.1
2008-03-05,20.9,55.0,10.4,17.2
2008-03-06,21.0,54.0,13.3,17.2
2008-03-07,21.1,52.0,22.8,17.4
2008-03-08,21.2,58.0,25.3,17.6
2008-03-09,21.2,54.0,21.6,17.6
2008-03-10,21.2,51.0,23.5,17.8
2008-03-11,21.2,50.0,30.9,18.0
2008-03-12,21.2,50.0,25.5,18.1
2008-03-13,21.4,54.0,27.7,18.4
2008-03-14,21.5,54.0,19.8,18.5
2008-03-15,21.7,57.0,16.9,18.9
2008-03-16,21.9,56.0,19.2,18.9
2008-03-17,22.1,54.0,19.0,19.0
2008-03-18,22.1,53.0,24.6,19.0
2008-03-19,22.1,51.0,34.7,19.0
2008-03-20,22.2,52.0,29.1,19.4
2008-03-21,22.4,53.0,24.1,19.6
2008-03-22,22.4,52.0,18.5,19.8
2008-03-23,22.5,51.0,27.7,19.8
2008-03-24,22.5,50.0,37.0,19.7
2008-03-25,22.5,48.0,37.8,19.6
2008-03-26,22.5,48.0,35.2,19.5
2008-03-27,22.6,50.0,18.9,19.7
2008-03-28,22.7,48.0,26.1,19.8
2008-03-29,22.8,49.0,29.5,19.9
2008-03-30,23.1,55.0,24.1,20.2
2008-03-31,23.5,57.0,12.4,20.5
2008-04-01,23.6,55.0,20.1,20.6
2008-04-02,23.8,56.0,26.6,20.8
2008-04-03,23.8,54.0,22.1,21.0
2008-04-04,23.8,52.0,28.4,21.0
2008-04-05,23.9,54.0,23.9,21.2
2008-04-06,24.1,54.0,26.2,21.5
2008-04-07,24.4,57.0,23.2,21.8
2008-04-08,24.5,56.0,23.5,21.9
2008-04-09,24.8,59.0,24.6,22.2
2008-04-10,24.8,59.0,21.4,22.2
2008-04-11,25.1,58.0,18.7,22.4
2008-04-12,25.1,55.0,26.2,22.4
2008-04-13,25.1,52.0,36.7,22.1
2008-04-14,25.1,49.0,44.8,21.2
2008-04-15,25.3,51.0,32.4,20.8
2008-04-16,25.3,51.0,16.0,20.8
2008-04-17,25.3,48.0,21.7,20.8
2008-04-18,25.3,46.0,38.1,19.8
2008-04-19,25.3,44.0,43.2,18.6
2008-04-20,25.3,44.0,26.8,18.6
2008-04-21,25.4,42.0,26.1,18.0
2008-04-22,25.4,41.0,37.2,17.7
2008-04-23,25.5,39.0,37.6,17.2
2008-04-24,25.8,46.0,25.0,17.6
2008-04-25,25.8,42.0,26.6,17.6
2008-04-26,25.8,41.0,25.2,17.6
2008-04-27,25.8,39.0,33.3,17.3
2008-04-28,25.8,36.0,43.0,16.8
2008-04-29,25.8,34.0,46.2,15.7
2008-04-30,26.2,37.0,27.3,16.0
2008-05-01,26.2,36.0,21.2,16.0
2008-05-02,26.2,34.0,28.8,16.0
2008-05-03,26.2,32.0,34.2,15.2
2008-05-04,26.3,30.0,38.8,13.6
2008-05-05,26.3,28.0,42.4,12.9
2008-05-06,26.3,25.0,41.7,11.6
2008-05-07,26.5,26.0,36.7,11.0
2008-05-08,26.6,25.0,34.7,11.2
2008-05-09,26.8,24.0,34.9,11.0
2008-05-10,26.8,23.0,34.0,10.7
2008-05-11,27.0,19.0,45.1,8.3
2008-05-12,27.4,26.0,29.5,8.9
2008-05-13,27.6,21.0,31.3,9.0
2008-05-14,27.6,20.0,36.0,8.7
2008-05-15,27.6,17.0,39.9,7.5
2008-05-16,27.6,14.0,44.4,5.6
2008-05-17,27.6,9.0,47.3,3.9
2008-05-18,27.6,6.0,48.9,2.4
2008-05-19,27.6,2.0,50.0,0.8
2008-05-20,27.6,0.0,54.7,0.0
2008-05-21,28.7,11.0,34.7,0.9
2008-05-22,29.2,7.0,32.5,1.3
2008-05-23,29.4,4.0,33.8,1.2
2008-05-24,29.4,2.0,36.7,0.6
2008-05-25,29.4,0.0,38.3,0.0
2008-05-26,29.8,0.0,36.0,0.0
2008-05-27,29.8,0.0,41.9,0.0
2008-05-28,29.8,0.0,45.5,0.0
2008-05-29,29.8,0.0,38.8,0.0
2008-05-30,29.8,0.0,40.5,0.0
2008-05-31,29.8,0.0,47.3,0.0
2008-06-01,29.8,0.0,50.7,0.0
2008-06-02,29.9,0.0,45.3,0.0
2008-06-03,30.1,0.0,43.3,0.0
2008-06-04,30.6,0.0,35.8,0.0
2008-06-05,30.8,0.0,36.7,0.0
2008-06-06,30.8,0.0,41.4,0.0
2008-06-07,30.9,0.0,35.6,0.0
2008-06-08,30.9,0.0,36.5,0.0
2008-06-09,30.9,0.0,45.3,0.0
2008-06-10,31.1,0.0,46.4,0.0
2008-06-11,31.3,0.0,30.9,0.0
2008-06-12,31.3,0.0,36.1,0.0
2008-06-13,31.3,0.0,44.8,0.0
2008-06-14,31.3,0.0,52.7,0.0
2008-06-15,31.3,0.0,54.9,0.0
2008-06-16,31.3,0.0,54.1,0.0
2008-06-17,31.3,0.0,58.1,0.0
2008-06-18,31.3,0.0,54.1,0.0
2008-06-19,31.3,0.0,49.1,0.0
2008-06-20,31.3,0.0,51.8,0.0
2008-06-21,31.3,0.0,57.2,0.0
2008-06-22,31.3,0.0,57.4,0.0
2008-06-23,31.3,0.0,55.6,0.0
2008-06-24,31.3,0.0,58.3,0.0
2008-06-25,31.3,0.0,59.5,0.0
2008-06-26,31.3,0.0,58.1,0.0
2008-06-27,31.3,0.0,54.7,0.0
2008-06-28,31.3,0.0,55.4,0.0
2008-06-29,31.3,0.0,58.8,0.0
2008-06-30,31.3,0.0,59.4,0.0
2008-07-01,31.3,0.0,62.2,0.0
2008-07-02,31.3,0.0,59.5,0.0
2008-07-03,31.3,0.0,60.3,0.0
2008-07-04,31.3,0.0,63.5,0.0
2008-07-05,31.3,0.0,61.5,0.0
2008-07-06,31.3,0.0,57.0,0.0
2008-07-07,31.3,0.0,53.6,0.0
2008-07-08,31.3,0.0,55.2,0.0
2008-07-09,31.3,0.0,56.5,0.0
2008-07-10,31.3,0.0,57.0,0.0
2008-07-11,31.3,0.0,56.8,0.0
2008-07-12,31.3,0.0,,0.0
2008-07-13,31.3,0.0,,0.0
2008-07-14,31.3,0.0,,0.0
2008-07-15,31.3,0.0,,0.0
2008-07-16,31.3,0.0,56.3,0.0
2008-07-17,31.3,0.0,57.6,0.0
2008-07-18,31.3,0.0,59.0,0.0
2008-07-19,31.3,0.0,60.1,0.0
2008-07-20,31.3,0.0,61.2,0.0
2008-07-21,31.3,0.0,57.2,0.0
