date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2008-01-14,7.8,28.0,20.1,7.9
2008-01-15,7.8,27.0,23.4,7.9
2008-01-16,7.8,27.0,7.5,7.8
2008-01-17,7.8,26.0,9.3,7.8
2008-01-18,7.8,26.0,13.3,7.8
2008-01-19,7.8,27.0,17.2,7.8
2008-01-20,7.8,26.0,25.7,7.8
2008-01-21,7.8,27.0,24.6,7.8
2008-01-22,7.8,29.0,18.9,7.9
2008-01-23,7.8,27.0,14.0,7.9
2008-01-24,8.4,34.0,24.6,8.6
2008-01-25,8.4,34.0,20.5,8.6
2008-01-26,8.4,33.0,20.7,8.7
2008-01-27,9.6,38.0,29.3,10.1
2008-01-28,10.1,43.0,22.5,11.0
2008-01-29,10.1,41.0,9.5,11.0
2008-01-30,10.1,41.0,14.2,11.0
2008-01-31,10.1,40.0,9.3,11.0
2008-02-01,10.1,39.0,23.4,11.1
2008-02-02,10.2,39.0,25.2,11.2
2008-02-03,11.2,48.0,24.1,12.3
2008-02-04,11.2,47.0,14.7,12.3
2008-02-05,11.2,45.0,12.2,12.3
2008-02-06,11.2,44.0,16.7,12.3
2008-02-07,11.2,42.0,25.0,12.3
2008-02-08,11.2,42.0,26.8,12.3
2008-02-09,11.2,42.0,23.7,12.4
2008-02-10,11.2,41.0,25.2,12.4
2008-02-11,11.2,41.0,27.5,12.4
2008-02-12,11.2,40.0,31.1,12.5
2008-02-13,11.3,41.0,30.0,12.5
2008-02-14,11.3,40.0,15.1,12.5
2008-02-15,11.3,39.0,21.6,12.6
2008-02-16,11.3,39.0,24.6,12.6
2008-02-17,11.3,38.0,23.2,12.6
2008-02-18,11.3,38.0,27.5,12.6
2008-02-19,11.4,37.0,28.0,12.7
2008-02-20,11.6,40.0,28.6,12.9
2008-02-21,11.7,39.0,27.0,12.9
2008-02-22,12.3,45.0,29.7,13.7
2008-02-23,12.4,44.0,30.4,13.7
2008-02-24,12.7,45.0,32.2,14.1
2008-02-25,12.7,45.0,26.2,14.1
2008-02-26,12.7,45.0,26.6,14.4
2008-02-27,12.7,44.0,29.5,14.4
2008-02-28,12.7,42.0,36.1,14.4
2008-02-29,12.7,41.0,32.9,14.4
2008-03-01,12.7,39.0,37.8,14.3
2008-03-02,12.7,39.0,22.1,14.2
2008-03-03,12.7,38.0,26.4,14.2
2008-03-04,12.7,38.0,31.6,14.2
2008-03-05,12.7,38.0,22.6,14.2
2008-03-06,12.7,38.0,27.1,14.2
2008-03-07,12.7,37.0,33.1,14.2
2008-03-08,12.7,37.0,33.3,14.2
2008-03-09,12.7,37.0,31.1,14.3
2008-03-10,12.7,36.0,30.2,14.3
2008-03-11,12.7,35.0,33.8,14.0
2008-03-12,12.7,34.0,36.1,13.8
2008-03-13,12.7,32.0,41.0,12.9
2008-03-14,12.7,32.0,33.1,12.8
2008-03-15,12.7,31.0,24.8,12.8
2008-03-16,12.9,31.0,23.7,13.1
2008-03-17,12.9,31.0,27.5,13.2
2008-03-18,12.9,31.0,30.6,13.2
2008-03-19,12.9,28.0,34.7,13.1
2008-03-20,12.9,28.0,37.9,12.5
2008-03-21,12.9,27.0,34.0,12.1
2008-03-22,12.9,27.0,34.0,11.8
2008-03-23,12.9,26.0,34.0,11.6
2008-03-24,12.9,25.0,33.6,11.3
2008-03-25,12.9,23.0,37.2,11.0
2008-03-26,12.9,20.0,40.8,10.3
2008-03-27,12.9,21.0,39.6,9.9
2008-03-28,12.9,20.0,36.3,9.8
2008-03-29,12.9,18.0,41.2,8.8
2008-03-30,13.1,20.0,36.5,8.7
2008-03-31,13.1,19.0,31.6,8.8
2008-04-01,13.1,17.0,34.5,8.7
2008-04-02,13.1,16.0,37.0,8.1
2008-04-03,13.1,15.0,35.4,7.7
2008-04-04,13.1,14.0,36.5,7.6
2008-04-05,13.1,13.0,39.4,6.8
2008-04-06,13.1,11.0,38.8,6.4
2008-04-07,13.1,11.0,36.5,6.1
2008-04-08,13.1,10.0,33.3,5.8
2008-04-09,13.1,11.0,33.1,5.7
2008-04-10,13.1,10.0,29.8,5.3
2008-04-11,13.1,9.0,33.1,5.0
2008-04-12,13.1,8.0,39.2,4.5
2008-04-13,13.1,6.0,42.8,3.3
2008-04-14,13.1,4.0,47.8,1.9
2008-04-15,13.1,2.0,46.0,0.8
2008-04-16,13.1,1.0,28.4,0.3
2008-04-17,13.1,0.0,35.4,0.0
2008-04-18,13.1,0.0,42.3,0.0
2008-04-19,13.1,0.0,47.1,0.0
2008-04-20,13.1,0.0,40.8,0.0
2008-04-21,13.1,0.0,36.7,0.0
2008-04-22,13.1,0.0,41.0,0.0
2008-04-23,13.1,0.0,45.0,0.0
2008-04-24,13.1,0.0,39.0,0.0
2008-04-25,13.1,0.0,37.0,0.0
2008-04-26,13.1,0.0,41.2,0.0
2008-04-27,13.1,0.0,41.0,0.0
2008-04-28,13.1,0.0,45.9,0.0
2008-04-29,13.1,0.0,51.6,0.0
2008-04-30,13.1,0.0,43.7,0.0
2008-05-01,13.1,0.0,30.7,0.0
2008-05-02,13.1,0.0,36.3,0.0
2008-05-03,13.1,0.0,39.4,0.0
2008-05-04,13.1,0.0,43.3,0.0
2008-05-05,13.1,0.0,43.9,0.0
2008-05-06,13.1,0.0,46.2,0.0
2008-05-07,13.3,0.0,46.9,0.0
2008-05-08,13.3,0.0,43.9,0.0
2008-05-09,13.3,0.0,45.9,0.0
2008-05-10,13.3,0.0,44.8,0.0
2008-05-11,13.3,0.0,48.4,0.0
2008-05-12,13.3,0.0,43.3,0.0
2008-05-13,13.3,0.0,39.7,0.0
2008-05-14,13.3,0.0,45.1,0.0
2008-05-15,13.3,0.0,48.4,0.0
2008-05-16,13.3,0.0,50.2,0.0
2008-05-17,13.3,0.0,54.9,0.0
2008-05-18,13.3,0.0,55.2,0.0
2008-05-19,13.3,0.0,59.9,0.0
2008-05-20,13.3,0.0,61.2,0.0
2008-05-21,13.4,0.0,43.5,0.0
2008-05-22,13.5,0.0,36.1,0.0
2008-05-23,13.6,0.0,35.4,0.0
2008-05-24,13.6,0.0,37.8,0.0
2008-05-25,13.6,0.0,42.4,0.0
2008-05-26,13.6,0.0,39.6,0.0
2008-05-27,13.6,0.0,45.0,0.0
2008-05-28,13.6,0.0,48.4,0.0
2008-05-29,13.6,0.0,44.2,0.0
2008-05-30,13.6,0.0,46.2,0.0
2008-05-31,13.6,0.0,49.3,0.0
2008-06-01,13.6,0.0,51.8,0.0
2008-06-02,13.6,0.0,52.9,0.0
2008-06-03,13.6,0.0,55.4,0.0
2008-06-04,13.7,0.0,43.9,0.0
2008-06-05,13.7,0.0,43.3,0.0
2008-06-06,13.7,0.0,54.7,0.0
2008-06-07,13.7,0.0,52.7,0.0
2008-06-08,13.7,0.0,48.0,0.0
2008-06-09,13.7,0.0,50.2,0.0
2008-06-10,13.7,0.0,57.4,0.0
2008-06-11,13.7,0.0,45.9,0.0
2008-06-12,13.7,0.0,47.3,0.0
2008-06-13,13.7,0.0,51.3,0.0
2008-06-14,13.7,0.0,56.5,0.0
2008-06-15,13.7,0.0,58.6,0.0
2008-06-16,13.7,0.0,59.9,0.0
2008-06-17,13.7,0.0,62.1,0.0
2008-06-18,13.7,0.0,63.3,0.0
2008-06-19,13.7,0.0,60.8,0.0
2008-06-20,13.7,0.0,58.1,0.0
2008-06-21,13.7,0.0,61.2,0.0
2008-06-22,13.7,0.0,61.7,0.0
2008-06-23,13.7,0.0,59.7,0.0
2008-06-24,13.7,0.0,58.6,0.0
2008-06-25,13.7,0.0,57.6,0.0
2008-06-26,13.7,0.0,57.0,0.0
2008-06-27,13.7,0.0,60.3,0.0
2008-06-28,13.7,0.0,62.4,0.0
2008-06-29,13.7,0.0,59.4,0.0
2008-06-30,13.7,0.0,61.7,0.0
2008-07-01,13.7,0.0,66.9,0.0
2008-07-02,13.7,0.0,63.9,0.0
2008-07-03,13.7,0.0,63.7,0.0
2008-07-04,13.7,0.0,65.5,0.0
2008-07-05,13.7,0.0,59.9,0.0
2008-07-06,13.8,0.0,55.9,0.0
2008-07-07,13.8,0.0,59.5,0.0
2008-07-08,13.8,0.0,63.9,0.0
2008-07-09,13.8,0.0,63.3,0.0
2008-07-10,13.8,0.0,66.0,0.0
2008-07-11,13.8,0.0,65.3,0.0
2008-07-12,13.8,0.0,61.3,0.0
2008-07-13,13.8,0.0,60.3,0.0
2008-07-14,13.8,0.0,58.8,0.0
2008-07-15,13.8,0.0,61.0,0.0
2008-07-16,13.8,0.0,63.0,0.0
2008-07-17,13.8,0.0,60.8,0.0
2008-07-18,13.8,0.0,63.7,0.0
2008-07-19,13.8,0.0,65.5,0.0
2008-07-20,13.8,0.0,62.8,0.0
2008-07-21,13.8,0.0,60.3,0.0
