date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2020-02-03,110.0,19.9,24.1,17.6,43.6
2020-02-04,113.0,19.6,25.0,15.6,43.8
2020-02-05,127.0,29.1,31.8,24.8,47.3
2020-02-06,134.0,32.4,33.6,30.6,50.4
2020-02-07,137.0,32.0,35.2,26.6,51.9
2020-02-08,139.0,27.0,30.9,24.4,52.5
2020-02-09,135.0,25.0,30.0,17.8,52.1
2020-02-10,132.0,29.7,37.9,18.7,52.1
2020-02-11,131.0,28.9,33.3,22.8,52.1
2020-02-12,130.0,29.7,34.5,26.1,52.1
2020-02-13,130.0,28.6,34.7,23.7,52.2
2020-02-14,136.0,26.2,31.3,19.4,53.1
2020-02-15,143.0,26.6,29.5,25.0,54.3
2020-02-16,146.0,25.3,32.0,18.3,54.9
2020-02-17,142.0,22.8,28.8,12.0,54.8
2020-02-18,141.0,23.9,35.8,17.6,54.8
2020-02-19,139.0,27.1,36.7,16.3,54.8
2020-02-20,137.0,31.6,38.8,24.4,54.8
2020-02-21,135.0,34.9,41.4,29.1,54.8
2020-02-22,134.0,28.4,31.6,25.5,54.7
2020-02-23,138.0,26.4,29.7,23.7,55.7
2020-02-24,138.0,23.9,27.9,14.4,55.7
2020-02-25,136.0,32.2,39.7,15.4,55.7
2020-02-26,135.0,32.0,33.8,29.7,55.8
2020-02-27,133.0,35.6,43.2,28.9,55.7
2020-02-28,132.0,36.1,43.9,25.0,55.7
2020-02-29,137.0,25.2,32.9,17.6,56.5
2020-03-01,136.0,23.4,30.4,18.0,56.6
2020-03-02,138.0,27.5,32.0,23.5,56.9
2020-03-03,138.0,32.0,34.0,25.3,57.5
2020-03-04,137.0,28.4,34.2,23.5,57.5
2020-03-05,135.0,34.3,41.4,30.9,57.4
2020-03-06,140.0,30.0,32.2,26.8,58.1
2020-03-07,142.0,26.4,33.6,17.8,58.5
2020-03-08,140.0,24.4,34.7,20.1,58.5
2020-03-09,138.0,27.9,39.7,20.8,58.5
2020-03-10,137.0,29.7,35.8,18.5,58.5
2020-03-11,137.0,28.0,33.6,23.7,58.5
2020-03-12,136.0,27.0,38.5,21.2,58.6
2020-03-13,141.0,24.1,27.9,21.4,59.1
2020-03-14,146.0,18.0,23.7,14.2,59.3
2020-03-15,142.0,21.4,29.7,12.4,59.4
2020-03-16,138.0,35.8,46.9,25.0,59.3
2020-03-17,136.0,39.2,48.6,32.7,59.2
2020-03-18,134.0,36.3,48.0,29.1,58.9
2020-03-19,131.0,38.8,48.2,32.4,58.6
2020-03-20,130.0,37.8,47.3,31.3,58.5
2020-03-21,128.0,35.1,46.0,28.0,58.3
2020-03-22,127.0,37.4,45.7,28.0,58.0
2020-03-23,128.0,27.9,33.1,25.0,58.1
2020-03-24,133.0,27.3,35.6,20.7,58.8
2020-03-25,133.0,26.6,34.7,17.4,59.3
2020-03-26,137.0,25.5,28.9,16.3,59.7
2020-03-27,137.0,29.1,34.3,19.0,60.0
2020-03-28,142.0,31.6,35.1,29.7,61.2
2020-03-29,143.0,31.8,36.9,29.8,62.2
2020-03-30,158.0,28.0,31.8,25.5,64.3
2020-03-31,162.0,26.6,35.4,16.3,65.3
2020-04-01,156.0,25.7,35.6,19.4,65.4
2020-04-02,156.0,24.6,31.3,20.8,65.6
2020-04-03,156.0,23.0,28.0,21.0,65.8
2020-04-04,156.0,25.7,33.6,18.1,65.8
2020-04-05,152.0,31.3,36.9,25.2,65.8
2020-04-06,151.0,34.2,46.4,29.7,65.7
2020-04-07,148.0,33.1,44.8,25.9,65.7
2020-04-08,145.0,43.7,56.8,30.6,64.8
2020-04-09,141.0,48.7,58.5,34.0,64.2
2020-04-10,139.0,42.4,53.4,34.0,63.9
2020-04-11,137.0,32.7,41.5,21.7,63.7
2020-04-12,136.0,33.6,41.5,28.8,63.8
2020-04-13,134.0,36.1,46.2,28.8,63.2
2020-04-14,132.0,38.7,50.9,27.9,62.6
2020-04-15,131.0,36.9,45.3,26.6,62.1
2020-04-16,129.0,40.6,50.5,33.4,61.5
2020-04-17,127.0,45.3,55.6,39.4,60.6
2020-04-18,126.0,36.3,40.8,31.6,60.3
2020-04-19,123.0,37.9,48.6,32.9,59.5
2020-04-20,122.0,42.4,51.1,35.1,58.8
2020-04-21,120.0,35.6,42.3,25.9,58.3
2020-04-22,120.0,36.0,39.0,26.6,58.3
2020-04-23,120.0,35.1,38.1,32.0,58.1
2020-04-24,118.0,37.2,40.3,34.0,57.6
2020-04-25,116.0,37.6,43.2,31.8,58.1
2020-04-26,113.0,36.5,45.5,29.5,57.2
2020-04-27,112.0,37.2,43.2,26.8,56.7
2020-04-28,111.0,41.9,50.2,32.5,55.6
2020-04-29,108.0,48.0,55.9,38.8,54.7
2020-04-30,106.0,34.3,38.8,29.7,54.0
2020-05-01,105.0,37.8,48.0,27.9,53.0
2020-05-02,104.0,36.9,41.7,30.0,52.9
2020-05-03,105.0,31.1,37.6,28.0,53.2
2020-05-04,104.0,36.9,46.4,27.9,52.8
2020-05-05,102.0,43.2,51.4,35.8,52.2
2020-05-06,102.0,33.4,39.2,29.8,52.1
2020-05-07,99.0,41.2,52.9,23.7,51.7
2020-05-08,97.0,46.9,55.9,40.1,50.8
2020-05-09,94.0,51.1,60.1,43.2,49.2
2020-05-10,91.0,52.2,61.3,45.3,47.6
2020-05-11,89.0,46.4,55.4,38.1,46.2
2020-05-12,87.0,39.6,43.7,30.7,45.5
2020-05-13,86.0,36.9,41.5,34.7,44.9
2020-05-14,84.0,37.6,47.3,34.3,44.4
2020-05-15,82.0,40.6,48.2,34.5,43.6
2020-05-16,81.0,41.9,45.0,34.7,42.6
2020-05-17,79.0,40.3,46.6,32.2,41.4
2020-05-18,77.0,41.7,48.2,36.5,40.3
2020-05-19,75.0,39.2,44.2,29.5,39.4
2020-05-20,74.0,37.4,41.2,34.5,38.7
2020-05-21,76.0,32.2,34.3,24.6,39.0
2020-05-22,76.0,33.1,36.0,23.4,38.9
2020-05-23,74.0,37.0,47.1,32.0,38.5
2020-05-24,71.0,45.0,54.1,34.7,37.8
2020-05-25,69.0,43.5,45.0,42.1,36.6
2020-05-26,66.0,43.9,51.8,38.1,34.8
2020-05-27,63.0,52.7,64.6,35.1,33.1
2020-05-28,59.0,59.0,68.4,50.7,30.8
2020-05-29,54.0,62.1,73.0,55.9,27.9
2020-05-30,51.0,48.4,62.1,35.4,26.0
2020-05-31,50.0,35.6,39.0,33.6,25.3
2020-06-01,47.0,39.7,50.2,32.7,24.1
2020-06-02,45.0,44.4,55.0,37.0,22.8
2020-06-03,42.0,44.1,54.7,36.0,21.3
2020-06-04,41.0,41.0,48.7,35.6,20.3
2020-06-05,38.0,45.0,52.9,30.7,19.2
2020-06-06,33.0,36.0,42.1,30.0,18.9
2020-06-07,38.0,35.8,41.4,33.1,18.7
2020-06-08,39.0,35.1,37.4,26.2,18.9
2020-06-09,35.0,40.3,44.6,34.2,18.2
2020-06-10,32.0,47.5,53.6,42.3,16.1
2020-06-11,30.0,47.5,51.1,45.0,14.5
2020-06-12,28.0,42.6,47.8,36.7,13.5
2020-06-13,27.0,36.1,38.1,32.7,13.5
2020-06-14,29.0,36.1,41.2,30.7,13.3
2020-06-15,27.0,37.6,40.3,30.6,12.8
2020-06-16,26.0,37.0,41.5,27.1,12.1
2020-06-17,20.0,42.8,52.3,35.4,9.6
2020-06-18,18.0,51.3,65.3,39.2,7.5
2020-06-19,12.0,57.4,66.9,47.3,5.1
2020-06-20,11.0,48.9,53.6,45.0,3.3
2020-06-21,8.0,45.7,53.6,36.9,1.9
2020-06-22,2.0,55.6,69.4,39.4,0.4
2020-06-23,0.0,63.5,74.5,54.9,0.0
2020-06-24,0.0,53.4,61.3,46.9,0.0
2020-06-25,0.0,55.4,67.1,39.7,0.0
2020-06-26,0.0,56.7,68.5,42.4,0.0
2020-06-27,0.0,43.7,49.5,36.9,0.0
2020-06-28,0.0,39.7,44.4,34.9,0.0
2020-06-29,0.0,48.2,60.3,41.7,0.0
2020-06-30,0.0,40.8,44.1,37.2,0.0
2020-07-01,0.0,39.0,42.3,29.7,0.0
2020-07-02,0.0,40.8,46.2,37.4,0.0
2020-07-03,0.0,44.1,51.6,33.8,0.0
2020-07-04,0.0,45.7,55.9,36.0,0.0
2020-07-05,0.0,47.5,60.1,33.8,0.0
2020-07-06,0.0,47.1,59.2,41.7,0.0
2020-07-07,0.0,41.7,45.3,38.1,0.0
2020-07-08,0.0,47.3,58.1,34.9,0.0
2020-07-09,0.0,45.7,49.1,36.7,0.0
2020-07-10,0.0,50.4,60.8,42.4,0.0
2020-07-11,0.0,50.7,61.0,43.7,0.0
2020-07-12,0.0,45.7,54.3,41.9,0.0
2020-07-13,0.0,48.2,61.7,39.9,0.0
2020-07-14,0.0,53.8,67.6,43.3,0.0
2020-07-15,0.0,57.0,68.9,48.7,0.0
2020-07-16,0.0,55.0,65.3,48.2,0.0
2020-07-17,0.0,48.9,56.8,44.4,0.0
2020-07-18,0.0,53.4,68.4,37.2,0.0
2020-07-19,0.0,58.5,73.2,48.0,0.0
2020-07-20,0.0,64.6,76.3,55.4,0.0
2020-07-21,0.0,60.8,72.0,51.8,0.0
