date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2019-12-24,65.0,22.3,25.3,19.0,23.6
2019-12-25,62.0,25.7,29.8,23.5,23.8
2019-12-26,64.0,25.0,28.2,21.9,23.9
2019-12-27,64.0,24.8,27.3,23.5,24.3
2019-12-28,63.0,29.5,33.4,23.9,24.5
2019-12-29,61.0,35.4,42.8,32.4,24.4
2019-12-30,61.0,32.4,35.1,29.8,25.0
2019-12-31,69.0,31.8,33.8,29.7,27.9
2020-01-01,75.0,31.3,34.9,25.2,29.5
2020-01-02,76.0,24.8,32.7,22.1,30.5
2020-01-03,78.0,34.7,38.3,30.9,31.3
2020-01-04,95.0,25.3,30.7,22.5,33.9
2020-01-05,97.0,25.0,27.5,21.9,35.4
2020-01-06,103.0,29.8,33.6,24.3,37.9
2020-01-07,108.0,32.5,33.8,29.3,41.1
2020-01-08,115.0,21.7,29.1,15.4,41.7
2020-01-09,110.0,18.5,27.1,13.6,41.8
2020-01-10,111.0,23.9,28.9,17.2,43.5
2020-01-11,116.0,25.7,29.7,21.6,44.9
2020-01-12,127.0,21.6,26.8,5.7,46.5
2020-01-13,124.0,5.7,13.6,-0.6,47.0
2020-01-14,125.0,12.2,17.1,8.8,47.6
2020-01-15,134.0,18.0,22.6,13.8,48.9
2020-01-16,132.0,22.1,25.7,18.1,49.4
2020-01-17,132.0,19.4,25.0,16.3,49.9
2020-01-18,132.0,29.1,32.2,20.5,51.4
2020-01-19,128.0,34.3,38.5,31.3,51.5
2020-01-20,125.0,34.9,37.6,32.7,51.8
2020-01-21,129.0,30.4,35.4,27.9,53.7
2020-01-22,140.0,29.8,33.8,27.9,55.8
2020-01-23,133.0,34.9,36.5,33.8,57.2
2020-01-24,131.0,32.2,34.9,29.7,58.4
2020-01-25,131.0,32.0,34.3,30.2,58.5
2020-01-26,135.0,30.7,32.7,29.1,59.7
2020-01-27,146.0,28.4,33.6,26.1,61.9
2020-01-28,143.0,31.3,34.2,28.9,62.2
2020-01-29,145.0,29.8,31.6,24.3,63.6
2020-01-30,147.0,28.0,32.9,23.7,64.8
2020-01-31,139.0,36.3,39.9,32.9,67.3
2020-02-01,139.0,27.9,36.7,19.2,68.9
2020-02-02,136.0,19.2,24.1,15.8,68.8
2020-02-03,134.0,18.0,20.1,15.4,69.0
2020-02-04,136.0,20.1,26.1,16.2,69.7
2020-02-05,139.0,29.7,31.8,25.9,71.1
2020-02-06,145.0,30.4,33.3,28.6,72.6
2020-02-07,146.0,30.7,34.3,27.0,72.4
2020-02-08,148.0,25.9,30.7,19.9,73.5
2020-02-09,147.0,23.2,27.0,19.0,73.4
2020-02-10,145.0,27.7,38.8,21.0,73.4
2020-02-11,143.0,27.1,29.5,25.5,73.5
2020-02-12,143.0,27.7,35.8,23.4,73.4
2020-02-13,144.0,26.4,31.3,23.7,73.9
2020-02-14,153.0,25.0,30.7,23.7,75.3
2020-02-15,158.0,27.0,29.7,23.4,76.1
2020-02-16,162.0,23.4,27.3,21.7,77.1
2020-02-17,161.0,22.3,31.6,16.0,77.3
2020-02-18,159.0,21.4,28.4,15.8,77.2
2020-02-19,156.0,33.6,43.7,24.1,77.2
2020-02-20,154.0,32.9,39.9,27.9,77.2
2020-02-21,152.0,32.5,38.1,29.1,77.1
2020-02-22,150.0,27.7,34.5,24.3,77.2
2020-02-23,166.0,26.2,27.7,24.6,80.2
2020-02-24,171.0,22.5,26.4,19.6,81.4
2020-02-25,168.0,28.4,32.9,19.8,81.5
2020-02-26,167.0,29.8,36.7,27.3,81.6
2020-02-27,164.0,31.3,34.7,28.4,81.6
2020-02-28,170.0,31.3,36.3,25.5,81.8
2020-02-29,170.0,24.4,32.0,19.8,82.5
2020-03-01,173.0,22.5,25.3,18.5,82.8
2020-03-02,175.0,26.8,30.4,22.8,83.6
2020-03-03,181.0,29.8,31.8,26.2,84.3
2020-03-04,179.0,24.4,31.1,21.7,84.7
2020-03-05,186.0,31.1,34.5,26.8,85.9
2020-03-06,189.0,27.9,32.4,23.9,86.4
2020-03-07,187.0,24.8,32.4,21.9,86.7
2020-03-08,185.0,22.6,33.1,16.9,86.9
2020-03-09,182.0,22.6,31.1,16.5,86.9
2020-03-10,184.0,25.5,29.3,21.7,87.1
2020-03-11,183.0,25.3,31.1,21.4,87.6
2020-03-12,181.0,23.2,28.6,19.8,87.6
2020-03-13,180.0,18.1,21.9,10.9,87.6
2020-03-14,181.0,10.0,14.7,7.3,87.6
2020-03-15,175.0,18.5,32.9,7.3,86.3
2020-03-16,174.0,32.0,45.5,19.2,86.6
2020-03-17,173.0,36.9,44.2,32.0,86.9
2020-03-18,171.0,34.3,43.9,27.7,87.0
2020-03-19,170.0,36.7,44.4,31.1,86.9
2020-03-20,168.0,36.7,45.0,31.5,86.8
2020-03-21,167.0,34.9,45.5,29.1,86.7
2020-03-22,166.0,33.6,39.9,29.7,86.8
2020-03-23,168.0,26.4,31.6,23.9,87.5
2020-03-24,170.0,26.2,33.3,23.0,87.8
2020-03-25,168.0,26.2,34.7,21.9,88.0
2020-03-26,169.0,25.7,28.0,22.8,88.3
2020-03-27,166.0,29.3,33.6,25.9,88.4
2020-03-28,177.0,32.0,33.8,30.4,89.7
2020-03-29,184.0,30.0,32.9,27.7,91.2
2020-03-30,204.0,26.1,28.8,23.0,94.3
2020-03-31,204.0,26.2,35.2,21.4,95.1
2020-04-01,198.0,22.1,31.3,18.0,95.1
2020-04-02,196.0,23.4,31.3,17.6,95.2
2020-04-03,205.0,21.4,25.3,17.8,96.8
2020-04-04,198.0,25.5,34.7,19.2,96.8
2020-04-05,194.0,28.0,33.3,23.7,96.9
2020-04-06,193.0,30.9,37.8,26.4,96.9
2020-04-07,189.0,31.8,41.2,27.5,97.0
2020-04-08,185.0,39.7,50.9,27.5,96.6
2020-04-09,181.0,45.5,53.4,38.1,96.1
2020-04-10,177.0,39.9,45.0,35.1,95.7
2020-04-11,175.0,31.5,36.7,24.8,96.1
2020-04-12,174.0,30.0,38.8,23.4,96.1
2020-04-13,173.0,34.2,44.4,26.4,95.9
2020-04-14,171.0,36.9,45.0,31.1,95.4
2020-04-15,169.0,37.6,43.9,33.8,95.5
2020-04-16,168.0,39.7,48.4,32.9,95.1
2020-04-17,167.0,39.6,46.4,35.4,94.6
2020-04-18,164.0,39.0,48.4,35.6,93.1
2020-04-19,162.0,37.8,47.7,35.1,92.6
2020-04-20,161.0,38.8,46.2,33.8,92.3
2020-04-21,160.0,36.1,45.0,32.9,92.1
2020-04-22,160.0,34.3,38.1,33.1,92.4
2020-04-23,159.0,34.7,38.8,32.2,92.5
2020-04-24,158.0,36.5,43.0,31.8,92.3
2020-04-25,158.0,35.1,37.4,32.0,92.9
2020-04-26,161.0,33.6,39.4,30.2,93.1
2020-04-27,165.0,33.3,35.8,31.5,94.6
2020-04-28,162.0,36.1,40.6,31.5,94.3
2020-04-29,158.0,44.4,50.2,38.5,94.2
2020-04-30,157.0,34.7,39.4,32.0,93.6
2020-05-01,156.0,38.1,47.3,29.7,92.7
2020-05-02,156.0,38.5,47.8,28.9,93.4
2020-05-03,163.0,30.4,36.7,27.0,93.0
2020-05-04,159.0,35.6,43.7,25.9,92.6
2020-05-05,155.0,41.4,52.3,34.0,92.2
2020-05-06,157.0,33.6,37.9,30.9,92.2
2020-05-07,154.0,40.5,51.3,29.7,91.6
2020-05-08,150.0,47.5,57.9,38.8,91.5
2020-05-09,147.0,51.4,59.0,45.1,91.2
2020-05-10,143.0,53.4,59.7,48.4,90.8
2020-05-11,139.0,49.3,57.6,39.0,90.5
2020-05-12,137.0,39.0,42.8,36.7,90.3
2020-05-13,136.0,37.0,39.0,35.6,90.1
2020-05-14,134.0,37.9,41.9,34.9,89.2
2020-05-15,133.0,39.2,46.2,35.6,88.1
2020-05-16,132.0,41.4,45.5,38.8,87.6
2020-05-17,130.0,39.7,49.5,35.2,87.5
2020-05-18,127.0,42.1,51.3,35.2,87.1
2020-05-19,124.0,43.3,52.9,37.2,85.9
2020-05-20,123.0,38.8,42.1,35.2,84.8
2020-05-21,122.0,33.8,40.6,31.6,84.7
2020-05-22,122.0,34.5,38.8,31.3,83.3
2020-05-23,121.0,36.7,42.1,32.4,82.1
2020-05-24,118.0,41.7,49.3,35.1,81.8
2020-05-25,115.0,42.1,43.7,40.8,81.4
2020-05-26,112.0,42.4,49.3,38.1,81.3
2020-05-27,109.0,48.7,57.4,37.2,80.6
2020-05-28,106.0,56.3,63.5,49.5,79.0
2020-05-29,101.0,59.2,67.6,52.7,79.3
2020-05-30,98.0,49.6,63.3,37.0,78.6
2020-05-31,97.0,35.2,37.8,33.3,76.0
2020-06-01,96.0,38.8,47.1,32.7,74.0
2020-06-02,94.0,38.8,45.5,35.8,73.2
2020-06-03,90.0,39.7,48.2,34.0,72.2
2020-06-04,89.0,38.1,43.2,35.1,71.8
2020-06-05,88.0,42.4,51.4,34.3,71.0
2020-06-06,87.0,36.9,45.3,34.7,70.8
2020-06-07,85.0,36.9,41.5,34.3,69.8
2020-06-08,86.0,35.1,39.7,33.3,70.3
2020-06-09,82.0,39.2,43.2,33.8,70.6
2020-06-10,80.0,44.8,49.6,40.6,68.9
2020-06-11,78.0,44.6,48.4,41.9,67.9
2020-06-12,76.0,41.5,47.5,36.9,67.2
2020-06-13,75.0,36.9,41.0,33.8,65.8
2020-06-14,75.0,35.1,37.6,32.9,66.1
2020-06-15,73.0,37.4,41.4,34.7,64.8
2020-06-16,72.0,37.8,40.3,34.9,64.6
2020-06-17,70.0,42.4,46.2,39.4,63.4
2020-06-18,64.0,50.4,61.2,40.3,62.9
2020-06-19,60.0,54.5,63.1,45.3,59.5
2020-06-20,55.0,46.6,48.2,45.0,57.1
2020-06-21,53.0,45.1,51.3,41.9,55.2
2020-06-22,49.0,52.3,61.5,40.6,52.9
2020-06-23,44.0,57.2,66.6,51.3,50.2
2020-06-24,39.0,50.0,55.0,46.0,48.0
2020-06-25,35.0,53.4,63.1,44.4,44.4
2020-06-26,30.0,50.9,59.0,44.6,40.9
2020-06-27,27.0,41.0,45.9,36.9,39.8
2020-06-28,25.0,41.0,47.1,36.3,38.4
2020-06-29,21.0,50.2,58.6,44.8,36.4
2020-06-30,17.0,41.4,45.0,39.4,35.3
2020-07-01,15.0,39.2,40.8,38.1,34.3
2020-07-02,14.0,39.7,43.3,38.7,33.1
2020-07-03,11.0,39.7,41.0,38.3,32.3
2020-07-04,9.0,42.3,47.3,38.1,31.3
2020-07-05,4.0,48.2,57.7,41.0,29.4
2020-07-06,3.0,46.6,54.1,43.0,27.1
2020-07-07,3.0,41.4,43.3,39.7,25.8
2020-07-08,1.0,44.4,50.7,39.7,23.8
2020-07-09,1.0,44.6,47.7,43.0,21.8
2020-07-10,0.0,47.3,55.8,42.4,19.4
2020-07-11,0.0,48.2,55.0,42.8,16.9
2020-07-12,0.0,42.3,46.0,39.9,14.8
2020-07-13,0.0,46.9,57.9,38.7,11.9
2020-07-14,0.0,52.3,62.8,43.2,8.7
2020-07-15,0.0,55.2,64.0,48.6,5.4
2020-07-16,0.0,52.3,59.4,48.2,1.5
2020-07-17,0.0,47.8,51.6,45.5,0.1
2020-07-18,0.0,53.1,64.9,44.6,0.0
2020-07-19,0.0,57.7,66.4,50.2,0.0
2020-07-20,0.0,64.0,74.3,56.8,0.0
2020-07-21,0.0,59.7,68.7,52.7,0.0
