date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2006-11-13,5.9,7.0,27.7,1.1
2006-11-14,7.0,18.0,19.4,2.0
2006-11-15,7.2,15.0,23.2,2.1
2006-11-16,7.2,13.0,32.2,2.1
2006-11-17,7.2,11.0,31.1,2.1
2006-11-18,7.2,10.0,27.1,2.0
2006-11-19,7.2,9.0,37.2,2.0
2006-11-20,7.2,9.0,40.8,2.0
2006-11-21,7.2,7.0,40.6,2.0
2006-11-22,7.2,7.0,38.8,1.9
2006-11-23,7.2,8.0,25.9,1.9
2006-11-24,7.2,8.0,23.5,1.9
2006-11-25,7.2,8.0,25.9,1.9
2006-11-26,7.2,8.0,25.5,1.9
2006-11-27,8.0,19.0,22.5,2.8
2006-11-28,8.2,18.0,9.0,2.8
2006-11-29,8.2,17.0,-3.5,2.8
2006-11-30,8.6,16.0,11.7,3.1
2006-12-01,8.6,18.0,12.6,3.1
2006-12-02,8.6,17.0,2.5,3.1
2006-12-03,8.6,16.0,13.3,3.1
2006-12-04,8.6,15.0,24.1,3.1
2006-12-05,8.6,15.0,27.5,3.1
2006-12-06,8.6,15.0,22.5,3.1
2006-12-07,8.6,14.0,28.4,3.1
2006-12-08,8.6,14.0,35.2,3.1
2006-12-09,8.6,14.0,31.3,3.1
2006-12-10,8.8,14.0,26.2,3.2
2006-12-11,8.9,16.0,20.3,3.4
2006-12-12,9.2,16.0,26.4,3.5
2006-12-13,9.5,18.0,32.0,3.7
2006-12-14,9.6,17.0,34.7,3.9
2006-12-15,9.8,23.0,33.3,4.1
2006-12-16,10.0,23.0,15.1,4.4
2006-12-17,10.0,24.0,12.2,4.4
2006-12-18,10.0,22.0,7.3,4.4
2006-12-19,10.0,22.0,15.1,4.4
2006-12-20,10.0,22.0,10.8,4.4
2006-12-21,10.0,21.0,18.3,4.4
2006-12-22,10.5,23.0,22.6,4.7
2006-12-23,10.5,23.0,19.8,4.7
2006-12-24,10.7,26.0,16.3,4.8
2006-12-25,10.9,24.0,29.5,4.9
2006-12-26,10.9,23.0,34.5,4.9
2006-12-27,10.9,24.0,28.4,4.9
2006-12-28,11.1,26.0,23.0,5.1
2006-12-29,11.1,25.0,16.7,5.0
2006-12-30,11.1,24.0,19.4,5.0
2006-12-31,11.1,24.0,25.7,5.0
2007-01-01,11.1,24.0,18.1,4.9
2007-01-02,11.2,23.0,23.0,5.0
2007-01-03,11.2,22.0,35.6,5.0
2007-01-04,11.7,32.0,24.3,5.6
2007-01-05,11.7,31.0,8.4,5.6
2007-01-06,11.9,33.0,11.1,5.7
2007-01-07,12.0,30.0,13.3,5.7
2007-01-08,12.0,29.0,26.1,5.7
2007-01-09,12.0,27.0,30.9,5.7
2007-01-10,12.0,26.0,32.9,5.7
2007-01-11,12.4,32.0,18.3,6.0
2007-01-12,12.5,32.0,6.6,6.1
2007-01-13,12.5,31.0,-4.0,6.1
2007-01-14,12.5,30.0,-9.0,6.1
2007-01-15,12.5,30.0,-1.3,6.1
2007-01-16,12.5,29.0,14.0,6.1
2007-01-17,12.5,28.0,14.9,6.1
2007-01-18,12.5,29.0,9.0,6.1
2007-01-19,12.5,28.0,19.0,6.1
2007-01-20,12.6,29.0,15.4,6.1
2007-01-21,12.6,29.0,7.2,6.1
2007-01-22,12.6,29.0,11.1,6.1
2007-01-23,12.6,28.0,22.3,6.1
2007-01-24,12.6,28.0,27.1,6.1
2007-01-25,12.6,28.0,31.1,6.1
2007-01-26,12.6,28.0,24.1,6.1
2007-01-27,12.6,27.0,17.2,6.1
2007-01-28,12.6,27.0,19.0,6.1
2007-01-29,12.6,27.0,17.2,6.1
2007-01-30,12.6,27.0,19.2,6.1
2007-01-31,12.8,29.0,10.0,6.3
2007-02-01,12.9,30.0,4.3,6.4
2007-02-02,12.9,30.0,7.9,6.4
2007-02-03,12.9,30.0,21.9,6.4
2007-02-04,12.9,29.0,24.1,6.4
2007-02-05,12.9,27.0,31.8,6.4
2007-02-06,12.9,27.0,38.7,6.4
2007-02-07,12.9,26.0,36.7,6.4
2007-02-08,12.9,26.0,32.9,6.4
2007-02-09,13.0,26.0,32.4,6.6
2007-02-10,13.2,27.0,34.2,6.7
2007-02-11,13.8,34.0,31.1,7.4
2007-02-12,13.8,33.0,22.6,7.5
2007-02-13,14.0,34.0,19.0,7.6
2007-02-14,14.2,35.0,18.0,7.7
2007-02-15,14.4,36.0,22.6,7.9
2007-02-16,14.7,37.0,26.1,8.1
2007-02-17,14.7,35.0,21.7,8.1
2007-02-18,14.7,33.0,33.1,8.1
2007-02-19,14.9,36.0,20.5,8.4
2007-02-20,14.9,35.0,21.7,8.4
2007-02-21,14.9,33.0,34.2,8.4
2007-02-22,14.9,32.0,34.5,8.4
2007-02-23,15.4,41.0,19.6,8.9
2007-02-24,15.5,38.0,14.4,9.0
2007-02-25,15.7,40.0,21.0,9.3
2007-02-26,15.9,41.0,19.9,9.5
2007-02-27,16.8,49.0,14.7,10.4
2007-02-28,16.9,45.0,7.2,10.5
2007-03-01,17.4,49.0,10.8,10.8
2007-03-02,17.7,50.0,5.2,11.1
2007-03-03,17.7,47.0,10.8,11.1
2007-03-04,17.7,43.0,29.8,11.1
2007-03-05,17.7,42.0,37.0,11.1
2007-03-06,17.7,42.0,32.9,11.1
2007-03-07,17.7,40.0,35.1,11.0
2007-03-08,18.0,43.0,29.1,11.3
2007-03-09,18.2,40.0,34.2,11.3
2007-03-10,18.2,42.0,29.8,11.4
2007-03-11,18.4,41.0,31.1,11.5
2007-03-12,18.4,38.0,39.9,11.1
2007-03-13,18.4,35.0,39.6,10.7
2007-03-14,18.4,35.0,37.0,10.5
2007-03-15,18.4,34.0,31.6,10.5
2007-03-16,18.4,32.0,37.4,10.2
2007-03-17,18.4,30.0,41.7,9.6
2007-03-18,18.4,29.0,40.5,8.9
2007-03-19,18.6,27.0,41.4,8.4
2007-03-20,18.6,25.0,41.7,7.9
2007-03-21,18.6,25.0,35.6,7.9
2007-03-22,18.6,24.0,35.6,7.3
2007-03-23,18.6,23.0,33.8,7.1
2007-03-24,18.6,21.0,35.1,6.6
2007-03-25,18.6,19.0,39.6,6.0
2007-03-26,18.7,18.0,40.5,5.7
2007-03-27,18.9,20.0,34.3,6.1
2007-03-28,19.1,23.0,25.2,6.3
2007-03-29,19.2,21.0,22.5,6.1
2007-03-30,19.4,20.0,23.4,6.1
2007-03-31,19.5,18.0,34.2,5.9
2007-04-01,19.5,19.0,37.0,5.9
2007-04-02,19.5,17.0,36.5,5.5
2007-04-03,19.5,15.0,35.1,4.9
2007-04-04,19.5,13.0,41.4,4.2
2007-04-05,19.5,11.0,39.0,3.3
2007-04-06,19.5,10.0,39.0,2.5
2007-04-07,19.5,8.0,38.3,2.2
2007-04-08,19.5,9.0,34.7,1.8
2007-04-09,19.8,7.0,33.3,1.9
2007-04-10,20.0,10.0,19.8,2.1
2007-04-11,20.0,7.0,23.2,1.8
2007-04-12,20.0,8.0,26.8,1.8
2007-04-13,20.0,7.0,27.0,1.5
2007-04-14,20.0,5.0,38.1,1.3
2007-04-15,20.0,3.0,39.6,0.8
2007-04-16,20.0,2.0,35.6,0.6
2007-04-17,20.0,0.0,39.4,0.0
2007-04-18,20.5,3.0,29.5,0.4
2007-04-19,20.7,1.0,25.9,0.4
2007-04-20,20.7,1.0,34.3,0.1
2007-04-21,20.7,0.0,32.2,0.0
2007-04-22,20.9,0.0,32.0,0.0
2007-04-23,20.9,0.0,32.7,0.0
2007-04-24,20.9,0.0,36.3,0.0
2007-04-25,20.9,0.0,38.3,0.0
2007-04-26,20.9,0.0,37.8,0.0
2007-04-27,20.9,0.0,40.5,0.0
2007-04-28,20.9,0.0,48.4,0.0
2007-04-29,20.9,0.0,51.4,0.0
2007-04-30,20.9,0.0,49.3,0.0
2007-05-01,21.0,0.0,48.4,0.0
2007-05-02,21.1,0.0,46.9,0.0
2007-05-03,21.5,0.0,31.8,0.0
2007-05-04,22.0,2.0,30.2,0.3
2007-05-05,22.5,2.0,27.5,0.7
2007-05-06,22.5,1.0,32.0,0.5
2007-05-07,22.5,0.0,36.5,0.0
2007-05-08,22.5,0.0,43.0,0.0
2007-05-09,22.5,0.0,45.5,0.0
2007-05-10,22.5,0.0,50.0,0.0
2007-05-11,22.5,0.0,53.1,0.0
2007-05-12,22.5,0.0,53.6,0.0
2007-05-13,22.5,0.0,51.8,0.0
2007-05-14,22.5,0.0,43.9,0.0
2007-05-15,22.5,0.0,45.5,0.0
2007-05-16,22.5,0.0,50.0,0.0
2007-05-17,22.5,0.0,50.2,0.0
2007-05-18,22.5,0.0,52.9,0.0
2007-05-19,22.5,0.0,53.4,0.0
2007-05-20,22.5,0.0,53.8,0.0
2007-05-21,23.0,0.0,40.8,0.0
2007-05-22,23.0,0.0,27.7,0.0
2007-05-23,23.0,0.0,33.1,0.0
2007-05-24,23.0,0.0,39.2,0.0
2007-05-25,23.0,0.0,44.4,0.0
2007-05-26,23.0,0.0,47.8,0.0
2007-05-27,23.0,0.0,55.0,0.0
2007-05-28,23.0,0.0,50.2,0.0
2007-05-29,23.0,0.0,39.0,0.0
2007-05-30,23.0,0.0,40.5,0.0
2007-05-31,23.0,0.0,45.5,0.0
2007-06-01,23.0,0.0,47.3,0.0
2007-06-02,23.0,0.0,51.1,0.0
2007-06-03,23.0,0.0,51.8,0.0
2007-06-04,23.0,0.0,55.2,0.0
2007-06-05,23.0,0.0,57.7,0.0
2007-06-06,23.4,0.0,35.6,0.0
2007-06-07,23.7,1.0,32.9,0.1
2007-06-08,23.7,0.0,42.1,0.0
2007-06-09,23.7,0.0,49.5,0.0
2007-06-10,23.7,0.0,55.0,0.0
2007-06-11,23.7,0.0,53.4,0.0
2007-06-12,23.7,0.0,47.8,0.0
2007-06-13,23.7,0.0,50.4,0.0
2007-06-14,23.7,0.0,53.8,0.0
2007-06-15,23.7,0.0,58.5,0.0
2007-06-16,23.7,0.0,64.4,0.0
2007-06-17,23.7,0.0,52.7,0.0
2007-06-18,23.7,0.0,47.1,0.0
2007-06-19,23.7,0.0,57.6,0.0
2007-06-20,23.7,0.0,61.2,0.0
2007-06-21,23.7,0.0,57.6,0.0
2007-06-22,23.7,0.0,58.8,0.0
2007-06-23,23.7,0.0,63.1,0.0
2007-06-24,23.7,0.0,63.7,0.0
2007-06-25,23.7,0.0,57.9,0.0
2007-06-26,23.7,0.0,57.2,0.0
2007-06-27,23.7,0.0,59.2,0.0
2007-06-28,23.7,0.0,61.3,0.0
2007-06-29,23.7,0.0,62.2,0.0
2007-06-30,23.7,0.0,61.5,0.0
2007-07-01,23.7,0.0,62.8,0.0
2007-07-02,23.7,0.0,63.7,0.0
2007-07-03,23.8,0.0,58.6,0.0
2007-07-04,23.8,0.0,60.4,0.0
2007-07-05,23.8,0.0,61.2,0.0
2007-07-06,23.8,0.0,61.0,0.0
2007-07-07,23.8,0.0,63.1,0.0
2007-07-08,23.8,0.0,58.8,0.0
2007-07-09,23.8,0.0,60.4,0.0
2007-07-10,23.8,0.0,62.4,0.0
2007-07-11,23.9,0.0,58.6,0.0
2007-07-12,23.9,0.0,56.3,0.0
2007-07-13,23.9,0.0,60.6,0.0
2007-07-14,23.9,0.0,63.9,0.0
2007-07-15,24.1,0.0,61.9,0.0
2007-07-16,24.2,0.0,56.5,0.0
2007-07-17,24.2,0.0,57.0,0.0
2007-07-18,24.2,0.0,62.4,0.0
2007-07-19,24.2,0.0,64.2,0.0
2007-07-20,24.2,0.0,64.9,0.0
2007-07-21,24.2,0.0,63.5,0.0
