date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2008-12-17,6.5,18.0,11.5,4.1
2008-12-18,6.7,20.0,18.1,4.2
2008-12-19,6.9,23.0,12.9,4.5
2008-12-20,7.1,23.0,5.7,4.7
2008-12-21,7.2,22.0,22.1,4.8
2008-12-22,7.7,27.0,19.4,5.3
2008-12-23,7.9,28.0,7.7,5.4
2008-12-24,8.1,26.0,12.0,5.5
2008-12-25,9.1,40.0,18.5,6.7
2008-12-26,9.1,36.0,5.9,6.7
2008-12-27,9.3,33.0,9.5,6.8
2008-12-28,9.3,32.0,28.0,6.8
2008-12-29,9.3,30.0,33.3,6.8
2008-12-30,9.3,29.0,27.7,6.8
2008-12-31,9.3,28.0,30.6,6.8
2009-01-01,9.3,28.0,28.9,6.8
2009-01-02,9.6,33.0,30.6,7.1
2009-01-03,9.6,33.0,3.4,7.1
2009-01-04,9.6,32.0,-0.6,7.1
2009-01-05,10.0,32.0,16.3,7.4
2009-01-06,10.5,41.0,20.7,7.9
2009-01-07,10.5,37.0,29.5,7.9
2009-01-08,10.9,41.0,33.3,8.3
2009-01-09,11.1,43.0,16.0,8.4
2009-01-10,11.1,39.0,14.9,8.4
2009-01-11,11.1,37.0,23.7,8.4
2009-01-12,11.1,36.0,25.9,8.4
2009-01-13,11.1,36.0,23.7,8.4
2009-01-14,11.1,35.0,20.1,8.4
2009-01-15,11.1,34.0,20.3,8.4
2009-01-16,11.1,33.0,24.8,8.4
2009-01-17,11.1,33.0,25.9,8.4
2009-01-18,11.1,32.0,27.9,8.4
2009-01-19,11.1,32.0,32.4,8.4
2009-01-20,11.2,31.0,36.1,8.4
2009-01-21,11.2,31.0,38.5,8.4
2009-01-22,11.3,31.0,37.8,8.5
2009-01-23,11.7,36.0,31.8,9.0
2009-01-24,12.5,41.0,31.8,9.8
2009-01-25,12.9,47.0,25.9,10.3
2009-01-26,12.9,46.0,12.6,10.3
2009-01-27,13.0,44.0,9.0,10.4
2009-01-28,13.3,46.0,17.1,10.6
2009-01-29,13.3,45.0,16.0,10.6
2009-01-30,13.3,43.0,21.4,10.6
2009-01-31,13.3,42.0,23.0,10.6
2009-02-01,13.3,41.0,19.0,10.6
2009-02-02,13.3,40.0,23.2,10.6
2009-02-03,13.3,40.0,26.1,10.6
2009-02-04,13.3,39.0,34.5,10.6
2009-02-05,13.3,38.0,34.7,10.6
2009-02-06,13.4,39.0,27.3,10.8
2009-02-07,13.5,39.0,26.8,10.8
2009-02-08,13.8,41.0,26.6,11.1
2009-02-09,14.3,50.0,21.6,11.6
2009-02-10,14.4,48.0,15.3,11.8
2009-02-11,14.5,46.0,15.6,11.8
2009-02-12,14.5,47.0,12.0,11.8
2009-02-13,14.6,45.0,13.1,11.9
2009-02-14,14.7,46.0,14.9,12.0
2009-02-15,14.8,45.0,18.9,12.1
2009-02-16,14.9,44.0,25.7,12.2
2009-02-17,15.5,53.0,21.4,12.7
2009-02-18,15.5,50.0,19.2,12.7
2009-02-19,15.5,49.0,19.4,12.7
2009-02-20,15.5,48.0,23.2,12.7
2009-02-21,15.6,46.0,28.6,12.7
2009-02-22,15.6,44.0,35.8,12.7
2009-02-23,15.6,43.0,36.3,12.8
2009-02-24,15.6,42.0,36.3,12.8
2009-02-25,15.9,43.0,33.8,13.0
2009-02-26,15.9,42.0,28.8,13.0
2009-02-27,16.0,44.0,13.5,13.1
2009-02-28,16.0,42.0,25.2,13.1
2009-03-01,16.0,41.0,42.6,13.1
2009-03-02,16.0,39.0,41.4,13.1
2009-03-03,16.0,39.0,39.6,13.1
2009-03-04,16.0,39.0,34.3,13.1
2009-03-05,16.2,44.0,17.4,13.5
2009-03-06,16.4,43.0,17.6,13.7
2009-03-07,16.4,42.0,13.3,13.7
2009-03-08,16.4,41.0,27.0,13.7
2009-03-09,17.0,49.0,21.4,14.4
2009-03-10,17.1,47.0,11.1,14.5
2009-03-11,17.1,45.0,22.3,14.5
2009-03-12,17.1,44.0,20.8,14.5
2009-03-13,17.1,44.0,20.8,14.5
2009-03-14,17.1,43.0,29.5,14.5
2009-03-15,17.1,42.0,32.9,14.4
2009-03-16,17.1,40.0,38.8,14.0
2009-03-17,17.1,39.0,38.1,14.0
2009-03-18,17.1,38.0,34.2,13.4
2009-03-19,17.1,37.0,37.9,12.3
2009-03-20,17.1,35.0,41.5,12.0
2009-03-21,17.1,34.0,41.9,11.5
2009-03-22,17.4,35.0,31.6,11.7
2009-03-23,17.9,42.0,22.5,12.3
2009-03-24,18.0,41.0,22.5,12.5
2009-03-25,19.5,59.0,22.8,14.1
2009-03-26,19.5,54.0,14.2,14.1
2009-03-27,19.5,50.0,15.6,14.2
2009-03-28,19.7,45.0,26.1,14.4
2009-03-29,20.1,51.0,21.2,14.9
2009-03-30,20.2,50.0,14.4,15.2
2009-03-31,20.8,53.0,22.1,15.8
2009-04-01,20.9,50.0,17.2,15.9
2009-04-02,21.8,56.0,28.8,16.8
2009-04-03,22.5,64.0,24.4,17.5
2009-04-04,22.8,61.0,22.5,17.7
2009-04-05,22.8,56.0,19.9,17.7
2009-04-06,22.8,53.0,31.1,17.6
2009-04-07,22.8,48.0,39.0,17.5
2009-04-08,22.9,49.0,33.1,17.6
2009-04-09,23.0,50.0,27.5,17.8
2009-04-10,23.0,48.0,35.6,17.7
2009-04-11,23.6,53.0,34.0,18.3
2009-04-12,23.6,49.0,31.6,18.3
2009-04-13,23.6,46.0,36.0,18.0
2009-04-14,24.4,54.0,35.8,18.8
2009-04-15,24.9,57.0,29.3,19.3
2009-04-16,25.1,54.0,23.5,19.3
2009-04-17,25.1,52.0,30.2,19.3
2009-04-18,25.1,50.0,35.6,19.3
2009-04-19,25.1,46.0,35.4,18.6
2009-04-20,25.1,43.0,39.2,17.7
2009-04-21,25.1,40.0,41.5,16.8
2009-04-22,25.1,37.0,43.2,15.8
2009-04-23,25.2,35.0,46.6,13.9
2009-04-24,25.5,35.0,39.2,13.4
2009-04-25,26.0,39.0,32.7,13.9
2009-04-26,26.1,40.0,22.8,14.1
2009-04-27,26.2,35.0,31.3,14.1
2009-04-28,26.2,33.0,39.7,13.3
2009-04-29,26.2,31.0,37.0,13.2
2009-04-30,26.2,28.0,40.1,11.3
2009-05-01,26.5,27.0,38.3,10.4
2009-05-02,27.0,27.0,36.1,10.0
2009-05-03,27.3,28.0,36.5,9.5
2009-05-04,27.3,23.0,35.6,9.2
2009-05-05,27.3,22.0,41.7,8.4
2009-05-06,27.3,19.0,43.3,7.1
2009-05-07,27.3,16.0,42.1,5.6
2009-05-08,27.3,14.0,34.3,4.8
2009-05-09,27.3,11.0,36.1,3.6
2009-05-10,27.3,8.0,38.7,2.6
2009-05-11,27.3,4.0,46.6,1.2
2009-05-12,27.3,0.0,44.4,0.0
2009-05-13,27.3,0.0,37.2,0.0
2009-05-14,27.3,0.0,41.0,0.0
2009-05-15,27.3,0.0,40.5,0.0
2009-05-16,27.3,0.0,43.3,0.0
2009-05-17,27.3,0.0,49.6,0.0
2009-05-18,27.3,0.0,54.0,0.0
2009-05-19,27.3,0.0,51.6,0.0
2009-05-20,27.3,0.0,47.1,0.0
2009-05-21,27.3,0.0,47.5,0.0
2009-05-22,27.3,0.0,48.7,0.0
2009-05-23,27.4,0.0,46.6,0.0
2009-05-24,27.5,0.0,42.3,0.0
2009-05-25,27.6,0.0,41.7,0.0
2009-05-26,27.7,0.0,40.3,0.0
2009-05-27,27.7,0.0,45.1,0.0
2009-05-28,27.7,0.0,47.3,0.0
2009-05-29,27.8,0.0,47.8,0.0
2009-05-30,27.8,0.0,46.6,0.0
2009-05-31,28.0,0.0,44.8,0.0
2009-06-01,28.2,0.0,46.6,0.0
2009-06-02,28.2,0.0,45.9,0.0
2009-06-03,28.2,0.0,51.4,0.0
2009-06-04,28.2,0.0,51.6,0.0
2009-06-05,28.2,0.0,49.5,0.0
2009-06-06,28.2,0.0,43.9,0.0
2009-06-07,28.5,0.0,38.8,0.0
2009-06-08,28.5,0.0,43.0,0.0
2009-06-09,29.2,0.0,42.6,0.0
2009-06-10,29.6,0.0,41.4,0.0
2009-06-11,29.8,0.0,41.5,0.0
2009-06-12,29.8,0.0,43.5,0.0
2009-06-13,29.8,0.0,43.7,0.0
2009-06-14,30.0,0.0,41.2,0.0
2009-06-15,30.0,0.0,42.3,0.0
2009-06-16,30.2,0.0,45.3,0.0
2009-06-17,30.7,0.0,43.3,0.0
2009-06-18,31.0,0.0,40.1,0.0
2009-06-19,31.1,0.0,48.4,0.0
2009-06-20,31.6,0.0,45.9,0.0
2009-06-21,31.6,0.0,44.6,0.0
2009-06-22,31.6,0.0,48.4,0.0
2009-06-23,31.6,0.0,53.8,0.0
2009-06-24,31.6,0.0,56.8,0.0
2009-06-25,31.6,0.0,59.0,0.0
2009-06-26,32.1,0.0,48.6,0.0
2009-06-27,32.1,0.0,50.4,0.0
2009-06-28,32.1,0.0,54.9,0.0
2009-06-29,32.1,0.0,54.7,0.0
2009-06-30,32.1,0.0,58.3,0.0
2009-07-01,32.2,0.0,56.5,0.0
2009-07-02,32.7,0.0,51.8,0.0
2009-07-03,32.7,0.0,52.5,0.0
2009-07-04,32.7,0.0,53.8,0.0
2009-07-05,32.7,0.0,56.7,0.0
2009-07-06,32.7,0.0,59.0,0.0
2009-07-07,32.7,0.0,58.3,0.0
2009-07-08,32.7,0.0,56.3,0.0
2009-07-09,32.7,0.0,55.9,0.0
2009-07-10,32.7,0.0,58.6,0.0
2009-07-11,32.7,0.0,58.1,0.0
2009-07-12,32.7,0.0,59.4,0.0
2009-07-13,32.7,0.0,58.6,0.0
2009-07-14,32.7,0.0,50.5,0.0
2009-07-15,32.7,0.0,55.6,0.0
2009-07-16,32.7,0.0,58.3,0.0
2009-07-17,32.7,0.0,60.8,0.0
2009-07-18,32.7,0.0,62.6,0.0
2009-07-19,32.7,0.0,61.2,0.0
2009-07-20,32.7,0.0,57.0,0.0
2009-07-21,32.7,0.0,56.5,0.0
