date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2022-01-13,109.0,35.8,42.1,32.9,63.8
2022-01-14,107.0,36.3,41.4,31.5,61.3
2022-01-15,105.0,34.7,39.6,32.2,60.8
2022-01-16,104.0,38.7,43.5,34.9,60.9
2022-01-17,103.0,35.8,40.1,31.5,61.6
2022-01-18,101.0,31.8,34.2,30.4,62.3
2022-01-19,103.0,32.0,35.4,30.0,62.9
2022-01-20,103.0,32.4,36.7,27.9,64.8
2022-01-21,100.0,28.9,37.6,25.7,65.3
2022-01-22,102.0,45.9,53.6,34.9,65.2
2022-01-23,102.0,44.1,49.5,39.2,65.1
2022-01-24,101.0,35.6,40.3,30.9,65.3
2022-01-25,100.0,36.7,42.4,32.5,65.2
2022-01-26,100.0,39.6,45.3,32.7,65.5
2022-01-27,100.0,43.0,48.9,38.8,65.7
2022-01-28,99.0,41.0,46.4,34.7,65.9
2022-01-29,96.0,34.7,39.4,29.5,65.8
2022-01-30,110.0,30.2,33.4,23.2,67.4
2022-01-31,112.0,21.7,23.4,20.7,68.6
2022-02-01,112.0,19.8,25.0,14.2,69.1
2022-02-02,112.0,18.3,25.2,11.3,69.6
2022-02-03,113.0,28.2,30.7,25.0,69.8
2022-02-04,115.0,28.9,30.6,28.0,71.0
2022-02-05,114.0,30.0,36.0,28.2,71.1
2022-02-06,113.0,40.1,44.2,34.5,70.8
2022-02-07,114.0,32.4,42.6,28.4,71.2
2022-02-08,115.0,29.3,33.8,27.1,71.4
2022-02-09,113.0,37.6,43.3,29.3,71.1
2022-02-10,113.0,34.0,37.4,30.7,71.1
2022-02-11,112.0,37.8,44.1,32.4,71.1
2022-02-12,112.0,44.8,50.4,39.4,71.1
2022-02-13,110.0,43.2,48.4,36.7,70.9
2022-02-14,113.0,30.9,37.0,28.6,71.2
2022-02-15,114.0,28.4,30.9,27.0,71.5
2022-02-16,113.0,28.2,33.3,25.7,71.5
2022-02-17,113.0,28.4,31.3,26.6,71.4
2022-02-18,112.0,30.6,36.3,27.5,71.4
2022-02-19,121.0,27.5,29.8,25.5,73.2
2022-02-20,123.0,24.1,30.0,19.8,73.5
2022-02-21,133.0,14.5,20.7,4.8,75.3
2022-02-22,131.0,4.3,11.7,1.2,73.5
2022-02-23,130.0,10.2,18.1,-0.2,73.8
2022-02-24,130.0,16.9,24.1,11.8,73.9
2022-02-25,129.0,23.4,32.2,16.9,74.0
2022-02-26,128.0,32.2,36.7,26.6,75.0
2022-02-27,136.0,31.8,32.7,30.4,77.2
2022-02-28,154.0,33.1,34.5,31.3,81.5
2022-03-01,147.0,34.0,35.6,32.0,82.8
2022-03-02,154.0,32.9,35.8,30.9,84.3
2022-03-03,151.0,29.5,36.3,26.2,84.4
2022-03-04,151.0,28.4,32.4,25.7,84.4
2022-03-05,149.0,28.2,35.8,23.7,84.1
2022-03-06,147.0,31.3,39.4,26.6,83.9
2022-03-07,146.0,28.8,31.6,27.0,83.8
2022-03-08,145.0,25.7,32.2,18.5,84.0
2022-03-09,144.0,18.3,27.0,13.1,83.9
2022-03-10,143.0,22.3,30.0,17.1,83.9
2022-03-11,141.0,26.4,30.4,20.3,83.9
2022-03-12,141.0,31.3,38.7,27.0,84.1
2022-03-13,143.0,31.5,35.6,28.4,84.3
2022-03-14,147.0,30.7,34.0,28.6,86.1
2022-03-15,158.0,29.7,33.4,26.6,88.0
2022-03-16,157.0,28.4,33.3,26.4,88.0
2022-03-17,161.0,28.8,31.1,26.6,88.7
2022-03-18,158.0,30.4,34.5,28.8,88.9
2022-03-19,166.0,27.3,32.2,21.6,90.8
2022-03-20,170.0,25.5,28.8,22.5,91.8
2022-03-21,171.0,31.5,35.8,27.0,92.0
2022-03-22,164.0,39.2,45.1,34.0,91.3
2022-03-23,155.0,37.8,45.1,29.1,91.0
2022-03-24,155.0,32.2,39.9,25.2,91.1
2022-03-25,153.0,36.3,40.6,33.4,91.0
2022-03-26,152.0,35.4,38.3,30.7,91.5
2022-03-27,147.0,42.3,49.8,37.8,90.4
2022-03-28,144.0,37.4,42.1,34.3,90.1
2022-03-29,142.0,36.9,44.4,30.9,89.7
2022-03-30,146.0,29.3,34.3,26.2,91.2
2022-03-31,147.0,27.7,35.1,24.6,91.4
2022-04-01,144.0,28.8,34.0,24.4,91.6
2022-04-02,149.0,28.6,31.6,26.2,92.9
2022-04-03,161.0,29.5,30.6,27.7,95.1
2022-04-04,189.0,27.0,30.6,23.7,100.9
2022-04-05,199.0,25.9,32.5,22.1,103.2
2022-04-06,188.0,29.3,37.2,19.9,102.7
2022-04-07,175.0,43.3,49.8,35.8,101.8
2022-04-08,186.0,30.7,48.7,24.4,103.9
2022-04-09,190.0,23.4,27.9,20.3,104.8
2022-04-10,184.0,23.5,31.5,17.8,104.4
2022-04-11,181.0,23.7,32.7,20.1,104.2
2022-04-12,185.0,24.1,31.1,20.7,105.0
2022-04-13,182.0,24.4,33.6,20.5,104.8
2022-04-14,180.0,24.4,33.6,19.9,104.6
2022-04-15,177.0,24.8,34.9,18.7,104.7
2022-04-16,178.0,25.9,33.6,21.9,104.7
2022-04-17,175.0,28.8,38.7,22.5,104.6
2022-04-18,186.0,29.7,33.3,23.9,106.3
2022-04-19,188.0,27.1,34.2,22.8,107.4
2022-04-20,187.0,29.3,38.3,21.9,107.2
2022-04-21,186.0,31.3,35.1,28.4,107.5
2022-04-22,183.0,32.5,41.9,27.7,107.3
2022-04-23,179.0,35.1,43.7,28.2,106.8
2022-04-24,176.0,40.3,48.6,32.9,106.2
2022-04-25,178.0,33.6,37.8,28.8,106.7
2022-04-26,181.0,28.6,33.1,24.1,107.6
2022-04-27,178.0,27.9,37.2,22.3,107.6
2022-04-28,179.0,30.2,36.5,23.9,107.6
2022-04-29,175.0,33.8,41.7,26.1,107.3
2022-04-30,175.0,35.2,42.8,31.5,107.4
2022-05-01,173.0,37.9,44.2,32.9,106.9
2022-05-02,171.0,37.2,42.1,34.7,106.5
2022-05-03,170.0,34.7,39.0,33.4,106.2
2022-05-04,168.0,37.9,40.8,33.6,105.8
2022-05-05,170.0,34.5,39.2,31.1,106.3
2022-05-06,168.0,33.1,39.9,29.5,106.6
2022-05-07,173.0,30.0,36.7,25.9,107.7
2022-05-08,172.0,28.9,36.0,22.6,107.5
2022-05-09,172.0,30.0,37.8,25.9,107.7
2022-05-10,171.0,31.5,40.6,28.0,107.9
2022-05-11,169.0,33.3,39.9,28.6,107.4
2022-05-12,174.0,30.9,38.1,25.3,108.0
2022-05-13,175.0,29.3,36.0,24.3,108.7
2022-05-14,173.0,35.6,41.0,28.9,108.9
2022-05-15,170.0,38.5,42.3,35.6,108.2
2022-05-16,169.0,35.4,39.2,30.0,108.2
2022-05-17,168.0,32.9,36.7,30.2,108.0
2022-05-18,173.0,31.5,34.5,27.0,109.8
2022-05-19,175.0,29.8,34.5,26.2,109.7
2022-05-20,172.0,34.5,47.3,30.7,109.5
2022-05-21,170.0,38.3,47.5,32.0,108.8
2022-05-22,168.0,43.9,53.1,36.1,107.7
2022-05-23,166.0,38.1,41.7,34.7,107.4
2022-05-24,165.0,38.1,45.1,34.5,106.9
2022-05-25,162.0,39.7,45.5,36.7,106.1
2022-05-26,158.0,43.5,50.9,39.6,105.2
2022-05-27,156.0,37.0,42.3,32.9,106.0
2022-05-28,154.0,37.0,44.8,32.4,104.6
2022-05-29,155.0,35.6,39.2,32.9,104.1
2022-05-30,153.0,37.2,44.2,31.8,103.5
2022-05-31,150.0,46.8,56.3,39.0,102.3
2022-06-01,147.0,49.6,57.2,43.3,101.0
2022-06-02,143.0,47.7,58.6,41.7,101.1
2022-06-03,140.0,42.4,49.6,38.5,101.8
2022-06-04,136.0,44.2,52.5,38.3,100.1
2022-06-05,133.0,41.2,44.8,37.6,99.6
2022-06-06,131.0,38.1,43.2,35.1,98.6
2022-06-07,127.0,46.8,57.2,35.4,96.2
2022-06-08,124.0,43.0,50.2,39.7,95.7
2022-06-09,121.0,41.4,44.2,38.3,98.2
2022-06-10,116.0,43.9,50.0,40.6,96.7
2022-06-11,113.0,41.5,46.8,38.3,94.3
2022-06-12,113.0,39.7,45.3,34.3,91.7
2022-06-13,104.0,34.9,39.2,32.4,91.2
2022-06-14,110.0,35.1,37.4,32.9,89.7
2022-06-15,109.0,42.6,54.3,35.4,87.4
2022-06-16,105.0,41.0,47.5,37.6,86.8
2022-06-17,103.0,41.9,47.7,38.5,86.3
2022-06-18,102.0,39.7,43.5,38.3,85.4
2022-06-19,98.0,40.3,43.0,38.1,84.8
2022-06-20,98.0,41.7,44.1,39.4,83.9
2022-06-21,89.0,45.9,51.1,41.0,84.4
2022-06-22,89.0,44.8,48.6,37.6,85.9
2022-06-23,89.0,41.9,50.2,36.0,81.4
2022-06-24,83.0,49.8,59.0,39.6,78.9
2022-06-25,78.0,57.4,64.4,49.6,78.1
2022-06-26,73.0,62.2,69.1,55.4,75.8
2022-06-27,68.0,65.8,74.7,55.0,73.3
2022-06-28,61.0,47.7,59.2,41.0,73.3
2022-06-29,52.0,43.0,47.1,41.4,69.9
2022-06-30,50.0,49.5,59.5,40.6,68.0
2022-07-01,47.0,50.9,58.5,45.7,65.4
2022-07-02,42.0,52.3,62.8,45.1,62.8
2022-07-03,37.0,44.6,50.7,40.5,60.6
2022-07-04,37.0,43.9,50.7,40.1,58.4
2022-07-05,34.0,49.8,58.8,41.9,56.4
2022-07-06,35.0,49.5,56.3,46.8,54.4
2022-07-07,28.0,47.7,51.1,45.7,53.1
2022-07-08,25.0,48.7,56.1,45.3,51.5
2022-07-09,21.0,49.1,56.5,44.1,49.6
2022-07-10,19.0,48.7,57.2,42.8,47.6
2022-07-11,16.0,60.3,70.7,48.6,44.8
2022-07-12,12.0,61.3,69.4,51.8,41.1
2022-07-13,9.0,52.3,60.4,45.1,38.3
2022-07-14,5.0,55.2,65.5,46.6,35.0
2022-07-15,0.0,53.4,61.9,46.0,31.5
2022-07-16,0.0,49.1,57.9,43.9,28.9
2022-07-17,0.0,43.5,47.5,41.2,26.8
2022-07-18,0.0,45.0,50.9,41.2,24.4
2022-07-19,0.0,56.7,66.0,46.4,20.1
2022-07-20,0.0,59.0,68.2,52.9,15.0
2022-07-21,0.0,58.5,67.5,52.5,7.2
