date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2022-03-01,151.0,32.4,34.7,30.0,48.0
2022-03-02,152.0,32.0,35.4,29.8,48.7
2022-03-03,146.0,28.2,36.0,23.2,48.8
2022-03-04,143.0,27.1,34.0,23.2,48.7
2022-03-05,141.0,27.5,36.9,22.8,48.8
2022-03-06,139.0,30.4,38.7,25.2,48.8
2022-03-07,137.0,28.4,36.3,26.6,48.9
2022-03-08,136.0,23.2,30.7,14.9,49.0
2022-03-09,134.0,15.8,25.0,9.5,49.0
2022-03-10,134.0,20.8,29.7,15.1,49.2
2022-03-11,134.0,25.9,29.8,19.2,49.3
2022-03-12,135.0,30.2,39.2,25.7,49.6
2022-03-13,132.0,31.1,39.7,27.7,49.6
2022-03-14,134.0,30.4,34.7,27.5,50.0
2022-03-15,137.0,27.9,29.8,24.6,50.7
2022-03-16,138.0,26.8,34.0,24.4,50.8
2022-03-17,137.0,27.5,31.6,24.6,51.0
2022-03-18,135.0,29.1,36.0,27.0,51.1
2022-03-19,141.0,25.9,30.7,19.8,51.5
2022-03-20,140.0,23.2,27.3,18.9,51.7
2022-03-21,140.0,30.2,35.1,25.3,52.0
2022-03-22,135.0,39.0,45.1,34.2,51.7
2022-03-23,132.0,36.3,43.3,26.6,51.5
2022-03-24,133.0,30.7,39.7,23.4,51.4
2022-03-25,131.0,35.2,42.1,31.1,51.4
2022-03-26,130.0,34.7,39.7,30.0,51.7
2022-03-27,126.0,41.4,50.4,36.0,51.8
2022-03-28,124.0,36.3,44.6,32.9,50.9
2022-03-29,122.0,37.2,48.2,30.7,50.1
2022-03-30,123.0,28.0,33.1,24.4,49.8
2022-03-31,124.0,25.7,33.4,23.2,49.8
2022-04-01,122.0,28.2,37.9,22.8,50.1
2022-04-02,123.0,27.5,32.9,24.1,50.4
2022-04-03,130.0,28.6,31.6,25.7,51.4
2022-04-04,154.0,25.0,29.8,22.1,53.8
2022-04-05,154.0,23.5,30.6,18.9,55.0
2022-04-06,149.0,28.2,37.0,18.7,55.4
2022-04-07,143.0,42.6,52.2,31.5,55.6
2022-04-08,146.0,29.5,46.8,21.9,56.0
2022-04-09,148.0,21.2,30.0,17.2,56.6
2022-04-10,145.0,21.6,32.2,14.9,56.9
2022-04-11,142.0,21.9,30.2,18.0,57.1
2022-04-12,144.0,21.6,29.3,18.1,57.5
2022-04-13,141.0,22.1,34.5,17.4,57.8
2022-04-14,141.0,21.7,33.4,17.4,58.0
2022-04-15,138.0,24.3,36.3,16.9,58.3
2022-04-16,137.0,24.4,33.1,19.4,58.2
2022-04-17,136.0,28.0,38.3,20.8,58.4
2022-04-18,148.0,27.9,33.3,21.6,59.4
2022-04-19,146.0,25.0,34.3,21.4,59.8
2022-04-20,143.0,28.4,36.9,21.7,60.1
2022-04-21,143.0,30.0,36.1,27.1,60.2
2022-04-22,142.0,31.6,42.1,26.6,60.3
2022-04-23,139.0,34.2,43.9,26.2,60.4
2022-04-24,136.0,40.1,47.5,32.0,60.4
2022-04-25,135.0,32.9,38.1,28.9,60.6
2022-04-26,138.0,28.0,36.3,23.2,60.8
2022-04-27,136.0,26.8,33.6,21.0,60.9
2022-04-28,134.0,30.6,40.5,23.5,60.9
2022-04-29,133.0,32.9,41.5,25.3,60.9
2022-04-30,134.0,34.0,42.1,29.5,61.2
2022-05-01,132.0,37.9,45.5,32.0,61.3
2022-05-02,129.0,39.7,47.1,34.0,61.2
2022-05-03,127.0,35.6,44.4,32.9,60.6
2022-05-04,126.0,37.9,41.9,33.8,60.2
2022-05-05,127.0,34.3,38.7,29.5,59.8
2022-05-06,122.0,31.5,38.1,27.5,59.7
2022-05-07,125.0,28.9,35.1,24.6,59.7
2022-05-08,124.0,28.2,39.4,22.6,59.8
2022-05-09,125.0,28.4,34.9,24.8,59.8
2022-05-10,125.0,30.7,39.0,26.6,60.0
2022-05-11,124.0,32.9,41.9,27.1,60.0
2022-05-12,129.0,30.6,42.3,23.2,60.4
2022-05-13,125.0,28.8,38.7,22.1,60.5
2022-05-14,125.0,34.7,42.6,28.8,60.5
2022-05-15,124.0,37.2,40.3,34.9,61.2
2022-05-16,121.0,35.1,41.0,28.4,60.9
2022-05-17,121.0,32.5,42.3,27.3,59.9
2022-05-18,127.0,30.0,33.8,24.8,60.5
2022-05-19,126.0,28.9,36.0,24.4,60.4
2022-05-20,123.0,34.7,46.8,29.8,60.4
2022-05-21,122.0,36.1,44.2,30.9,60.5
2022-05-22,121.0,42.6,51.6,34.3,60.3
2022-05-23,120.0,36.9,40.3,33.6,60.0
2022-05-24,119.0,37.2,46.4,32.2,59.6
2022-05-25,117.0,39.6,46.4,35.4,59.5
2022-05-26,115.0,43.3,50.5,38.5,58.5
2022-05-27,114.0,35.8,41.0,32.5,58.7
2022-05-28,114.0,36.5,42.4,30.9,58.0
2022-05-29,111.0,34.9,38.5,32.7,57.7
2022-05-30,112.0,38.5,46.6,31.8,57.3
2022-05-31,111.0,45.1,52.3,40.8,56.9
2022-06-01,109.0,47.7,56.5,42.8,56.3
2022-06-02,107.0,47.3,55.9,42.1,57.1
2022-06-03,106.0,42.4,49.8,38.1,55.8
2022-06-04,103.0,44.2,52.3,37.9,54.5
2022-06-05,101.0,41.4,47.8,37.2,54.7
2022-06-06,98.0,38.5,47.1,34.2,53.7
2022-06-07,96.0,46.2,57.7,35.1,52.9
2022-06-08,93.0,43.0,49.3,39.6,52.1
2022-06-09,92.0,41.4,43.9,38.7,52.4
2022-06-10,89.0,44.1,52.9,39.6,51.2
2022-06-11,86.0,42.3,49.8,38.8,49.7
2022-06-12,84.0,40.1,48.6,34.7,47.6
2022-06-13,84.0,33.8,37.4,32.4,46.8
2022-06-14,84.0,34.2,37.2,31.3,46.3
2022-06-15,83.0,43.9,54.7,34.3,45.7
2022-06-16,81.0,41.9,49.3,37.0,45.0
2022-06-17,79.0,41.5,45.0,39.2,44.3
2022-06-18,78.0,40.5,48.0,37.4,43.6
2022-06-19,76.0,40.1,44.2,37.2,42.8
2022-06-20,75.0,41.5,45.5,38.8,42.1
2022-06-21,69.0,45.9,56.5,39.6,41.4
2022-06-22,68.0,44.6,51.6,37.4,40.1
2022-06-23,64.0,41.5,48.9,35.6,38.1
2022-06-24,64.0,47.8,56.8,38.7,36.5
2022-06-25,62.0,56.3,65.3,48.4,35.3
2022-06-26,58.0,61.3,69.6,53.6,33.8
2022-06-27,54.0,64.9,73.2,57.6,31.8
2022-06-28,50.0,49.6,59.9,40.1,29.5
2022-06-29,49.0,43.2,50.0,39.9,27.7
2022-06-30,46.0,50.2,61.5,40.5,26.1
2022-07-01,42.0,51.8,61.7,44.6,24.1
2022-07-02,38.0,54.3,66.9,45.7,22.4
2022-07-03,36.0,45.9,50.0,41.5,21.0
2022-07-04,33.0,44.1,52.9,40.5,19.3
2022-07-05,31.0,49.6,59.4,40.8,17.7
2022-07-06,28.0,50.2,59.0,46.2,15.9
2022-07-07,26.0,48.4,57.4,44.4,14.0
2022-07-08,21.0,49.3,59.4,44.6,12.2
2022-07-09,17.0,49.3,61.0,43.2,10.0
2022-07-10,14.0,48.4,56.3,43.3,8.0
2022-07-11,10.0,59.4,71.2,45.9,5.0
2022-07-12,5.0,61.5,70.7,52.7,1.1
2022-07-13,0.0,53.1,62.1,46.8,0.2
2022-07-14,0.0,55.9,67.1,46.6,0.0
2022-07-15,0.0,55.2,64.6,49.8,0.0
2022-07-16,0.0,52.0,61.7,44.8,0.0
2022-07-17,0.0,44.2,53.1,40.6,0.0
2022-07-18,0.0,45.9,54.5,40.5,0.0
2022-07-19,0.0,57.0,67.5,46.4,0.0
2022-07-20,0.0,58.5,68.2,50.9,0.0
2022-07-21,0.0,58.5,68.0,52.3,0.0
