date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2021-12-01,0.0,40.8,43.5,37.0,0.0
2021-12-02,0.0,31.8,38.7,26.6,0.2
2021-12-03,0.0,31.3,37.2,22.8,0.2
2021-12-04,3.0,30.7,36.7,24.4,1.0
2021-12-05,5.0,23.4,29.8,20.5,1.0
2021-12-06,6.0,30.0,33.8,23.9,1.4
2021-12-07,4.0,,,,1.5
2021-12-08,4.0,26.8,33.8,22.3,1.4
2021-12-09,10.0,23.0,24.6,21.9,2.1
2021-12-10,18.0,25.5,29.1,23.2,3.4
2021-12-11,31.0,27.7,30.0,23.7,5.8
2021-12-12,43.0,23.5,25.0,21.0,7.2
2021-12-13,44.0,25.5,27.5,22.5,8.0
2021-12-14,47.0,21.4,24.3,18.7,8.5
2021-12-15,48.0,21.9,24.1,20.7,8.7
2021-12-16,46.0,24.6,28.6,20.7,9.0
2021-12-17,46.0,23.4,26.6,21.0,9.5
2021-12-18,57.0,28.9,32.2,24.1,11.9
2021-12-19,54.0,24.3,28.4,22.3,11.8
2021-12-20,59.0,28.8,32.7,22.1,13.0
2021-12-21,56.0,33.6,36.7,30.7,13.3
2021-12-22,63.0,30.6,31.3,30.0,14.9
2021-12-23,69.0,25.2,30.4,22.3,16.0
2021-12-24,81.0,23.2,25.5,20.7,17.7
2021-12-25,91.0,20.7,23.0,15.6,19.6
2021-12-26,91.0,14.4,16.9,12.2,20.0
2021-12-27,91.0,11.7,18.7,8.1,20.1
2021-12-28,84.0,16.9,24.6,9.5,20.2
2021-12-29,83.0,16.2,21.7,13.1,20.3
2021-12-30,88.0,18.5,27.1,13.5,21.2
2021-12-31,87.0,,,,21.2
2022-01-01,81.0,16.5,29.8,11.3,21.3
2022-01-02,87.0,26.2,29.5,21.2,23.0
2022-01-03,95.0,24.1,29.3,19.6,25.2
2022-01-04,100.0,23.7,25.9,20.8,26.5
2022-01-05,108.0,24.6,28.4,22.8,28.3
2022-01-06,123.0,32.4,33.8,26.4,33.4
2022-01-07,122.0,27.5,33.1,20.8,35.0
2022-01-08,121.0,25.0,29.3,21.0,35.4
2022-01-09,116.0,32.2,39.2,28.2,35.7
2022-01-10,113.0,33.1,35.4,29.8,36.0
2022-01-11,106.0,36.0,39.7,32.9,38.2
2022-01-12,99.0,40.6,44.6,37.9,38.6
2022-01-13,98.0,35.2,43.5,32.5,38.1
2022-01-14,95.0,38.3,43.5,32.2,37.8
2022-01-15,94.0,38.7,43.7,35.1,37.4
2022-01-16,92.0,43.7,50.7,36.9,36.9
2022-01-17,90.0,39.0,45.5,30.6,36.6
2022-01-18,90.0,30.9,32.2,29.3,36.7
2022-01-19,89.0,32.2,37.2,28.4,36.5
2022-01-20,88.0,34.5,38.7,28.4,36.8
2022-01-21,88.0,32.7,41.7,26.4,36.4
2022-01-22,86.0,47.1,57.0,34.3,36.2
2022-01-23,85.0,46.8,52.5,39.0,35.9
2022-01-24,84.0,38.8,44.4,30.4,35.8
2022-01-25,84.0,37.9,44.8,30.0,35.6
2022-01-26,83.0,42.6,51.8,35.8,35.6
2022-01-27,82.0,41.5,46.6,36.9,35.4
2022-01-28,81.0,42.8,47.8,37.0,35.4
2022-01-29,81.0,38.8,45.0,34.0,35.3
2022-01-30,83.0,32.0,35.6,23.0,35.6
2022-01-31,85.0,23.2,25.3,21.9,35.9
2022-02-01,86.0,21.9,25.7,19.6,36.2
2022-02-02,84.0,22.5,26.1,18.3,36.3
2022-02-03,85.0,28.4,32.9,25.9,36.5
2022-02-04,86.0,29.7,34.0,27.5,37.0
2022-02-05,86.0,32.9,43.7,27.1,37.2
2022-02-06,85.0,45.1,50.4,38.3,37.2
2022-02-07,84.0,34.3,48.6,29.7,37.2
2022-02-08,84.0,31.8,37.2,27.3,37.2
2022-02-09,81.0,38.8,47.3,32.5,37.5
2022-02-10,80.0,40.3,48.2,32.4,37.2
2022-02-11,80.0,42.1,48.9,33.1,37.0
2022-02-12,79.0,45.0,52.2,37.9,36.8
2022-02-13,78.0,44.2,50.5,37.2,36.5
2022-02-14,80.0,30.4,38.5,27.1,36.7
2022-02-15,80.0,28.9,31.8,27.3,36.7
2022-02-16,80.0,29.1,33.4,26.1,36.9
2022-02-17,80.0,28.4,31.1,26.2,36.9
2022-02-18,78.0,33.3,40.5,28.0,37.1
2022-02-19,83.0,29.3,33.1,27.3,37.5
2022-02-20,89.0,25.5,31.3,23.0,38.3
2022-02-21,90.0,21.6,27.0,14.2,38.7
2022-02-22,90.0,10.2,17.8,2.7,38.6
2022-02-23,87.0,11.3,24.1,0.9,38.8
2022-02-24,89.0,19.0,29.5,12.4,39.0
2022-02-25,87.0,24.6,31.1,16.3,39.1
2022-02-26,88.0,30.9,36.3,26.1,39.8
2022-02-27,99.0,32.2,33.8,29.8,41.6
2022-02-28,95.0,36.9,39.7,30.6,44.9
2022-03-01,90.0,36.3,38.8,33.6,43.0
2022-03-02,90.0,33.6,35.8,30.9,42.7
2022-03-03,93.0,29.3,33.4,26.1,43.0
2022-03-04,93.0,27.3,34.3,21.7,43.1
2022-03-05,92.0,27.3,36.7,23.7,43.1
2022-03-06,91.0,29.3,39.4,23.7,43.2
2022-03-07,90.0,32.2,40.3,26.6,43.0
2022-03-08,93.0,28.9,31.6,23.5,43.4
2022-03-09,92.0,21.2,28.6,17.4,43.3
2022-03-10,94.0,23.5,33.6,16.0,43.5
2022-03-11,93.0,31.1,37.2,24.8,43.5
2022-03-12,92.0,35.8,45.9,30.4,43.5
2022-03-13,95.0,30.9,33.8,28.2,43.9
2022-03-14,103.0,30.0,33.4,28.0,45.4
2022-03-15,111.0,31.1,34.3,27.9,46.6
2022-03-16,110.0,29.7,35.2,26.8,47.0
2022-03-17,112.0,31.1,34.5,27.9,47.3
2022-03-18,110.0,32.0,34.9,30.0,47.6
2022-03-19,112.0,28.4,33.4,22.1,48.0
2022-03-20,117.0,26.1,30.7,21.4,48.8
2022-03-21,116.0,31.1,35.8,27.1,49.2
2022-03-22,110.0,42.3,50.2,33.8,48.8
2022-03-23,107.0,40.3,48.4,29.3,48.3
2022-03-24,106.0,35.4,44.2,25.0,48.0
2022-03-25,104.0,38.8,45.3,33.8,47.4
2022-03-26,103.0,39.6,46.6,33.1,47.2
2022-03-27,99.0,45.5,54.1,40.5,47.0
2022-03-28,98.0,39.7,45.5,36.0,46.6
2022-03-29,96.0,37.8,44.8,32.9,46.2
2022-03-30,98.0,30.2,34.7,26.8,46.6
2022-03-31,98.0,28.2,34.0,25.2,46.5
2022-04-01,96.0,31.1,38.1,26.6,46.4
2022-04-02,99.0,30.0,36.9,26.4,46.7
2022-04-03,103.0,30.0,32.2,27.9,47.7
2022-04-04,117.0,26.2,32.0,21.2,49.5
2022-04-05,118.0,25.2,33.8,21.0,50.0
2022-04-06,112.0,31.5,38.8,20.8,49.9
2022-04-07,108.0,46.8,56.5,35.1,49.5
2022-04-08,108.0,31.1,49.5,24.8,49.5
2022-04-09,112.0,24.6,33.3,21.6,49.8
2022-04-10,122.0,23.4,28.4,20.7,51.0
2022-04-11,126.0,23.5,27.7,21.6,51.9
2022-04-12,128.0,22.6,29.5,18.3,52.3
2022-04-13,125.0,21.2,25.3,18.1,52.3
2022-04-14,127.0,22.8,33.8,16.5,52.7
2022-04-15,121.0,25.0,35.6,18.9,52.8
2022-04-16,131.0,24.4,32.0,22.1,53.8
2022-04-17,124.0,28.2,37.2,21.4,53.9
2022-04-18,129.0,30.0,32.9,25.3,54.6
2022-04-19,131.0,28.8,35.6,25.2,54.9
2022-04-20,135.0,28.9,31.6,25.7,55.4
2022-04-21,133.0,31.5,38.5,28.6,55.8
2022-04-22,132.0,31.6,37.2,27.1,55.9
2022-04-23,128.0,35.1,43.3,29.7,55.7
2022-04-24,125.0,41.7,48.9,34.5,55.2
2022-04-25,123.0,34.5,38.8,30.4,55.3
2022-04-26,129.0,29.1,33.4,26.1,56.2
2022-04-27,128.0,30.2,36.3,26.8,57.0
2022-04-28,131.0,30.9,39.0,27.1,57.4
2022-04-29,128.0,33.4,41.7,28.8,57.5
2022-04-30,131.0,34.0,41.0,31.3,58.1
2022-05-01,127.0,38.5,45.7,32.2,57.5
2022-05-02,127.0,35.2,40.5,32.2,57.8
2022-05-03,125.0,34.7,39.7,31.5,57.4
2022-05-04,123.0,44.6,54.0,37.4,56.7
2022-05-05,123.0,35.4,39.9,32.9,56.6
2022-05-06,129.0,32.9,36.0,30.4,57.8
2022-05-07,134.0,30.4,34.2,26.1,58.7
2022-05-08,133.0,28.8,38.1,25.0,59.2
2022-05-09,131.0,29.8,37.4,25.9,59.4
2022-05-10,131.0,31.1,40.1,25.9,59.5
2022-05-11,127.0,32.9,40.6,27.9,59.2
2022-05-12,136.0,30.0,33.4,24.6,60.2
2022-05-13,134.0,30.4,37.6,25.0,60.6
2022-05-14,130.0,38.3,43.0,32.4,60.4
2022-05-15,126.0,42.1,44.8,38.8,60.5
2022-05-16,125.0,36.7,39.6,31.6,59.7
2022-05-17,123.0,36.0,44.6,29.7,59.1
2022-05-18,123.0,33.8,38.3,27.1,59.0
2022-05-19,124.0,30.4,36.5,27.0,59.2
2022-05-20,122.0,34.5,43.9,27.9,58.8
2022-05-21,121.0,37.6,48.7,32.0,58.4
2022-05-22,118.0,44.1,53.2,36.5,57.6
2022-05-23,115.0,41.0,49.1,37.0,56.9
2022-05-24,116.0,40.1,48.9,35.4,56.2
2022-05-25,113.0,42.1,48.9,37.2,55.6
2022-05-26,109.0,43.9,47.8,41.4,54.4
2022-05-27,108.0,39.0,44.2,33.6,53.5
2022-05-28,108.0,36.5,40.3,33.8,53.0
2022-05-29,107.0,34.9,37.0,31.6,52.8
2022-05-30,107.0,35.8,42.6,30.6,52.5
2022-05-31,105.0,47.8,57.0,40.8,52.0
2022-06-01,103.0,48.2,54.3,44.2,51.1
2022-06-02,100.0,49.8,57.9,45.7,50.2
2022-06-03,98.0,43.3,48.6,39.4,49.2
2022-06-04,94.0,42.8,49.6,38.1,48.3
2022-06-05,91.0,42.4,45.1,38.8,47.1
2022-06-06,88.0,38.3,41.7,35.8,46.1
2022-06-07,88.0,47.7,56.5,35.2,44.9
2022-06-08,85.0,46.4,53.4,40.8,43.9
2022-06-09,79.0,45.5,48.9,41.9,43.4
2022-06-10,75.0,44.6,49.6,41.4,41.3
2022-06-11,71.0,43.9,51.4,40.5,39.4
2022-06-12,71.0,38.1,41.7,32.9,38.5
2022-06-13,71.0,34.3,39.2,32.4,38.6
2022-06-14,71.0,36.1,41.4,32.4,38.4
2022-06-15,71.0,43.0,50.4,35.1,37.8
2022-06-16,66.0,43.2,51.1,39.0,36.2
2022-06-17,65.0,39.9,42.6,37.8,33.9
2022-06-18,63.0,38.5,40.8,37.0,32.5
2022-06-19,60.0,39.6,43.0,36.5,31.2
2022-06-20,56.0,43.2,52.3,38.3,29.1
2022-06-21,53.0,50.2,63.1,39.6,27.1
2022-06-22,49.0,48.4,57.2,42.6,25.2
2022-06-23,47.0,45.1,55.0,38.1,23.4
2022-06-24,43.0,50.9,63.7,36.1,21.9
2022-06-25,39.0,57.6,66.2,50.2,20.2
2022-06-26,33.0,63.5,73.6,52.7,18.3
2022-06-27,30.0,67.5,78.8,55.0,16.2
2022-06-28,26.0,48.9,55.9,43.3,14.4
2022-06-29,23.0,46.6,57.4,41.4,12.4
2022-06-30,18.0,52.5,64.9,40.3,10.3
2022-07-01,15.0,51.4,63.3,44.8,8.1
2022-07-02,10.0,52.3,67.1,43.3,5.6
2022-07-03,9.0,43.0,45.5,40.8,4.6
2022-07-04,6.0,44.8,54.1,39.0,2.7
2022-07-05,4.0,50.2,56.5,44.1,1.8
2022-07-06,0.0,49.5,54.3,46.9,0.8
2022-07-07,0.0,49.6,57.9,45.5,0.2
2022-07-08,0.0,50.9,59.7,45.1,0.0
2022-07-09,0.0,50.4,59.7,44.6,0.0
2022-07-10,0.0,50.4,61.2,42.6,0.0
2022-07-11,0.0,64.8,78.3,51.1,0.0
2022-07-12,0.0,64.8,75.4,49.8,0.0
2022-07-13,0.0,52.2,63.9,45.5,0.0
2022-07-14,0.0,55.6,69.1,44.2,0.0
2022-07-15,0.0,55.0,66.0,47.7,0.0
2022-07-16,0.0,51.6,62.8,45.1,0.0
2022-07-17,0.0,43.5,50.5,41.2,0.0
2022-07-18,0.0,48.4,61.3,39.6,0.0
2022-07-19,0.0,60.6,72.9,50.2,0.0
2022-07-20,0.0,61.5,74.8,52.7,0.0
2022-07-21,0.0,59.4,70.7,51.6,0.0
