date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2011-01-16,29.6,72.0,37.4,25.4
2011-01-17,29.6,71.0,37.8,25.2
2011-01-18,29.6,71.0,35.1,25.2
2011-01-19,29.6,71.0,26.6,25.2
2011-01-20,29.6,70.0,27.9,25.2
2011-01-21,29.6,70.0,32.9,25.2
2011-01-22,29.6,70.0,28.2,25.2
2011-01-23,29.6,69.0,27.0,25.2
2011-01-24,29.6,69.0,27.7,25.2
2011-01-25,29.6,69.0,28.4,25.2
2011-01-26,29.6,69.0,25.2,25.2
2011-01-27,29.6,68.0,32.5,25.1
2011-01-28,29.6,68.0,32.9,25.1
2011-01-29,29.6,68.0,32.2,25.1
2011-01-30,29.6,70.0,24.1,25.1
2011-01-31,29.6,69.0,17.6,25.1
2011-02-01,29.6,70.0,1.9,25.1
2011-02-02,29.6,69.0,-2.0,25.1
2011-02-03,29.9,69.0,19.4,25.3
2011-02-04,29.9,69.0,27.1,25.3
2011-02-05,29.9,69.0,28.4,25.3
2011-02-06,29.9,68.0,24.3,25.3
2011-02-07,29.9,69.0,28.4,25.3
2011-02-08,29.9,69.0,14.0,25.3
2011-02-09,29.9,69.0,14.9,25.3
2011-02-10,30.0,68.0,24.1,25.5
2011-02-11,30.0,68.0,28.0,25.5
2011-02-12,30.0,68.0,32.9,25.5
2011-02-13,30.0,68.0,34.0,25.5
2011-02-14,30.1,68.0,29.3,25.7
2011-02-15,30.2,68.0,30.6,25.8
2011-02-16,30.7,72.0,28.0,26.6
2011-02-17,30.7,71.0,21.2,26.6
2011-02-18,30.7,72.0,25.5,26.6
2011-02-19,32.9,95.0,23.2,29.9
2011-02-20,32.9,94.0,17.6,29.9
2011-02-21,32.9,92.0,15.8,29.9
2011-02-22,32.9,90.0,17.4,29.9
2011-02-23,32.9,88.0,21.4,29.9
2011-02-24,32.9,87.0,22.8,29.9
2011-02-25,32.9,86.0,22.5,29.9
2011-02-26,35.0,107.0,22.8,32.9
2011-02-27,35.0,104.0,20.3,32.9
2011-02-28,35.0,101.0,27.7,32.9
2011-03-01,35.0,99.0,28.6,32.9
2011-03-02,35.1,97.0,30.9,33.0
2011-03-03,35.1,94.0,30.6,33.0
2011-03-04,35.1,95.0,25.0,33.0
2011-03-05,35.1,94.0,30.6,33.0
2011-03-06,35.3,94.0,31.1,33.2
2011-03-07,36.3,103.0,24.8,34.6
2011-03-08,36.5,102.0,22.6,34.8
2011-03-09,36.5,100.0,33.4,34.8
2011-03-10,36.5,99.0,34.9,34.8
2011-03-11,36.5,97.0,36.3,34.8
2011-03-12,36.5,95.0,35.1,34.8
2011-03-13,36.5,94.0,36.5,34.8
2011-03-14,36.5,92.0,37.4,34.8
2011-03-15,36.5,91.0,38.3,34.8
2011-03-16,36.5,89.0,37.6,34.8
2011-03-17,36.6,90.0,28.9,35.0
2011-03-18,36.7,88.0,31.1,35.2
2011-03-19,36.8,90.0,27.3,35.4
2011-03-20,37.2,92.0,27.0,35.9
2011-03-21,38.1,102.0,22.8,37.2
2011-03-22,38.2,99.0,21.0,37.3
2011-03-23,38.4,97.0,24.6,37.6
2011-03-24,39.2,103.0,24.1,38.7
2011-03-25,39.4,104.0,22.6,39.0
2011-03-26,39.9,108.0,26.2,39.8
2011-03-27,39.9,104.0,31.3,39.8
2011-03-28,39.9,102.0,31.6,39.8
2011-03-29,39.9,99.0,33.6,39.8
2011-03-30,39.9,97.0,35.2,39.8
2011-03-31,39.9,94.0,42.1,39.7
2011-04-01,39.9,92.0,46.6,39.3
2011-04-02,39.9,90.0,44.2,39.1
2011-04-03,39.9,90.0,27.0,38.9
2011-04-04,39.9,89.0,31.8,38.9
2011-04-05,39.9,88.0,40.1,38.9
2011-04-06,39.9,88.0,32.7,38.9
2011-04-07,40.9,101.0,29.5,40.5
2011-04-08,42.0,113.0,20.8,42.4
2011-04-09,42.5,118.0,18.9,43.1
2011-04-10,42.5,112.0,23.7,43.1
2011-04-11,43.0,108.0,32.7,43.1
2011-04-12,43.2,104.0,35.2,43.0
2011-04-13,43.2,102.0,32.2,42.9
2011-04-14,43.3,101.0,26.8,42.8
2011-04-15,43.4,99.0,38.8,42.8
2011-04-16,43.4,96.0,42.8,42.7
2011-04-17,43.4,93.0,44.2,42.2
2011-04-18,43.4,92.0,40.6,41.8
2011-04-19,43.4,91.0,38.1,41.5
2011-04-20,43.7,89.0,40.1,41.4
2011-04-21,43.7,88.0,38.1,40.9
2011-04-22,43.7,87.0,36.3,40.5
2011-04-23,43.8,86.0,35.6,40.2
2011-04-24,44.6,91.0,33.6,40.9
2011-04-25,44.6,88.0,35.8,40.9
2011-04-26,44.6,88.0,27.7,40.5
2011-04-27,44.7,87.0,31.8,40.5
2011-04-28,44.7,86.0,39.0,40.5
2011-04-29,44.7,85.0,29.1,39.9
2011-04-30,44.7,84.0,21.6,39.3
2011-05-01,44.7,84.0,25.9,39.3
2011-05-02,44.7,83.0,34.0,39.2
2011-05-03,44.7,80.0,40.1,38.5
2011-05-04,44.7,78.0,41.5,37.8
2011-05-05,44.7,76.0,45.5,36.7
2011-05-06,44.7,74.0,47.1,35.2
2011-05-07,44.7,71.0,46.2,33.9
2011-05-08,45.1,71.0,40.6,33.7
2011-05-09,46.1,78.0,29.7,34.6
2011-05-10,46.5,77.0,31.1,34.9
2011-05-11,46.6,75.0,34.7,35.0
2011-05-12,46.6,72.0,43.5,34.7
2011-05-13,46.6,70.0,47.3,33.9
2011-05-14,46.6,68.0,45.5,33.0
2011-05-15,46.6,65.0,41.4,32.0
2011-05-16,46.6,64.0,33.1,31.1
2011-05-17,47.1,66.0,31.6,31.4
2011-05-18,48.2,76.0,30.7,32.8
2011-05-19,49.0,78.0,31.1,33.8
2011-05-20,49.0,75.0,36.3,33.9
2011-05-21,49.0,72.0,42.4,33.6
2011-05-22,49.1,69.0,44.6,33.2
2011-05-23,49.2,68.0,40.5,32.8
2011-05-24,49.4,67.0,37.4,32.3
2011-05-25,49.4,65.0,46.8,31.7
2011-05-26,49.4,62.0,46.2,30.5
2011-05-27,49.4,58.0,46.9,29.0
2011-05-28,49.4,56.0,36.5,27.4
2011-05-29,49.4,54.0,33.1,26.1
2011-05-30,49.4,54.0,34.0,26.0
2011-05-31,49.4,52.0,43.2,24.5
2011-06-01,49.4,50.0,43.5,23.2
2011-06-02,49.4,47.0,38.8,22.2
2011-06-03,49.4,43.0,43.0,20.5
2011-06-04,49.4,41.0,47.1,18.7
2011-06-05,49.4,37.0,50.5,16.8
2011-06-06,49.4,34.0,44.4,15.2
2011-06-07,49.4,31.0,46.4,13.8
2011-06-08,49.4,28.0,45.9,12.2
2011-06-09,49.4,25.0,48.7,10.5
2011-06-10,49.4,22.0,51.1,8.6
2011-06-11,49.4,19.0,50.2,6.8
2011-06-12,49.4,15.0,48.6,5.5
2011-06-13,49.4,12.0,50.9,3.7
2011-06-14,49.4,8.0,54.1,1.7
2011-06-15,49.4,2.0,57.7,0.8
2011-06-16,49.4,1.0,54.5,0.1
2011-06-17,49.4,0.0,50.2,0.0
2011-06-18,49.4,0.0,52.7,0.0
2011-06-19,49.4,0.0,41.5,0.0
2011-06-20,49.4,0.0,48.4,0.0
2011-06-21,49.4,0.0,56.8,0.0
2011-06-22,49.4,0.0,61.0,0.0
2011-06-23,49.4,0.0,60.8,0.0
2011-06-24,49.4,0.0,58.1,0.0
2011-06-25,49.4,0.0,56.8,0.0
2011-06-26,49.4,0.0,56.7,0.0
2011-06-27,49.4,0.0,59.7,0.0
2011-06-28,49.4,0.0,61.7,0.0
2011-06-29,49.4,0.0,59.5,0.0
2011-06-30,49.4,0.0,51.1,0.0
2011-07-01,49.4,0.0,58.5,0.0
2011-07-02,49.4,0.0,63.3,0.0
2011-07-03,49.4,0.0,63.0,0.0
2011-07-04,49.4,0.0,58.6,0.0
2011-07-05,49.4,0.0,59.2,0.0
2011-07-06,49.9,0.0,57.6,0.0
2011-07-07,49.9,0.0,57.6,0.0
2011-07-08,49.9,0.0,56.1,0.0
2011-07-09,49.9,0.0,57.4,0.0
2011-07-10,49.9,0.0,55.0,0.0
2011-07-11,50.0,0.0,53.4,0.0
2011-07-12,50.0,0.0,53.2,0.0
2011-07-13,50.0,0.0,54.3,0.0
2011-07-14,50.0,0.0,53.8,0.0
2011-07-15,50.0,0.0,52.7,0.0
2011-07-16,50.0,0.0,55.8,0.0
2011-07-17,50.0,0.0,60.4,0.0
2011-07-18,50.0,0.0,59.4,0.0
2011-07-19,50.0,0.0,59.5,0.0
2011-07-20,50.0,0.0,59.9,0.0
2011-07-21,50.0,0.0,58.3,0.0
