date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2011-01-02,13.6,37.0,5.7,8.3
2011-01-03,13.6,36.0,12.0,8.3
2011-01-04,13.6,36.0,10.9,8.3
2011-01-05,13.6,35.0,16.3,8.3
2011-01-06,13.6,34.0,23.9,8.3
2011-01-07,13.6,34.0,26.6,8.3
2011-01-08,13.6,33.0,25.3,8.3
2011-01-09,13.6,34.0,12.2,8.3
2011-01-10,13.6,34.0,0.0,8.3
2011-01-11,13.6,33.0,1.9,8.3
2011-01-12,13.6,33.0,16.5,8.3
2011-01-13,13.6,32.0,25.7,8.3
2011-01-14,13.6,33.0,27.5,8.3
2011-01-15,13.6,32.0,25.7,8.3
2011-01-16,13.6,32.0,31.3,8.3
2011-01-17,13.8,33.0,34.7,8.7
2011-01-18,13.8,32.0,25.7,8.7
2011-01-19,13.8,32.0,22.8,8.7
2011-01-20,13.8,32.0,16.0,8.7
2011-01-21,13.8,32.0,29.1,8.7
2011-01-22,13.9,32.0,25.5,8.8
2011-01-23,13.9,31.0,19.2,8.8
2011-01-24,13.9,31.0,19.9,8.8
2011-01-25,13.9,31.0,19.8,8.8
2011-01-26,13.9,31.0,22.8,8.8
2011-01-27,13.9,31.0,33.3,8.8
2011-01-28,13.9,31.0,30.6,8.8
2011-01-29,13.9,31.0,28.9,8.8
2011-01-30,13.9,31.0,27.1,8.8
2011-01-31,13.9,31.0,20.1,8.8
2011-02-01,14.0,32.0,-8.3,8.8
2011-02-02,14.0,32.0,-10.3,8.8
2011-02-03,14.0,31.0,16.7,8.8
2011-02-04,14.0,31.0,34.5,8.8
2011-02-05,14.0,31.0,28.0,8.8
2011-02-06,14.0,31.0,18.9,8.8
2011-02-07,14.0,31.0,23.4,8.8
2011-02-08,14.0,31.0,9.9,8.8
2011-02-09,14.0,31.0,1.0,8.8
2011-02-10,14.0,31.0,10.6,8.8
2011-02-11,14.0,31.0,19.9,8.8
2011-02-12,14.0,31.0,27.1,8.8
2011-02-13,14.0,31.0,29.5,8.8
2011-02-14,14.0,31.0,29.1,8.8
2011-02-15,14.0,31.0,29.1,8.8
2011-02-16,14.2,33.0,29.7,9.0
2011-02-17,14.2,32.0,20.1,9.0
2011-02-18,14.2,31.0,22.5,9.0
2011-02-19,14.9,40.0,27.1,9.8
2011-02-20,14.9,39.0,18.5,9.8
2011-02-21,14.9,38.0,13.8,9.8
2011-02-22,14.9,37.0,18.1,9.8
2011-02-23,14.9,37.0,19.9,9.8
2011-02-24,14.9,37.0,20.8,9.8
2011-02-25,15.5,41.0,21.7,10.6
2011-02-26,15.6,44.0,26.2,10.7
2011-02-27,15.6,42.0,23.9,10.7
2011-02-28,15.6,41.0,20.5,10.7
2011-03-01,15.6,40.0,24.4,10.7
2011-03-02,15.6,39.0,30.9,10.7
2011-03-03,15.7,40.0,28.9,11.0
2011-03-04,15.7,39.0,23.5,11.0
2011-03-05,15.7,39.0,25.7,11.0
2011-03-06,15.8,40.0,25.7,11.1
2011-03-07,16.1,43.0,27.3,11.2
2011-03-08,16.1,40.0,26.2,11.2
2011-03-09,16.1,38.0,29.8,11.2
2011-03-10,16.1,37.0,32.2,11.2
2011-03-11,16.1,37.0,36.5,11.2
2011-03-12,16.1,37.0,32.9,11.2
2011-03-13,16.1,36.0,30.4,11.2
2011-03-14,16.2,36.0,33.6,11.1
2011-03-15,16.2,35.0,33.3,11.1
2011-03-16,16.2,34.0,38.7,11.1
2011-03-17,16.2,35.0,25.7,11.1
2011-03-18,16.2,34.0,27.3,11.1
2011-03-19,16.2,34.0,32.5,11.1
2011-03-20,16.2,34.0,30.7,11.1
2011-03-21,16.4,34.0,30.7,11.5
2011-03-22,16.4,34.0,24.4,11.5
2011-03-23,16.4,33.0,25.7,11.5
2011-03-24,16.4,33.0,29.7,11.5
2011-03-25,16.5,34.0,26.1,11.6
2011-03-26,16.6,35.0,24.1,11.7
2011-03-27,16.6,34.0,29.5,11.7
2011-03-28,16.7,34.0,26.1,11.8
2011-03-29,16.7,33.0,25.9,11.8
2011-03-30,16.7,32.0,35.8,11.5
2011-03-31,16.7,30.0,46.4,11.0
2011-04-01,16.7,26.0,42.4,9.1
2011-04-02,16.7,23.0,45.3,8.8
2011-04-03,16.8,22.0,27.9,8.2
2011-04-04,16.8,21.0,28.0,8.2
2011-04-05,16.8,17.0,40.1,7.7
2011-04-06,16.8,16.0,35.2,7.4
2011-04-07,17.0,20.0,31.8,7.6
2011-04-08,17.4,22.0,29.7,8.2
2011-04-09,17.7,23.0,26.8,8.6
2011-04-10,17.7,20.0,28.2,8.6
2011-04-11,17.7,19.0,32.9,8.5
2011-04-12,17.7,17.0,37.6,8.4
2011-04-13,17.8,18.0,35.6,8.5
2011-04-14,17.8,16.0,31.5,8.0
2011-04-15,17.8,15.0,34.5,7.3
2011-04-16,17.8,14.0,39.6,7.0
2011-04-17,17.8,11.0,44.6,5.6
2011-04-18,17.8,10.0,41.0,5.1
2011-04-19,17.8,10.0,34.7,4.9
2011-04-20,18.0,11.0,32.9,4.8
2011-04-21,18.2,11.0,32.7,5.0
2011-04-22,18.2,10.0,32.4,5.1
2011-04-23,18.3,10.0,30.2,4.9
2011-04-24,18.5,10.0,31.5,4.9
2011-04-25,18.5,9.0,34.7,4.9
2011-04-26,18.5,9.0,28.6,4.7
2011-04-27,18.5,8.0,31.3,4.6
2011-04-28,18.5,6.0,37.0,3.1
2011-04-29,18.7,6.0,29.3,3.3
2011-04-30,18.7,5.0,24.6,3.3
2011-05-01,18.8,6.0,29.8,3.4
2011-05-02,18.8,4.0,34.2,2.4
2011-05-03,18.8,2.0,38.1,1.7
2011-05-04,18.9,1.0,37.8,0.8
2011-05-05,18.9,0.0,42.3,0.0
2011-05-06,18.9,0.0,48.2,0.0
2011-05-07,18.9,0.0,51.1,0.0
2011-05-08,19.0,0.0,48.4,0.0
2011-05-09,19.6,5.0,34.5,1.0
2011-05-10,19.7,3.0,33.1,1.1
2011-05-11,19.7,3.0,35.1,1.3
2011-05-12,19.7,1.0,42.8,0.5
2011-05-13,19.7,0.0,47.3,0.0
2011-05-14,19.7,0.0,46.9,0.0
2011-05-15,19.7,0.0,46.9,0.0
2011-05-16,19.8,0.0,42.4,0.0
2011-05-17,20.0,1.0,35.6,0.4
2011-05-18,21.1,5.0,34.3,1.4
2011-05-19,21.4,3.0,36.5,1.5
2011-05-20,21.5,1.0,37.4,0.9
2011-05-21,21.5,1.0,43.5,0.4
2011-05-22,21.5,0.0,44.8,0.0
2011-05-23,21.9,0.0,39.4,0.0
2011-05-24,21.9,0.0,40.6,0.0
2011-05-25,21.9,0.0,42.4,0.0
2011-05-26,21.9,0.0,44.8,0.0
2011-05-27,21.9,0.0,42.4,0.0
2011-05-28,21.9,0.0,39.7,0.0
2011-05-29,22.2,0.0,40.1,0.0
2011-05-30,22.2,0.0,35.8,0.0
2011-05-31,22.2,0.0,43.2,0.0
2011-06-01,22.2,0.0,53.1,0.0
2011-06-02,22.2,0.0,47.1,0.0
2011-06-03,22.2,0.0,43.3,0.0
2011-06-04,22.2,0.0,51.3,0.0
2011-06-05,22.2,0.0,56.7,0.0
2011-06-06,22.2,0.0,54.7,0.0
2011-06-07,22.2,0.0,50.7,0.0
2011-06-08,22.2,0.0,52.2,0.0
2011-06-09,22.2,0.0,46.2,0.0
2011-06-10,22.2,0.0,48.2,0.0
2011-06-11,22.2,0.0,54.3,0.0
2011-06-12,22.2,0.0,56.5,0.0
2011-06-13,22.2,0.0,52.0,0.0
2011-06-14,22.2,0.0,52.2,0.0
2011-06-15,22.2,0.0,57.2,0.0
2011-06-16,22.2,0.0,51.4,0.0
2011-06-17,22.2,0.0,48.7,0.0
2011-06-18,22.2,0.0,53.1,0.0
2011-06-19,22.2,0.0,46.4,0.0
2011-06-20,22.2,0.0,50.5,0.0
2011-06-21,22.2,0.0,52.9,0.0
2011-06-22,22.2,0.0,58.6,0.0
2011-06-23,22.2,0.0,63.5,0.0
2011-06-24,22.2,0.0,63.1,0.0
2011-06-25,22.2,0.0,60.6,0.0
2011-06-26,22.2,0.0,61.2,0.0
2011-06-27,22.2,0.0,57.9,0.0
2011-06-28,22.2,0.0,64.6,0.0
2011-06-29,22.6,0.0,59.2,0.0
2011-06-30,23.0,0.0,50.0,0.0
2011-07-01,23.0,0.0,55.9,0.0
2011-07-02,23.0,0.0,62.6,0.0
2011-07-03,23.0,0.0,65.1,0.0
2011-07-04,23.1,0.0,61.3,0.0
2011-07-05,23.3,0.0,58.3,0.0
2011-07-06,23.5,0.0,58.8,0.0
2011-07-07,23.6,0.0,57.9,0.0
2011-07-08,23.6,0.0,55.9,0.0
2011-07-09,23.6,0.0,57.9,0.0
2011-07-10,23.7,0.0,55.4,0.0
2011-07-11,23.7,0.0,57.2,0.0
2011-07-12,24.2,0.0,54.3,0.0
2011-07-13,24.3,0.0,54.0,0.0
2011-07-14,24.3,0.0,56.5,0.0
2011-07-15,24.3,0.0,58.3,0.0
2011-07-16,24.3,0.0,60.3,0.0
2011-07-17,24.5,0.0,60.1,0.0
2011-07-18,24.5,0.0,60.4,0.0
2011-07-19,25.0,0.0,57.2,0.0
2011-07-20,25.0,0.0,59.7,0.0
2011-07-21,25.0,0.0,61.5,0.0
