date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2011-04-11,18.6,25.0,35.6,9.0
2011-04-12,18.6,24.0,34.0,9.0
2011-04-13,18.8,25.0,35.1,8.9
2011-04-14,18.8,23.0,27.0,8.9
2011-04-15,18.8,22.0,33.3,8.6
2011-04-16,18.8,20.0,40.1,8.1
2011-04-17,19.1,19.0,41.4,7.5
2011-04-18,19.8,20.0,37.8,7.6
2011-04-19,20.1,20.0,32.0,7.7
2011-04-20,20.4,18.0,33.3,8.0
2011-04-21,20.5,21.0,34.3,8.0
2011-04-22,20.5,21.0,28.2,8.0
2011-04-23,20.6,22.0,28.2,8.0
2011-04-24,20.6,20.0,32.5,7.9
2011-04-25,20.9,20.0,34.0,7.8
2011-04-26,21.0,21.0,26.1,8.0
2011-04-27,21.0,20.0,27.5,8.0
2011-04-28,21.2,21.0,39.4,7.1
2011-04-29,21.6,18.0,25.7,7.5
2011-04-30,21.6,17.0,25.3,7.5
2011-05-01,21.8,19.0,26.6,7.9
2011-05-02,21.8,18.0,32.9,7.3
2011-05-03,21.8,17.0,38.8,6.7
2011-05-04,21.8,15.0,34.5,6.1
2011-05-05,21.8,12.0,42.1,5.0
2011-05-06,21.8,9.0,45.3,3.9
2011-05-07,21.8,5.0,49.5,2.3
2011-05-08,21.8,2.0,46.9,0.8
2011-05-09,21.8,1.0,35.1,0.3
2011-05-10,21.9,0.0,36.0,0.0
2011-05-11,21.9,0.0,38.8,0.0
2011-05-12,21.9,0.0,43.7,0.0
2011-05-13,21.9,0.0,49.3,0.0
2011-05-14,21.9,0.0,45.0,0.0
2011-05-15,21.9,0.0,47.5,0.0
2011-05-16,22.1,0.0,37.6,0.0
2011-05-17,22.4,0.0,35.4,0.0
2011-05-18,22.7,0.0,37.0,0.0
2011-05-19,23.4,0.0,36.5,0.0
2011-05-20,23.9,0.0,36.7,0.0
2011-05-21,23.9,0.0,44.2,0.0
2011-05-22,23.9,0.0,46.2,0.0
2011-05-23,23.9,0.0,43.2,0.0
2011-05-24,23.9,0.0,38.7,0.0
2011-05-25,23.9,0.0,46.9,0.0
2011-05-26,23.9,0.0,42.8,0.0
2011-05-27,23.9,0.0,39.9,0.0
2011-05-28,24.5,2.0,38.3,0.3
2011-05-29,24.9,1.0,34.3,0.3
2011-05-30,25.0,1.0,35.2,0.1
2011-05-31,25.0,0.0,47.3,0.0
2011-06-01,25.0,0.0,55.2,0.0
2011-06-02,25.0,0.0,44.2,0.0
2011-06-03,25.0,0.0,41.2,0.0
2011-06-04,25.0,0.0,51.3,0.0
2011-06-05,25.0,0.0,56.7,0.0
2011-06-06,25.0,0.0,52.0,0.0
2011-06-07,25.0,0.0,47.1,0.0
2011-06-08,25.1,0.0,49.6,0.0
2011-06-09,25.1,0.0,42.8,0.0
2011-06-10,25.1,0.0,49.8,0.0
2011-06-11,25.1,0.0,52.7,0.0
2011-06-12,25.1,0.0,51.1,0.0
2011-06-13,25.2,0.0,50.7,0.0
2011-06-14,25.2,0.0,50.5,0.0
2011-06-15,25.2,0.0,56.3,0.0
2011-06-16,25.2,0.0,47.1,0.0
2011-06-17,25.2,0.0,45.9,0.0
2011-06-18,25.2,0.0,51.3,0.0
2011-06-19,25.5,0.0,43.0,0.0
2011-06-20,25.5,0.0,47.7,0.0
2011-06-21,25.5,0.0,50.9,0.0
2011-06-22,25.5,0.0,57.2,0.0
2011-06-23,25.5,0.0,61.5,0.0
2011-06-24,25.5,0.0,58.6,0.0
2011-06-25,25.5,0.0,57.2,0.0
2011-06-26,25.5,0.0,53.4,0.0
2011-06-27,25.5,0.0,56.8,0.0
2011-06-28,25.5,0.0,62.8,0.0
2011-06-29,25.8,0.0,57.7,0.0
2011-06-30,26.0,0.0,53.8,0.0
2011-07-01,26.0,0.0,56.5,0.0
2011-07-02,26.0,0.0,61.7,0.0
2011-07-03,26.0,0.0,66.6,0.0
2011-07-04,26.0,0.0,60.6,0.0
2011-07-05,26.2,0.0,58.8,0.0
2011-07-06,26.2,0.0,60.4,0.0
2011-07-07,26.2,0.0,59.4,0.0
2011-07-08,26.2,0.0,57.9,0.0
2011-07-09,26.3,0.0,58.8,0.0
2011-07-10,27.4,0.0,56.1,0.0
2011-07-11,27.4,0.0,59.7,0.0
2011-07-12,27.4,0.0,57.9,0.0
2011-07-13,27.4,0.0,56.5,0.0
2011-07-14,27.4,0.0,57.6,0.0
2011-07-15,27.4,0.0,58.3,0.0
2011-07-16,27.4,0.0,59.4,0.0
2011-07-17,27.4,0.0,61.9,0.0
2011-07-18,27.5,0.0,62.6,0.0
2011-07-19,27.7,0.0,60.4,0.0
2011-07-20,27.7,0.0,59.0,0.0
2011-07-21,27.7,0.0,61.2,0.0
