date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2011-02-06,20.2,24.0,29.1,9.8
2011-02-07,20.2,24.0,29.8,9.7
2011-02-08,20.2,24.0,21.4,9.7
2011-02-09,20.2,25.0,18.7,9.7
2011-02-10,20.2,24.0,21.2,9.7
2011-02-11,20.2,25.0,25.2,9.7
2011-02-12,20.2,25.0,27.1,9.7
2011-02-13,20.2,24.0,30.6,9.7
2011-02-14,20.2,24.0,31.5,9.7
2011-02-15,20.2,23.0,32.0,9.7
2011-02-16,20.6,25.0,35.1,10.1
2011-02-17,20.6,26.0,27.5,10.1
2011-02-18,20.7,27.0,32.7,10.2
2011-02-19,22.5,43.0,27.9,13.0
2011-02-20,22.9,43.0,18.5,13.7
2011-02-21,22.9,43.0,12.0,13.7
2011-02-22,22.9,42.0,14.0,13.7
2011-02-23,22.9,41.0,18.3,13.7
2011-02-24,22.9,39.0,29.5,13.7
2011-02-25,22.9,37.0,29.5,13.7
2011-02-26,24.3,52.0,27.5,16.0
2011-02-27,24.3,51.0,22.1,16.0
2011-02-28,24.3,50.0,13.8,16.0
2011-03-01,24.3,48.0,22.8,16.0
2011-03-02,24.3,45.0,31.3,16.0
2011-03-03,24.3,43.0,35.6,16.0
2011-03-04,24.3,42.0,28.4,16.0
2011-03-05,24.3,42.0,27.9,16.0
2011-03-06,24.3,41.0,32.5,16.0
2011-03-07,24.8,45.0,28.4,16.3
2011-03-08,24.8,45.0,24.3,16.3
2011-03-09,24.8,43.0,27.5,16.3
2011-03-10,24.8,41.0,35.2,16.3
2011-03-11,24.8,40.0,38.1,16.3
2011-03-12,24.8,38.0,37.9,15.9
2011-03-13,24.8,37.0,35.6,15.7
2011-03-14,24.8,36.0,37.9,15.3
2011-03-15,24.8,34.0,41.5,14.9
2011-03-16,24.8,33.0,44.6,14.3
2011-03-17,24.8,35.0,32.0,14.3
2011-03-18,25.0,32.0,32.0,14.6
2011-03-19,25.0,32.0,35.4,14.6
2011-03-20,25.0,31.0,36.0,14.6
2011-03-21,25.5,35.0,30.0,15.2
2011-03-22,25.5,35.0,25.5,15.2
2011-03-23,26.2,34.0,27.0,16.2
2011-03-24,26.8,37.0,31.1,17.1
2011-03-25,26.8,38.0,27.1,17.2
2011-03-26,27.0,42.0,27.0,18.5
2011-03-27,27.0,38.0,37.0,18.5
2011-03-28,27.0,37.0,39.4,18.4
2011-03-29,27.0,36.0,35.2,18.4
2011-03-30,27.0,33.0,36.9,17.8
2011-03-31,27.0,32.0,40.8,16.8
2011-04-01,27.0,30.0,43.9,14.7
2011-04-02,27.0,26.0,48.4,12.6
2011-04-03,27.0,26.0,34.9,11.9
2011-04-04,27.0,25.0,33.8,11.9
2011-04-05,27.0,23.0,41.5,11.0
2011-04-06,27.0,22.0,35.2,11.0
2011-04-07,27.0,24.0,35.2,11.0
2011-04-08,28.0,34.0,27.9,12.6
2011-04-09,28.3,36.0,24.4,13.0
2011-04-10,28.3,34.0,24.6,13.0
2011-04-11,28.3,31.0,33.4,13.0
2011-04-12,28.3,28.0,36.3,13.0
2011-04-13,28.3,26.0,35.6,12.6
2011-04-14,28.3,26.0,33.1,12.6
2011-04-15,28.3,25.0,38.5,12.6
2011-04-16,28.3,23.0,43.0,11.3
2011-04-17,28.3,19.0,45.7,8.9
2011-04-18,28.3,14.0,45.0,7.3
2011-04-19,28.3,11.0,41.2,6.2
2011-04-20,28.3,8.0,43.5,4.6
2011-04-21,28.3,5.0,42.1,3.3
2011-04-22,28.3,2.0,41.0,1.5
2011-04-23,28.4,2.0,38.3,0.9
2011-04-24,28.7,2.0,37.0,0.9
2011-04-25,28.7,1.0,41.2,0.7
2011-04-26,28.7,1.0,34.2,0.2
2011-04-27,28.7,1.0,36.5,0.1
2011-04-28,28.7,0.0,43.9,0.0
2011-04-29,28.7,0.0,37.9,0.0
2011-04-30,28.7,0.0,29.3,0.0
2011-05-01,28.7,0.0,32.9,0.0
2011-05-02,28.7,0.0,38.1,0.0
2011-05-03,28.7,0.0,43.5,0.0
2011-05-04,28.7,0.0,45.9,0.0
2011-05-05,28.7,0.0,45.7,0.0
2011-05-06,28.7,0.0,52.7,0.0
2011-05-07,28.7,0.0,55.4,0.0
2011-05-08,29.0,0.0,48.7,0.0
2011-05-09,29.6,0.0,34.5,0.0
2011-05-10,29.9,0.0,34.5,0.0
2011-05-11,29.9,0.0,38.3,0.0
2011-05-12,29.9,0.0,45.3,0.0
2011-05-13,29.9,0.0,48.4,0.0
2011-05-14,29.9,0.0,50.0,0.0
2011-05-15,29.9,0.0,50.4,0.0
2011-05-16,29.9,0.0,41.9,0.0
2011-05-17,30.2,0.0,38.3,0.0
2011-05-18,30.6,0.0,35.2,0.0
2011-05-19,30.6,0.0,35.8,0.0
2011-05-20,30.6,0.0,40.3,0.0
2011-05-21,30.6,0.0,46.9,0.0
2011-05-22,30.6,0.0,47.8,0.0
2011-05-23,30.6,0.0,45.9,0.0
2011-05-24,30.6,0.0,42.8,0.0
2011-05-25,30.6,0.0,50.7,0.0
2011-05-26,30.6,0.0,53.6,0.0
2011-05-27,30.6,0.0,52.5,0.0
2011-05-28,30.6,0.0,53.1,0.0
2011-05-29,30.6,0.0,42.8,0.0
2011-05-30,30.6,0.0,39.9,0.0
2011-05-31,30.6,0.0,47.7,0.0
2011-06-01,30.6,0.0,49.6,0.0
2011-06-02,30.6,0.0,45.7,0.0
2011-06-03,30.6,0.0,44.2,0.0
2011-06-04,30.6,0.0,52.3,0.0
2011-06-05,30.6,0.0,56.3,0.0
2011-06-06,30.6,0.0,52.7,0.0
2011-06-07,30.6,0.0,47.7,0.0
2011-06-08,30.6,0.0,48.4,0.0
2011-06-09,30.6,0.0,50.9,0.0
2011-06-10,30.6,0.0,53.1,0.0
2011-06-11,30.6,0.0,53.2,0.0
2011-06-12,30.6,0.0,50.5,0.0
2011-06-13,30.6,0.0,52.7,0.0
2011-06-14,30.6,0.0,56.3,0.0
2011-06-15,30.6,0.0,60.8,0.0
2011-06-16,30.6,0.0,60.1,0.0
2011-06-17,30.6,0.0,52.9,0.0
2011-06-18,30.6,0.0,57.4,0.0
2011-06-19,30.6,0.0,48.0,0.0
2011-06-20,30.6,0.0,53.4,0.0
2011-06-21,30.6,0.0,59.2,0.0
2011-06-22,30.6,0.0,59.0,0.0
2011-06-23,30.6,0.0,59.4,0.0
2011-06-24,30.6,0.0,58.5,0.0
2011-06-25,30.6,0.0,56.3,0.0
2011-06-26,30.6,0.0,56.5,0.0
2011-06-27,30.6,0.0,58.1,0.0
2011-06-28,30.6,0.0,64.2,0.0
2011-06-29,30.6,0.0,66.7,0.0
2011-06-30,30.6,0.0,57.0,0.0
2011-07-01,30.6,0.0,59.0,0.0
2011-07-02,30.6,0.0,63.7,0.0
2011-07-03,30.6,0.0,63.9,0.0
2011-07-04,30.6,0.0,65.3,0.0
2011-07-05,30.6,0.0,61.9,0.0
2011-07-06,30.6,0.0,61.2,0.0
2011-07-07,30.6,0.0,62.8,0.0
2011-07-08,30.7,0.0,58.6,0.0
2011-07-09,30.7,0.0,61.3,0.0
2011-07-10,30.7,0.0,61.3,0.0
2011-07-11,30.7,0.0,59.0,0.0
2011-07-12,30.9,0.0,56.8,0.0
2011-07-13,31.0,0.0,56.8,0.0
2011-07-14,31.0,0.0,54.7,0.0
2011-07-15,31.0,0.0,53.2,0.0
2011-07-16,31.0,0.0,55.9,0.0
2011-07-17,31.0,0.0,61.7,0.0
2011-07-18,31.0,0.0,63.3,0.0
2011-07-19,31.0,0.0,63.3,0.0
2011-07-20,31.0,0.0,63.1,0.0
2011-07-21,31.0,0.0,58.1,0.0
