date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2018-12-05,,26.1,33.1,20.5,10.5
2018-12-06,,30.2,37.9,22.6,10.2
2018-12-07,,31.6,37.6,26.8,10.3
2018-12-08,,32.4,33.8,29.3,10.4
2018-12-09,,32.7,37.2,30.0,11.3
2018-12-10,,28.8,32.4,27.0,12.2
2018-12-11,,29.5,32.0,27.0,14.8
2018-12-12,,26.6,28.4,24.4,16.0
2018-12-13,,31.5,33.8,27.9,17.7
2018-12-14,,31.5,38.1,24.4,18.3
2018-12-15,,26.1,28.6,23.9,19.0
2018-12-16,,33.3,34.9,27.9,20.4
2018-12-17,,30.7,32.7,29.5,21.8
2018-12-18,,30.7,31.8,28.2,24.5
2018-12-19,,28.8,30.6,27.3,25.9
2018-12-20,,31.3,37.4,22.6,27.4
2018-12-21,,20.5,23.9,18.0,27.7
2018-12-22,,26.6,30.9,19.2,28.7
2018-12-23,,28.0,30.6,27.0,30.3
2018-12-24,,26.2,31.8,23.4,30.5
2018-12-25,,23.5,27.1,21.4,30.7
2018-12-26,,24.1,26.2,21.7,31.3
2018-12-27,,22.5,25.5,18.9,31.5
2018-12-28,,26.4,31.5,21.4,32.6
2018-12-29,,31.5,33.8,25.9,35.2
2018-12-30,,23.4,28.0,18.1,35.8
2018-12-31,,19.4,30.7,15.8,36.1
2019-01-01,,26.1,31.1,21.2,36.4
2019-01-02,,29.3,33.6,24.4,37.2
2019-01-03,,33.3,34.2,32.2,40.9
2019-01-04,,30.4,33.3,28.9,40.6
2019-01-05,,30.6,33.6,27.9,40.9
2019-01-06,,25.0,30.9,21.6,42.0
2019-01-07,,19.9,22.8,14.4,43.2
2019-01-08,,26.2,33.8,16.7,44.0
2019-01-09,,33.6,34.7,32.4,45.3
2019-01-10,,33.3,34.7,31.8,45.9
2019-01-11,,35.1,40.1,30.7,46.0
2019-01-12,,39.2,44.1,35.6,46.1
2019-01-13,,43.9,50.0,37.9,46.2
2019-01-14,,47.1,56.5,41.7,46.3
2019-01-15,,37.8,44.2,30.7,46.3
2019-01-16,,32.4,38.8,28.9,46.4
2019-01-17,,32.4,34.7,30.2,47.3
2019-01-18,,30.6,33.1,28.8,48.3
2019-01-19,,30.0,33.8,27.0,50.0
2019-01-20,,25.0,27.0,20.7,50.1
2019-01-21,,21.4,23.5,18.9,50.1
2019-01-22,,27.0,31.5,21.9,52.0
2019-01-23,,31.8,34.2,28.8,52.6
2019-01-24,,28.2,30.9,26.6,52.7
2019-01-25,,28.4,32.4,24.6,52.7
2019-01-26,,37.0,43.2,30.6,52.7
2019-01-27,,38.1,46.4,27.7,52.8
2019-01-28,,32.5,40.6,25.7,52.7
2019-01-29,,37.2,47.1,28.0,52.8
2019-01-30,,39.0,44.2,35.2,52.8
2019-01-31,,38.8,41.5,30.9,52.9
2019-02-01,,32.4,33.8,30.4,55.8
2019-02-02,,29.1,33.8,23.7,56.3
2019-02-03,,17.2,25.2,2.3,56.9
2019-02-04,,2.5,12.2,-2.2,58.1
2019-02-05,,7.5,14.2,1.6,58.4
2019-02-06,,12.7,19.9,5.5,58.4
2019-02-07,,20.3,25.3,16.3,58.5
2019-02-08,,12.2,17.6,4.8,58.5
2019-02-09,,6.3,15.4,2.7,58.5
2019-02-10,,10.0,16.0,-0.2,58.4
2019-02-11,,14.7,22.1,4.6,59.3
2019-02-12,,23.0,26.8,19.6,60.8
2019-02-13,,21.6,30.4,18.1,61.2
2019-02-14,,24.8,30.2,17.4,61.7
2019-02-15,,26.1,29.1,23.5,62.1
2019-02-16,,24.3,32.9,20.7,62.1
2019-02-17,,20.7,25.0,13.8,62.1
2019-02-18,,18.9,23.0,12.7,62.1
2019-02-19,,21.6,23.9,19.2,62.5
2019-02-20,,21.2,25.0,17.8,62.7
2019-02-21,,20.1,28.2,16.2,62.7
2019-02-22,,20.3,22.3,19.4,63.3
2019-02-23,,21.6,27.7,19.2,63.4
2019-02-24,,19.2,26.2,13.8,63.6
2019-02-25,,12.6,20.8,7.0,64.2
2019-02-26,,11.1,19.4,3.6,64.1
2019-02-27,,19.9,28.8,10.6,63.4
2019-02-28,,20.3,30.0,15.8,63.6
2019-03-01,,22.8,32.0,16.9,63.8
2019-03-02,,20.1,27.0,15.3,64.0
2019-03-03,,16.9,26.4,10.9,64.1
2019-03-04,,16.7,27.3,8.4,64.1
2019-03-05,,21.2,28.4,16.0,64.3
2019-03-06,,26.2,33.4,21.6,64.9
2019-03-07,,20.1,25.5,16.2,65.1
2019-03-08,,20.8,31.1,15.1,65.3
2019-03-09,,21.7,31.5,15.4,65.4
2019-03-10,,26.2,34.9,18.9,65.5
2019-03-11,,27.1,32.5,24.4,66.3
2019-03-12,,25.2,28.2,22.8,66.7
2019-03-13,,25.5,34.9,21.0,66.8
2019-03-14,,28.0,34.2,23.5,66.7
2019-03-15,,33.4,40.5,28.4,66.9
2019-03-16,,39.6,47.8,33.8,66.8
2019-03-17,,43.3,51.1,36.3,66.6
2019-03-18,,46.8,54.1,40.6,66.3
2019-03-19,,49.1,58.3,43.5,66.1
2019-03-20,,50.2,58.3,44.8,65.6
2019-03-21,,45.7,53.6,38.7,65.7
2019-03-22,,36.3,44.1,33.1,65.6
2019-03-23,,34.7,42.1,31.3,65.7
2019-03-24,,34.2,39.7,31.6,65.7
2019-03-25,,36.1,43.9,31.1,66.0
2019-03-26,,29.8,35.2,27.1,67.2
2019-03-27,,34.9,42.4,26.8,67.6
2019-03-28,,36.5,43.2,31.5,67.5
2019-03-29,,38.3,47.8,34.2,67.4
2019-03-30,,39.7,48.6,34.2,67.4
2019-03-31,,39.9,47.7,35.1,67.3
2019-04-01,,41.9,49.6,36.7,67.2
2019-04-02,,41.9,50.4,36.9,66.8
2019-04-03,,34.3,39.0,32.5,68.2
2019-04-04,,37.2,45.7,30.4,68.1
2019-04-05,,34.5,42.4,29.7,68.4
2019-04-06,,29.5,32.0,27.9,68.9
2019-04-07,,31.1,34.9,27.9,69.6
2019-04-08,,34.5,40.5,28.9,70.8
2019-04-09,,33.1,38.8,30.4,71.4
2019-04-10,,29.7,31.6,28.0,72.8
2019-04-11,,31.1,34.9,27.5,73.6
2019-04-12,,32.9,38.7,30.2,74.0
2019-04-13,,29.7,31.8,26.6,76.1
2019-04-14,,27.0,31.3,22.6,77.9
2019-04-15,,30.4,39.4,22.1,78.0
2019-04-16,,33.1,37.6,28.8,79.1
2019-04-17,,34.9,42.4,31.8,79.6
2019-04-18,,38.7,42.4,34.7,80.1
2019-04-19,,37.9,42.3,33.1,84.5
2019-04-20,,36.3,44.6,30.9,81.8
2019-04-21,,37.4,45.9,30.7,79.6
2019-04-22,,35.2,36.7,34.3,79.0
2019-04-23,,36.0,38.5,32.2,78.1
2019-04-24,,35.1,43.5,30.4,77.8
2019-04-25,,41.0,48.6,32.4,77.3
2019-04-26,,35.1,41.4,28.9,77.1
2019-04-27,,26.4,31.1,23.4,77.9
2019-04-28,,32.0,40.6,25.9,77.6
2019-04-29,,33.6,43.9,29.7,78.1
2019-04-30,,36.7,45.5,30.6,77.4
2019-05-01,,36.3,43.3,31.8,77.0
2019-05-02,,32.0,36.0,29.5,76.9
2019-05-03,,35.4,41.4,31.8,76.7
2019-05-04,,41.4,52.9,32.5,76.0
2019-05-05,,43.7,54.3,36.3,74.8
2019-05-06,,48.2,57.2,41.5,73.7
2019-05-07,,48.2,57.0,42.8,72.6
2019-05-08,,48.9,57.0,43.7,71.6
2019-05-09,,51.4,60.1,44.6,70.1
2019-05-10,,56.3,65.5,48.4,70.6
2019-05-11,,56.3,62.4,48.0,71.5
2019-05-12,,47.7,54.1,42.3,70.2
2019-05-13,,44.8,50.0,39.2,67.9
2019-05-14,,39.0,44.6,36.7,68.2
2019-05-15,,43.3,54.7,35.1,67.6
2019-05-16,,45.9,54.3,41.5,65.8
2019-05-17,,37.4,42.1,34.3,66.1
2019-05-18,,42.6,52.9,33.6,63.4
2019-05-19,,45.9,55.8,41.0,60.5
2019-05-20,,39.6,42.6,36.5,60.3
2019-05-21,,41.4,48.7,36.3,59.4
2019-05-22,,46.9,53.6,41.5,57.6
2019-05-23,,50.0,59.2,44.2,57.2
2019-05-24,,40.3,47.1,38.3,56.8
2019-05-25,,40.1,43.7,38.1,55.9
2019-05-26,,46.8,53.6,42.1,54.3
2019-05-27,,52.0,61.5,44.8,53.6
2019-05-28,,50.9,60.6,45.9,52.5
2019-05-29,,50.2,58.3,42.4,49.5
2019-05-30,,55.0,63.7,48.2,46.5
2019-05-31,,55.8,64.4,48.9,43.7
2019-06-01,,53.8,61.9,47.1,41.2
2019-06-02,,51.6,60.1,45.0,38.7
2019-06-03,,43.3,50.7,37.9,36.1
2019-06-04,,44.2,52.2,36.9,34.7
2019-06-05,,41.5,49.3,35.6,34.5
2019-06-06,,35.1,42.6,32.4,33.3
2019-06-07,,35.1,41.4,31.8,33.8
2019-06-08,,37.9,43.7,34.2,33.2
2019-06-09,,44.2,52.5,36.5,32.4
2019-06-10,,48.4,56.7,43.2,31.3
2019-06-11,,58.3,70.2,45.1,28.7
2019-06-12,,63.9,72.5,58.5,25.3
2019-06-13,,55.8,62.8,44.6,22.2
2019-06-14,,48.4,56.7,42.4,19.7
2019-06-15,,50.2,62.6,42.1,16.2
2019-06-16,,52.9,63.1,46.6,11.9
2019-06-17,,51.6,63.9,45.5,8.5
2019-06-18,,45.7,53.6,36.3,4.9
2019-06-19,,36.1,40.5,33.8,4.2
2019-06-20,,36.7,41.9,33.6,3.6
2019-06-21,,43.2,48.9,38.3,0.9
2019-06-22,,43.3,46.0,41.0,0.3
2019-06-23,,40.6,46.0,37.4,0.1
2019-06-24,0.0,40.3,48.6,36.5,0.0
2019-06-25,0.0,44.4,56.5,37.6,0.0
2019-06-26,0.0,46.6,61.3,39.7,0.0
2019-06-27,0.0,41.2,46.9,38.3,0.0
2019-06-28,0.0,41.0,46.6,38.1,0.0
2019-06-29,0.0,46.4,55.4,40.1,0.0
2019-06-30,0.0,51.6,63.7,44.4,0.0
2019-07-01,0.0,53.8,63.1,45.7,0.0
2019-07-02,0.0,44.6,47.3,42.3,0.0
2019-07-03,0.0,45.9,52.3,42.8,0.0
2019-07-04,0.0,46.6,49.5,45.0,0.0
2019-07-05,0.0,47.3,52.3,44.2,0.0
2019-07-06,0.0,45.0,50.2,43.0,0.0
2019-07-07,0.0,44.1,47.8,41.7,0.0
2019-07-08,0.0,48.6,60.3,41.9,0.0
2019-07-09,0.0,54.1,63.7,47.1,0.0
2019-07-10,0.0,48.7,51.3,47.5,0.0
2019-07-11,0.0,48.4,54.1,45.1,0.0
2019-07-12,0.0,51.1,60.8,44.1,0.0
2019-07-13,0.0,50.4,56.3,47.3,0.0
2019-07-14,0.0,48.4,54.7,45.1,0.0
2019-07-15,0.0,49.5,55.0,46.2,0.0
2019-07-16,0.0,49.3,57.0,44.6,0.0
2019-07-17,0.0,46.4,48.9,43.7,0.0
2019-07-18,0.0,40.5,43.9,38.1,0.0
2019-07-19,0.0,41.7,46.4,38.1,0.0
2019-07-20,0.0,52.9,63.1,40.1,0.0
2019-07-21,0.0,60.4,70.2,52.3,0.0
