date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2018-11-12,16.0,44.2,51.8,31.8,3.4
2018-11-13,17.0,42.3,48.2,30.9,3.6
2018-11-14,19.0,32.9,34.9,31.3,4.0
2018-11-15,19.0,32.4,36.5,30.7,4.0
2018-11-16,18.0,29.8,36.5,23.5,4.0
2018-11-17,18.0,30.4,39.7,22.6,3.9
2018-11-18,17.0,45.1,53.8,38.1,4.0
2018-11-19,17.0,45.7,52.3,41.7,4.1
2018-11-20,16.0,45.5,52.5,41.2,4.1
2018-11-21,26.0,35.8,43.0,32.9,4.3
2018-11-22,25.0,31.5,36.1,27.9,4.9
2018-11-23,31.0,27.7,32.2,24.3,5.2
2018-11-24,24.0,26.2,30.2,23.2,5.2
2018-11-25,25.0,33.3,39.0,26.4,5.3
2018-11-26,25.0,37.2,40.3,34.2,5.7
2018-11-27,26.0,33.6,36.1,31.8,6.9
2018-11-28,28.0,31.3,34.9,29.1,7.3
2018-11-29,29.0,30.0,37.6,27.5,7.2
2018-11-30,31.0,27.1,31.1,24.3,7.3
2018-12-01,31.0,25.9,36.5,22.8,7.3
2018-12-02,28.0,22.3,26.4,18.7,7.3
2018-12-03,28.0,16.9,22.3,12.7,7.2
2018-12-04,27.0,27.0,40.3,15.8,7.5
2018-12-05,28.0,23.0,29.7,19.8,7.3
2018-12-06,28.0,26.1,37.0,20.1,7.2
2018-12-07,27.0,30.4,36.9,23.7,7.2
2018-12-08,27.0,31.8,39.0,29.7,7.3
2018-12-09,29.0,28.9,31.6,27.0,7.8
2018-12-10,39.0,27.1,30.9,24.6,8.2
2018-12-11,56.0,28.8,31.5,25.3,10.2
2018-12-12,61.0,24.8,27.7,22.5,11.0
2018-12-13,64.0,31.1,34.3,27.7,12.0
2018-12-14,65.0,31.5,38.7,23.4,12.6
2018-12-15,67.0,23.9,27.5,21.6,13.0
2018-12-16,74.0,30.7,33.6,25.2,14.8
2018-12-17,77.0,29.7,32.9,28.0,15.9
2018-12-18,88.0,29.3,30.7,26.2,17.8
2018-12-19,86.0,27.0,30.7,25.0,18.6
2018-12-20,93.0,28.9,34.2,20.7,20.8
2018-12-21,89.0,18.0,21.6,16.0,20.9
2018-12-22,91.0,23.9,29.3,17.1,21.5
2018-12-23,97.0,28.0,34.3,26.4,22.3
2018-12-24,92.0,29.5,38.8,25.5,22.3
2018-12-25,89.0,27.1,35.4,23.0,22.3
2018-12-26,87.0,25.9,29.5,23.4,22.7
2018-12-27,85.0,24.6,31.3,20.7,22.7
2018-12-28,85.0,28.9,34.3,21.0,23.3
2018-12-29,96.0,34.0,37.9,26.2,25.1
2018-12-30,94.0,24.4,27.9,20.3,25.5
2018-12-31,93.0,22.1,28.8,17.1,25.5
2019-01-01,88.0,30.6,38.7,24.8,25.7
2019-01-02,89.0,34.7,38.3,29.7,25.9
2019-01-03,107.0,35.2,38.7,31.8,28.2
2019-01-04,110.0,28.8,31.8,26.8,29.1
2019-01-05,104.0,29.5,33.3,26.6,29.3
2019-01-06,110.0,25.7,,19.4,30.1
2019-01-07,113.0,18.1,22.1,11.8,30.5
2019-01-08,110.0,21.2,29.8,13.5,31.2
2019-01-09,116.0,31.5,34.2,29.3,32.0
2019-01-10,112.0,32.4,35.4,30.2,32.2
2019-01-11,110.0,33.3,38.5,29.1,32.3
2019-01-12,107.0,38.1,46.0,34.3,32.4
2019-01-13,105.0,42.8,51.4,37.4,32.4
2019-01-14,104.0,45.1,52.3,41.2,32.5
2019-01-15,102.0,35.2,42.1,27.9,32.5
2019-01-16,99.0,29.8,38.1,26.4,32.6
2019-01-17,103.0,30.2,32.5,28.2,33.0
2019-01-18,106.0,28.4,30.4,26.4,33.6
2019-01-19,110.0,27.9,32.2,24.4,34.7
2019-01-20,105.0,23.5,26.8,19.2,34.7
2019-01-21,105.0,21.4,27.9,18.5,34.7
2019-01-22,113.0,25.3,30.2,19.6,35.8
2019-01-23,112.0,30.6,35.6,26.6,36.2
2019-01-24,110.0,27.9,32.4,25.0,36.2
2019-01-25,109.0,31.3,38.3,23.4,36.3
2019-01-26,107.0,40.6,46.2,34.7,36.5
2019-01-27,105.0,37.4,43.5,23.7,36.5
2019-01-28,104.0,30.9,39.2,22.1,36.6
2019-01-29,104.0,35.8,44.4,27.0,36.6
2019-01-30,101.0,39.0,46.8,35.6,36.6
2019-01-31,100.0,37.8,40.5,31.8,36.8
2019-02-01,116.0,31.8,33.8,29.7,38.6
2019-02-02,111.0,27.9,33.1,21.9,38.8
2019-02-03,117.0,16.3,22.8,1.2,39.1
2019-02-04,115.0,1.2,16.7,-5.8,39.1
2019-02-05,112.0,6.3,13.5,-0.8,39.1
2019-02-06,110.0,10.9,21.0,1.2,39.2
2019-02-07,109.0,19.2,24.1,15.3,39.4
2019-02-08,109.0,9.9,17.1,0.9,39.7
2019-02-09,106.0,1.8,8.8,-1.3,39.7
2019-02-10,107.0,7.0,15.6,-1.5,40.0
2019-02-11,112.0,9.1,14.9,1.2,40.6
2019-02-12,122.0,18.7,25.3,12.7,41.6
2019-02-13,121.0,20.5,30.7,16.0,41.9
2019-02-14,120.0,21.7,26.1,16.5,42.3
2019-02-15,119.0,24.6,30.4,21.9,42.4
2019-02-16,118.0,23.2,33.1,19.0,42.5
2019-02-17,117.0,18.3,24.6,10.0,42.4
2019-02-18,115.0,17.2,25.7,10.0,42.6
2019-02-19,118.0,19.6,21.6,16.7,43.0
2019-02-20,117.0,18.9,24.3,16.2,43.0
2019-02-21,115.0,18.1,27.5,12.9,43.1
2019-02-22,118.0,18.3,21.9,16.3,43.5
2019-02-23,117.0,19.6,26.8,16.3,43.6
2019-02-24,115.0,15.8,25.0,10.4,43.7
2019-02-25,114.0,9.9,18.7,5.2,43.6
2019-02-26,112.0,7.9,15.6,1.2,43.7
2019-02-27,110.0,17.8,28.2,8.6,43.8
2019-02-28,112.0,18.9,29.1,14.4,43.8
2019-03-01,111.0,20.3,30.2,14.7,43.9
2019-03-02,110.0,16.9,25.5,11.1,44.0
2019-03-03,109.0,14.5,25.7,9.1,44.0
2019-03-04,109.0,14.2,25.5,7.2,44.1
2019-03-05,108.0,19.0,29.1,12.9,44.3
2019-03-06,110.0,24.3,31.8,19.9,44.5
2019-03-07,109.0,18.5,25.2,15.3,44.6
2019-03-08,107.0,19.0,29.7,13.3,44.5
2019-03-09,109.0,20.7,28.4,14.9,44.5
2019-03-10,108.0,24.6,34.5,17.8,44.5
2019-03-11,108.0,26.8,36.0,23.5,44.7
2019-03-12,110.0,24.4,29.1,21.6,44.8
2019-03-13,110.0,23.4,34.5,19.2,44.8
2019-03-14,109.0,27.0,35.8,21.6,44.9
2019-03-15,105.0,32.7,41.0,27.1,45.3
2019-03-16,104.0,38.1,47.1,32.0,45.3
2019-03-17,102.0,41.9,52.0,34.3,45.4
2019-03-18,101.0,45.0,54.7,39.2,45.4
2019-03-19,99.0,47.5,57.4,40.6,45.4
2019-03-20,98.0,48.0,56.5,42.1,45.4
2019-03-21,97.0,45.9,54.0,39.6,45.4
2019-03-22,96.0,39.6,47.5,33.1,45.4
2019-03-23,95.0,35.1,44.6,29.8,45.4
2019-03-24,93.0,34.0,39.7,31.3,45.4
2019-03-25,93.0,34.2,41.0,29.7,45.6
2019-03-26,97.0,27.9,33.1,24.4,46.1
2019-03-27,95.0,32.2,39.0,24.8,46.2
2019-03-28,95.0,35.4,42.4,31.5,46.5
2019-03-29,95.0,37.6,45.1,32.0,46.6
2019-03-30,94.0,38.7,48.6,32.7,46.5
2019-03-31,92.0,38.5,46.9,33.6,46.5
2019-04-01,91.0,39.9,48.6,35.6,46.7
2019-04-02,91.0,40.5,48.6,35.1,46.5
2019-04-03,91.0,33.4,38.8,30.9,46.6
2019-04-04,90.0,36.1,46.8,29.3,47.0
2019-04-05,92.0,34.0,45.1,27.7,47.1
2019-04-06,98.0,27.7,31.5,25.5,47.6
2019-04-07,93.0,30.0,36.3,26.1,47.7
2019-04-08,92.0,33.8,40.8,28.0,47.9
2019-04-09,94.0,31.5,35.8,29.1,48.1
2019-04-10,95.0,27.9,29.8,26.2,48.5
2019-04-11,96.0,29.1,32.9,25.7,48.9
2019-04-12,97.0,31.3,37.8,28.2,49.2
2019-04-13,99.0,28.0,31.8,24.4,49.5
2019-04-14,99.0,25.3,30.0,21.4,49.6
2019-04-15,97.0,29.5,39.6,20.8,49.7
2019-04-16,96.0,32.0,38.5,28.8,49.7
2019-04-17,96.0,33.8,39.7,30.0,49.7
2019-04-18,92.0,38.7,43.2,34.2,52.5
2019-04-19,92.0,36.5,40.3,31.8,51.7
2019-04-20,92.0,36.0,45.0,30.9,50.0
2019-04-21,90.0,37.8,45.9,32.7,49.5
2019-04-22,89.0,35.4,37.8,33.8,49.2
2019-04-23,87.0,36.3,43.9,30.9,49.4
2019-04-24,88.0,34.5,43.0,28.6,48.2
2019-04-25,86.0,39.2,47.7,30.6,47.7
2019-04-26,85.0,35.2,42.1,28.0,47.4
2019-04-27,87.0,25.9,31.3,21.4,47.4
2019-04-28,87.0,30.4,40.5,25.0,47.6
2019-04-29,86.0,32.0,41.2,27.5,47.7
2019-04-30,84.0,35.4,45.5,28.9,47.3
2019-05-01,85.0,34.7,41.9,30.9,47.1
2019-05-02,84.0,31.5,34.2,28.4,47.0
2019-05-03,80.0,36.5,46.6,29.8,47.3
2019-05-04,81.0,43.2,53.6,31.6,47.5
2019-05-05,81.0,43.0,53.1,34.3,46.0
2019-05-06,78.0,47.3,55.8,39.6,45.5
2019-05-07,77.0,47.1,55.0,41.5,44.3
2019-05-08,75.0,47.7,54.7,42.8,42.8
2019-05-09,73.0,50.4,58.1,42.6,42.2
2019-05-10,71.0,55.2,63.0,48.4,40.7
2019-05-11,67.0,55.2,61.7,49.3,39.1
2019-05-12,65.0,48.2,55.9,41.5,37.3
2019-05-13,63.0,45.0,52.2,38.3,36.2
2019-05-14,62.0,39.4,45.0,35.6,35.2
2019-05-15,60.0,43.0,56.5,34.0,34.5
2019-05-16,57.0,44.8,53.1,40.1,33.8
2019-05-17,56.0,36.3,40.5,33.1,33.2
2019-05-18,55.0,41.2,53.4,32.2,32.3
2019-05-19,54.0,45.0,54.7,38.3,31.1
2019-05-20,53.0,39.2,42.6,36.3,30.4
2019-05-21,51.0,40.8,47.1,37.0,29.7
2019-05-22,50.0,46.6,52.7,41.5,29.0
2019-05-23,49.0,47.1,55.8,41.4,28.6
2019-05-24,48.0,40.1,46.2,37.9,27.5
2019-05-25,47.0,39.9,43.2,37.8,26.9
2019-05-26,44.0,44.6,49.3,41.0,25.5
2019-05-27,41.0,51.1,60.4,42.8,24.1
2019-05-28,40.0,52.5,62.6,46.6,22.3
2019-05-29,35.0,52.7,63.7,43.5,20.7
2019-05-30,32.0,55.6,66.4,48.7,18.9
2019-05-31,28.0,56.8,67.3,49.8,16.8
2019-06-01,27.0,54.0,63.3,47.8,14.8
2019-06-02,23.0,51.6,63.1,45.5,12.8
2019-06-03,21.0,43.7,51.6,39.4,11.1
2019-06-04,16.0,43.9,54.1,36.9,9.7
2019-06-05,17.0,41.7,50.5,35.2,8.6
2019-06-06,12.0,35.2,45.0,31.1,7.6
2019-06-07,26.0,34.0,40.1,30.9,7.3
2019-06-08,13.0,37.8,46.2,33.3,6.2
2019-06-09,13.0,43.7,55.8,35.6,4.7
2019-06-10,10.0,47.7,53.1,43.5,2.8
2019-06-11,6.0,57.7,68.7,46.0,1.1
2019-06-12,2.0,62.6,72.9,54.9,0.4
2019-06-13,1.0,55.9,64.2,46.6,0.0
2019-06-14,0.0,50.4,61.5,43.0,0.0
2019-06-15,0.0,52.7,66.9,42.1,0.0
2019-06-16,0.0,53.4,66.2,46.9,0.0
2019-06-17,0.0,52.2,63.5,45.9,0.0
2019-06-18,0.0,46.6,54.5,39.2,0.0
2019-06-19,0.0,35.6,40.1,32.5,0.0
2019-06-20,0.0,36.5,44.2,32.2,0.0
2019-06-21,0.0,44.2,52.0,37.0,0.0
2019-06-22,0.0,43.7,48.4,40.6,0.0
2019-06-23,0.0,41.7,51.3,37.2,0.0
2019-06-24,0.0,41.0,53.6,35.8,0.0
2019-06-25,0.0,43.9,56.7,37.9,0.0
2019-06-26,0.0,46.2,56.8,39.6,0.0
2019-06-27,0.0,41.7,52.2,37.0,0.0
2019-06-28,0.0,40.3,48.2,37.0,0.0
2019-06-29,0.0,46.2,55.9,38.7,0.0
2019-06-30,0.0,50.0,64.8,43.0,0.0
2019-07-01,0.0,53.4,63.5,46.6,0.0
2019-07-02,0.0,46.8,50.5,43.0,0.0
2019-07-03,0.0,47.1,59.7,41.5,0.0
2019-07-04,0.0,47.1,51.6,44.1,0.0
2019-07-05,0.0,48.2,52.7,44.4,0.0
2019-07-06,0.0,46.2,56.5,42.3,0.0
2019-07-07,0.0,44.2,51.3,41.5,0.0
2019-07-08,0.0,49.1,63.0,41.5,0.0
2019-07-09,0.0,54.0,63.9,45.9,0.0
2019-07-10,0.0,48.4,52.5,46.6,0.0
2019-07-11,0.0,48.7,56.1,45.1,0.0
2019-07-12,0.0,50.7,60.4,43.2,0.0
2019-07-13,0.0,50.5,59.5,46.6,0.0
2019-07-14,0.0,48.7,58.3,44.8,0.0
2019-07-15,0.0,49.1,58.3,44.6,0.0
2019-07-16,0.0,49.8,61.5,43.3,0.0
2019-07-17,0.0,45.1,48.6,43.0,0.0
2019-07-18,0.0,39.6,43.5,37.0,0.0
2019-07-19,0.0,41.9,50.4,36.9,0.0
2019-07-20,0.0,52.0,63.0,39.7,0.0
2019-07-21,0.0,58.5,67.3,50.7,0.0
