date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2006-04-23,12.4,0.0,39.6,0.0
2006-04-24,12.4,0.0,36.1,0.0
2006-04-25,12.4,0.0,39.6,0.0
2006-04-26,12.4,0.0,42.8,0.0
2006-04-27,12.4,0.0,50.7,0.0
2006-04-28,12.4,0.0,50.0,0.0
2006-04-29,12.4,0.0,46.0,0.0
2006-04-30,12.4,0.0,46.8,0.0
2006-05-01,12.4,0.0,47.5,0.0
2006-05-02,12.4,0.0,49.5,0.0
2006-05-03,12.5,0.0,48.4,0.0
2006-05-04,12.5,0.0,44.1,0.0
2006-05-05,12.5,0.0,39.9,0.0
2006-05-06,12.5,0.0,43.7,0.0
2006-05-07,12.5,0.0,48.4,0.0
2006-05-08,12.5,0.0,50.2,0.0
2006-05-09,12.5,0.0,47.1,0.0
2006-05-10,12.5,0.0,44.6,0.0
2006-05-11,12.5,0.0,46.9,0.0
2006-05-12,12.5,0.0,53.8,0.0
2006-05-13,12.5,0.0,53.4,0.0
2006-05-14,12.5,0.0,55.4,0.0
2006-05-15,12.5,0.0,53.6,0.0
2006-05-16,12.5,0.0,53.1,0.0
2006-05-17,12.5,0.0,56.1,0.0
2006-05-18,12.5,0.0,55.4,0.0
2006-05-19,12.5,0.0,55.6,0.0
2006-05-20,12.5,0.0,52.2,0.0
2006-05-21,12.5,0.0,54.1,0.0
2006-05-22,12.5,0.0,48.7,0.0
2006-05-23,12.5,0.0,48.2,0.0
2006-05-24,12.5,0.0,52.3,0.0
2006-05-25,12.5,0.0,55.0,0.0
2006-05-26,12.5,0.0,55.6,0.0
2006-05-27,12.7,0.0,51.4,0.0
2006-05-28,12.7,0.0,38.3,0.0
2006-05-29,12.7,0.0,40.5,0.0
2006-05-30,12.7,0.0,48.4,0.0
2006-05-31,12.7,0.0,52.5,0.0
2006-06-01,12.7,0.0,55.4,0.0
2006-06-02,12.7,0.0,56.1,0.0
2006-06-03,12.7,0.0,57.2,0.0
2006-06-04,12.7,0.0,60.4,0.0
2006-06-05,12.7,0.0,63.0,0.0
2006-06-06,12.7,0.0,64.2,0.0
2006-06-07,12.7,0.0,58.8,0.0
2006-06-08,12.7,0.0,52.0,0.0
2006-06-09,12.7,0.0,55.9,0.0
2006-06-10,12.7,0.0,55.8,0.0
2006-06-11,12.7,0.0,55.2,0.0
2006-06-12,12.7,0.0,54.3,0.0
2006-06-13,12.7,0.0,58.6,0.0
2006-06-14,12.8,0.0,55.0,0.0
2006-06-15,12.8,0.0,48.9,0.0
2006-06-16,12.8,0.0,54.9,0.0
2006-06-17,12.8,0.0,58.6,0.0
2006-06-18,12.8,0.0,59.5,0.0
2006-06-19,12.9,0.0,59.9,0.0
2006-06-20,12.9,0.0,62.1,0.0
2006-06-21,12.9,0.0,60.4,0.0
2006-06-22,12.9,0.0,62.1,0.0
2006-06-23,12.9,0.0,66.4,0.0
2006-06-24,12.9,0.0,62.4,0.0
2006-06-25,12.9,0.0,66.4,0.0
2006-06-26,12.9,0.0,66.0,0.0
2006-06-27,12.9,0.0,59.9,0.0
2006-06-28,13.0,0.0,58.3,0.0
2006-06-29,13.0,0.0,66.4,0.0
2006-06-30,13.0,0.0,58.8,0.0
2006-07-01,13.1,0.0,59.9,0.0
2006-07-02,13.1,0.0,61.3,0.0
2006-07-03,14.0,0.0,58.6,0.0
2006-07-04,14.0,0.0,58.8,0.0
2006-07-05,14.0,0.0,60.3,0.0
2006-07-06,14.6,0.0,57.4,0.0
2006-07-07,14.8,0.0,56.7,0.0
2006-07-08,14.9,0.0,57.0,0.0
2006-07-09,15.2,0.0,55.2,0.0
2006-07-10,15.5,0.0,55.6,0.0
2006-07-11,15.5,0.0,60.8,0.0
2006-07-12,15.5,0.0,58.8,0.0
2006-07-13,15.5,0.0,60.4,0.0
2006-07-14,15.5,0.0,63.5,0.0
2006-07-15,15.5,0.0,68.7,0.0
2006-07-16,15.5,0.0,70.2,0.0
2006-07-17,15.5,0.0,67.6,0.0
2006-07-18,15.5,0.0,66.6,0.0
2006-07-19,15.9,0.0,62.4,0.0
2006-07-20,15.9,0.0,61.3,0.0
2006-07-21,15.9,0.0,64.8,0.0
