datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2023-12-08 00:00:00+00:00,20600.0,P,12396500,90.99,P,90.54,P
2023-12-09 00:00:00+00:00,17200.0,P,12396500,89.99,P,89.59,P
2023-12-10 00:00:00+00:00,12300.0,P,12396500,89.27,P,89.02,P
2023-12-11 00:00:00+00:00,14500.0,P,12396500,88.97,P,88.56,P
2023-12-12 00:00:00+00:00,18400.0,P,12396500,89.05,P,88.42,P
2023-12-13 00:00:00+00:00,17400.0,P,12396500,87.54,P,86.45,P
2023-12-14 00:00:00+00:00,16200.0,P,12396500,87.71,P,86.87,P
2023-12-15 00:00:00+00:00,15600.0,P,12396500,88.36,P,87.8,P
2023-12-16 00:00:00+00:00,13800.0,P,12396500,87.11,P,86.35,P
2023-12-17 00:00:00+00:00,13500.0,P,12396500,86.39,P,85.36,P
