date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2010-05-16,23.8,17.0,43.3,6.0
2010-05-17,23.8,14.0,48.6,4.6
2010-05-18,24.1,12.0,38.5,4.0
2010-05-19,24.3,13.0,36.1,4.1
2010-05-20,24.3,9.0,40.8,2.9
2010-05-21,24.3,7.0,43.3,1.9
2010-05-22,24.4,6.0,31.3,1.4
2010-05-23,24.6,5.0,34.5,1.0
2010-05-24,25.0,8.0,29.3,1.3
2010-05-25,25.0,3.0,38.1,0.6
2010-05-26,25.0,0.0,48.0,0.0
2010-05-27,25.0,0.0,50.5,0.0
2010-05-28,25.0,0.0,48.2,0.0
2010-05-29,25.0,0.0,34.2,0.0
2010-05-30,25.0,0.0,39.2,0.0
2010-05-31,25.0,0.0,46.4,0.0
2010-06-01,25.1,0.0,41.0,0.0
2010-06-02,25.1,0.0,47.1,0.0
2010-06-03,25.1,0.0,51.3,0.0
2010-06-04,25.1,0.0,53.4,0.0
2010-06-05,25.1,0.0,51.8,0.0
2010-06-06,25.1,0.0,57.9,0.0
2010-06-07,25.4,0.0,54.5,0.0
2010-06-08,25.7,0.0,49.8,0.0
2010-06-09,25.7,0.0,56.3,0.0
2010-06-10,25.7,0.0,45.9,0.0
2010-06-11,26.7,1.0,37.6,0.5
2010-06-12,27.6,1.0,36.0,0.2
2010-06-13,27.6,1.0,37.9,0.1
2010-06-14,27.6,0.0,42.6,0.0
2010-06-15,27.6,0.0,52.0,0.0
2010-06-16,28.1,0.0,45.9,0.0
2010-06-17,28.1,0.0,39.4,0.0
2010-06-18,28.1,0.0,51.1,0.0
2010-06-19,28.1,0.0,53.8,0.0
2010-06-20,28.1,0.0,52.7,0.0
2010-06-21,28.1,0.0,52.3,0.0
2010-06-22,28.1,0.0,49.3,0.0
2010-06-23,28.1,0.0,53.8,0.0
2010-06-24,28.1,0.0,60.1,0.0
2010-06-25,28.1,0.0,60.8,0.0
2010-06-26,28.1,0.0,56.1,0.0
2010-06-27,28.1,0.0,52.3,0.0
2010-06-28,28.1,0.0,57.7,0.0
2010-06-29,28.1,0.0,57.7,0.0
2010-06-30,28.4,0.0,57.4,0.0
2010-07-01,28.4,0.0,58.1,0.0
2010-07-02,28.4,0.0,60.1,0.0
2010-07-03,28.4,0.0,54.0,0.0
2010-07-04,28.4,0.0,44.2,0.0
2010-07-05,28.4,0.0,51.4,0.0
2010-07-06,28.4,0.0,54.1,0.0
2010-07-07,28.4,0.0,54.1,0.0
2010-07-08,28.6,0.0,52.9,0.0
2010-07-09,28.8,0.0,54.3,0.0
2010-07-10,28.9,0.0,55.4,0.0
2010-07-11,28.9,0.0,54.7,0.0
2010-07-12,28.9,0.0,57.7,0.0
2010-07-13,28.9,0.0,59.9,0.0
2010-07-14,28.9,0.0,56.7,0.0
2010-07-15,28.9,0.0,57.6,0.0
2010-07-16,28.9,0.0,61.9,0.0
2010-07-17,28.9,0.0,60.8,0.0
2010-07-18,28.9,0.0,62.4,0.0
2010-07-19,28.9,0.0,61.9,0.0
2010-07-20,28.9,0.0,61.5,0.0
2010-07-21,28.9,0.0,61.2,0.0
