date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2010-02-27,5.6,21.0,25.9,5.2
2010-02-28,5.6,22.0,26.2,5.2
2010-03-01,5.6,21.0,26.4,5.2
2010-03-02,5.6,21.0,27.3,5.2
2010-03-03,5.6,20.0,28.6,5.2
2010-03-04,5.8,23.0,30.2,5.6
2010-03-05,6.0,23.0,24.8,5.7
2010-03-06,6.0,23.0,25.2,5.7
2010-03-07,6.0,23.0,27.0,5.8
2010-03-08,6.0,22.0,27.5,5.8
2010-03-09,6.0,22.0,27.0,5.9
2010-03-10,6.2,23.0,23.7,6.1
2010-03-11,6.2,23.0,21.2,6.1
2010-03-12,6.2,23.0,25.9,6.1
2010-03-13,6.2,24.0,28.4,6.1
2010-03-14,6.2,24.0,33.8,6.1
2010-03-15,6.2,22.0,29.8,6.2
2010-03-16,6.2,22.0,33.1,6.2
2010-03-17,6.2,21.0,37.4,6.2
2010-03-18,6.2,20.0,36.7,6.2
2010-03-19,6.2,20.0,24.1,6.2
2010-03-20,6.2,20.0,22.3,6.2
2010-03-21,6.2,20.0,29.8,6.2
2010-03-22,6.2,19.0,34.0,6.1
2010-03-23,6.2,19.0,28.2,6.1
2010-03-24,6.2,19.0,27.9,6.0
2010-03-25,6.2,19.0,31.1,5.9
2010-03-26,6.2,19.0,28.4,5.8
2010-03-27,6.2,19.0,29.7,5.8
2010-03-28,6.2,19.0,32.5,5.7
2010-03-29,6.2,18.0,37.9,5.7
2010-03-30,6.2,17.0,41.2,5.7
2010-03-31,6.5,20.0,33.3,6.0
2010-04-01,6.6,18.0,25.3,6.0
2010-04-02,6.6,17.0,24.6,6.1
2010-04-03,6.9,20.0,27.5,6.4
2010-04-04,7.2,21.0,28.8,6.8
2010-04-05,7.3,22.0,30.7,6.9
2010-04-06,7.3,21.0,24.1,6.9
2010-04-07,7.3,20.0,29.1,7.0
2010-04-08,7.3,19.0,34.0,7.0
2010-04-09,7.3,18.0,37.2,6.8
2010-04-10,7.3,16.0,37.2,6.3
2010-04-11,7.3,15.0,42.3,5.8
2010-04-12,7.3,13.0,41.7,5.4
2010-04-13,7.3,13.0,32.9,5.1
2010-04-14,7.3,12.0,34.9,4.7
2010-04-15,7.3,8.0,41.4,4.1
2010-04-16,7.3,7.0,44.8,3.3
2010-04-17,7.3,5.0,46.9,2.1
2010-04-18,7.3,2.0,44.2,1.1
2010-04-19,7.3,1.0,47.3,0.3
2010-04-20,7.3,1.0,48.9,0.1
2010-04-21,8.0,3.0,40.8,0.4
2010-04-22,8.3,2.0,33.6,0.6
2010-04-23,8.3,1.0,36.3,0.1
2010-04-24,8.3,0.0,41.0,0.0
2010-04-25,8.3,0.0,40.1,0.0
2010-04-26,8.3,0.0,37.9,0.0
2010-04-27,8.3,0.0,45.9,0.0
2010-04-28,8.4,0.0,36.7,0.0
2010-04-29,8.4,0.0,27.7,0.0
2010-04-30,8.4,0.0,31.1,0.0
2010-05-01,8.4,0.0,32.5,0.0
2010-05-02,8.4,0.0,31.8,0.0
2010-05-03,8.4,0.0,39.2,0.0
2010-05-04,8.4,0.0,39.9,0.0
2010-05-05,8.4,0.0,40.6,0.0
2010-05-06,8.4,0.0,32.4,0.0
2010-05-07,8.4,0.0,31.1,0.0
2010-05-08,8.4,0.0,41.4,0.0
2010-05-09,8.4,0.0,44.6,0.0
2010-05-10,8.5,0.0,41.9,0.0
2010-05-11,9.1,1.0,32.7,0.7
2010-05-12,9.2,0.0,32.2,0.0
2010-05-13,9.2,0.0,33.1,0.0
2010-05-14,9.2,0.0,37.4,0.0
2010-05-15,9.2,0.0,40.5,0.0
2010-05-16,9.2,0.0,45.1,0.0
2010-05-17,9.2,0.0,51.4,0.0
2010-05-18,9.2,0.0,43.3,0.0
2010-05-19,9.2,0.0,44.8,0.0
2010-05-20,9.2,0.0,48.4,0.0
2010-05-21,9.2,0.0,49.3,0.0
2010-05-22,9.3,0.0,42.1,0.0
2010-05-23,9.4,0.0,38.3,0.0
2010-05-24,9.4,0.0,34.3,0.0
2010-05-25,9.4,0.0,41.0,0.0
2010-05-26,9.4,0.0,49.6,0.0
2010-05-27,9.4,0.0,53.1,0.0
2010-05-28,9.4,0.0,53.6,0.0
2010-05-29,9.4,0.0,42.6,0.0
2010-05-30,9.4,0.0,44.4,0.0
2010-05-31,9.4,0.0,52.3,0.0
2010-06-01,9.4,0.0,46.4,0.0
2010-06-02,9.4,0.0,51.8,0.0
2010-06-03,9.4,0.0,55.2,0.0
2010-06-04,9.4,0.0,59.2,0.0
2010-06-05,9.4,0.0,59.7,0.0
2010-06-06,9.4,0.0,63.7,0.0
2010-06-07,9.4,0.0,64.9,0.0
2010-06-08,9.4,0.0,55.6,0.0
2010-06-09,9.4,0.0,61.5,0.0
2010-06-10,9.4,0.0,55.0,0.0
2010-06-11,9.5,1.0,47.8,0.1
2010-06-12,10.2,1.0,41.2,0.2
2010-06-13,10.6,0.0,39.7,0.0
2010-06-14,10.6,0.0,45.1,0.0
2010-06-15,10.6,0.0,52.2,0.0
2010-06-16,10.6,0.0,50.9,0.0
2010-06-17,10.6,0.0,47.3,0.0
2010-06-18,10.6,0.0,53.2,0.0
2010-06-19,10.6,0.0,58.1,0.0
2010-06-20,10.6,0.0,57.7,0.0
2010-06-21,10.6,0.0,57.6,0.0
2010-06-22,10.6,0.0,55.9,0.0
2010-06-23,10.6,0.0,57.0,0.0
2010-06-24,10.6,0.0,63.9,0.0
2010-06-25,10.6,0.0,63.1,0.0
2010-06-26,10.6,0.0,63.0,0.0
2010-06-27,10.6,0.0,60.6,0.0
2010-06-28,10.6,0.0,62.6,0.0
2010-06-29,10.6,0.0,63.3,0.0
2010-06-30,10.6,0.0,58.1,0.0
2010-07-01,11.0,0.0,56.7,0.0
2010-07-02,11.0,0.0,58.3,0.0
2010-07-03,11.0,0.0,61.3,0.0
2010-07-04,11.2,0.0,47.7,0.0
2010-07-05,11.2,0.0,54.7,0.0
2010-07-06,11.2,0.0,60.1,0.0
2010-07-07,11.3,0.0,53.8,0.0
2010-07-08,11.4,0.0,54.0,0.0
2010-07-09,11.6,0.0,54.3,0.0
2010-07-10,11.6,0.0,59.7,0.0
2010-07-11,11.6,0.0,55.0,0.0
2010-07-12,11.6,0.0,62.2,0.0
2010-07-13,11.6,0.0,65.3,0.0
2010-07-14,11.6,0.0,65.5,0.0
2010-07-15,11.6,0.0,64.9,0.0
2010-07-16,11.6,0.0,69.6,0.0
2010-07-17,11.6,0.0,66.4,0.0
2010-07-18,11.6,0.0,67.6,0.0
2010-07-19,11.6,0.0,68.4,0.0
2010-07-20,11.7,0.0,66.6,0.0
2010-07-21,12.0,0.0,58.8,0.0
