date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2009-11-20,2.5,9.0,32.2,2.0
2009-11-21,2.5,9.0,29.1,2.0
2009-11-22,2.5,9.0,30.9,2.0
2009-11-23,2.5,9.0,24.4,2.0
2009-11-24,2.5,9.0,31.5,2.0
2009-11-25,2.5,9.0,34.3,2.0
2009-11-26,2.5,10.0,35.2,2.0
2009-11-27,2.6,9.0,32.9,2.1
2009-11-28,2.8,12.0,27.3,2.4
2009-11-29,2.8,12.0,27.1,2.4
2009-11-30,2.8,11.0,31.3,2.4
2009-12-01,2.8,11.0,32.4,2.4
2009-12-02,2.8,11.0,25.5,2.4
2009-12-03,2.8,11.0,12.9,2.4
2009-12-04,2.8,11.0,26.8,2.4
2009-12-05,2.8,11.0,21.7,2.4
2009-12-06,2.9,12.0,12.0,2.5
2009-12-07,4.8,34.0,20.7,5.0
2009-12-08,4.9,34.0,9.7,5.1
2009-12-09,5.1,31.0,10.4,5.2
2009-12-10,5.1,29.0,21.6,5.2
2009-12-11,5.3,27.0,21.2,5.3
2009-12-12,6.1,37.0,26.1,7.1
2009-12-13,8.4,42.0,24.8,9.0
2009-12-14,8.4,40.0,20.5,9.0
2009-12-15,8.4,38.0,25.0,9.0
2009-12-16,8.4,38.0,33.1,9.0
2009-12-17,8.4,37.0,32.9,9.0
2009-12-18,8.4,36.0,29.5,9.0
2009-12-19,8.4,35.0,31.8,9.0
2009-12-20,8.4,35.0,31.3,9.0
2009-12-21,8.4,34.0,27.9,9.0
2009-12-22,9.0,40.0,23.0,9.6
2009-12-23,9.0,33.0,17.2,8.8
2009-12-24,9.0,33.0,18.1,8.8
2009-12-25,9.0,32.0,16.2,8.8
2009-12-26,9.0,33.0,14.2,8.8
2009-12-27,9.0,33.0,16.3,8.8
2009-12-28,9.1,32.0,20.1,8.9
2009-12-29,9.2,33.0,19.8,9.0
2009-12-30,9.5,40.0,18.9,9.6
2009-12-31,9.7,40.0,20.3,9.7
2010-01-01,9.8,39.0,32.2,9.7
2010-01-02,9.8,38.0,29.1,9.7
2010-01-03,9.8,37.0,29.3,9.7
2010-01-04,9.8,37.0,31.1,9.7
2010-01-05,9.8,36.0,32.9,9.7
2010-01-06,9.8,36.0,33.6,9.7
2010-01-07,9.8,35.0,29.1,9.7
2010-01-08,9.8,35.0,29.7,9.7
2010-01-09,9.8,35.0,33.3,9.7
2010-01-10,9.8,35.0,30.6,9.7
2010-01-11,9.8,35.0,29.7,9.7
2010-01-12,9.8,35.0,28.4,9.7
2010-01-13,9.8,36.0,26.2,9.7
2010-01-14,9.8,34.0,24.3,9.7
2010-01-15,9.8,34.0,31.5,9.7
2010-01-16,9.8,34.0,31.8,9.7
2010-01-17,9.8,34.0,25.7,9.7
2010-01-18,10.8,42.0,25.3,10.8
2010-01-19,11.7,49.0,23.5,11.9
2010-01-20,12.5,58.0,21.6,13.0
2010-01-21,14.5,70.0,23.4,15.7
2010-01-22,16.0,80.0,20.5,17.6
2010-01-23,16.0,78.0,16.7,17.7
2010-01-24,16.0,75.0,17.4,17.7
2010-01-25,16.2,72.0,28.2,17.8
2010-01-26,16.2,70.0,27.3,17.8
2010-01-27,17.3,79.0,25.7,19.1
2010-01-28,17.3,76.0,23.9,19.1
2010-01-29,17.3,75.0,24.6,19.1
2010-01-30,17.3,73.0,24.6,19.1
2010-01-31,17.3,72.0,21.9,19.1
2010-02-01,17.3,71.0,24.8,19.1
2010-02-02,17.3,69.0,26.1,19.1
2010-02-03,17.3,69.0,25.5,19.1
2010-02-04,17.3,67.0,27.5,19.1
2010-02-05,17.6,69.0,27.0,19.4
2010-02-06,18.2,74.0,28.2,20.2
2010-02-07,18.5,77.0,24.8,20.7
2010-02-08,18.5,75.0,20.8,20.7
2010-02-09,18.7,76.0,21.0,20.9
2010-02-10,18.7,75.0,21.7,20.9
2010-02-11,18.7,73.0,23.2,20.9
2010-02-12,18.7,71.0,28.2,20.9
2010-02-13,18.7,70.0,29.5,20.9
2010-02-14,18.7,70.0,29.1,20.9
2010-02-15,18.7,69.0,31.1,20.9
2010-02-16,18.7,68.0,28.8,20.9
2010-02-17,18.7,68.0,29.8,20.9
2010-02-18,18.8,68.0,28.4,21.0
2010-02-19,19.0,66.0,28.4,21.1
2010-02-20,19.3,71.0,24.1,21.5
2010-02-21,20.0,79.0,21.0,22.5
2010-02-22,20.1,78.0,12.0,22.6
2010-02-23,20.2,76.0,25.5,22.7
2010-02-24,20.8,80.0,23.7,23.5
2010-02-25,20.9,79.0,22.8,23.6
2010-02-26,20.9,78.0,24.6,23.6
2010-02-27,21.1,78.0,24.4,23.9
2010-02-28,21.1,78.0,24.4,23.9
2010-03-01,21.1,77.0,28.6,23.9
2010-03-02,21.2,76.0,28.8,24.0
2010-03-03,21.2,75.0,29.5,24.0
2010-03-04,21.9,86.0,22.5,25.2
2010-03-05,21.9,83.0,24.6,25.2
2010-03-06,22.2,84.0,28.9,25.6
2010-03-07,22.6,85.0,27.0,26.0
2010-03-08,22.8,83.0,27.5,26.2
2010-03-09,24.0,96.0,24.3,27.8
2010-03-10,24.2,97.0,18.3,28.1
2010-03-11,24.3,94.0,21.4,28.3
2010-03-12,24.3,91.0,32.9,28.3
2010-03-13,25.1,104.0,21.2,29.4
2010-03-14,25.2,96.0,21.4,29.5
2010-03-15,25.2,93.0,30.9,29.5
2010-03-16,25.2,90.0,36.0,29.6
2010-03-17,25.2,87.0,39.6,29.6
2010-03-18,25.2,87.0,35.4,29.6
2010-03-19,25.2,85.0,23.7,29.6
2010-03-20,25.2,85.0,28.9,29.6
2010-03-21,25.2,83.0,37.4,29.6
2010-03-22,25.2,82.0,35.8,29.6
2010-03-23,25.2,81.0,23.7,29.6
2010-03-24,25.2,81.0,28.8,29.7
2010-03-25,25.2,80.0,30.4,29.7
2010-03-26,25.5,84.0,24.6,30.1
2010-03-27,25.5,84.0,23.5,30.1
2010-03-28,25.5,82.0,32.5,30.1
2010-03-29,25.5,80.0,37.6,30.1
2010-03-30,25.5,79.0,37.8,30.1
2010-03-31,25.9,85.0,30.0,30.6
2010-04-01,26.1,84.0,19.9,30.9
2010-04-02,26.1,83.0,23.9,30.9
2010-04-03,26.1,82.0,29.3,30.9
2010-04-04,26.1,81.0,29.7,30.9
2010-04-05,26.8,88.0,24.4,31.8
2010-04-06,26.9,86.0,19.4,31.9
2010-04-07,26.9,84.0,24.6,32.0
2010-04-08,26.9,82.0,34.3,32.0
2010-04-09,26.9,80.0,36.7,31.9
2010-04-10,26.9,78.0,37.4,31.7
2010-04-11,26.9,76.0,38.5,31.4
2010-04-12,27.5,83.0,28.6,31.9
2010-04-13,27.6,79.0,27.7,32.1
2010-04-14,27.6,77.0,33.4,32.1
2010-04-15,27.6,75.0,40.5,32.0
2010-04-16,27.6,74.0,41.9,31.5
2010-04-17,27.6,72.0,42.4,30.9
2010-04-18,27.6,70.0,43.2,30.3
2010-04-19,27.6,68.0,43.0,29.5
2010-04-20,27.7,66.0,40.5,29.0
2010-04-21,29.4,77.0,27.9,31.2
2010-04-22,29.8,76.0,25.3,31.5
2010-04-23,29.9,74.0,28.8,31.6
2010-04-24,29.9,71.0,38.1,31.5
2010-04-25,29.9,69.0,40.5,30.9
2010-04-26,29.9,67.0,42.1,30.3
2010-04-27,29.9,66.0,41.9,30.0
2010-04-28,29.9,66.0,36.7,29.3
2010-04-29,29.9,67.0,21.0,29.2
2010-04-30,30.0,67.0,23.5,29.3
2010-05-01,30.1,65.0,30.4,29.4
2010-05-02,30.5,71.0,25.7,30.1
2010-05-03,30.5,67.0,38.3,30.0
2010-05-04,30.5,64.0,43.7,29.2
2010-05-05,30.5,62.0,43.7,28.4
2010-05-06,30.5,61.0,34.2,27.3
2010-05-07,30.5,59.0,37.4,26.7
2010-05-08,30.5,56.0,40.8,25.9
2010-05-09,30.5,54.0,40.1,25.1
2010-05-10,30.5,52.0,35.8,24.2
2010-05-11,31.1,57.0,26.6,24.8
2010-05-12,31.6,60.0,30.2,25.6
2010-05-13,31.6,56.0,34.0,25.5
2010-05-14,31.6,55.0,38.1,25.0
2010-05-15,31.6,52.0,40.6,24.4
2010-05-16,31.7,50.0,46.4,23.2
2010-05-17,31.7,47.0,43.5,21.5
2010-05-18,31.9,48.0,37.9,21.5
2010-05-19,31.9,45.0,41.5,20.3
2010-05-20,31.9,43.0,47.1,18.8
2010-05-21,31.9,39.0,46.9,17.4
2010-05-22,31.9,38.0,37.8,16.6
2010-05-23,32.1,38.0,30.6,15.9
2010-05-24,32.2,37.0,30.9,16.0
2010-05-25,32.2,34.0,39.4,15.1
2010-05-26,32.2,32.0,43.2,13.7
2010-05-27,32.2,30.0,44.4,12.2
2010-05-28,32.2,27.0,42.1,10.9
2010-05-29,32.2,25.0,38.8,9.7
2010-05-30,32.2,23.0,45.7,8.2
2010-05-31,32.2,20.0,48.7,6.7
2010-06-01,32.2,18.0,48.0,5.5
2010-06-02,32.2,14.0,50.4,4.0
2010-06-03,32.2,9.0,52.2,2.2
2010-06-04,32.2,3.0,55.6,0.7
2010-06-05,32.2,0.0,59.9,0.0
2010-06-06,32.2,0.0,62.8,0.0
2010-06-07,32.2,0.0,60.4,0.0
2010-06-08,32.2,0.0,58.3,0.0
2010-06-09,32.2,0.0,57.7,0.0
2010-06-10,32.2,0.0,54.1,0.0
2010-06-11,32.3,0.0,44.2,0.0
2010-06-12,32.4,0.0,37.8,0.0
2010-06-13,32.4,0.0,39.9,0.0
2010-06-14,32.4,0.0,46.2,0.0
2010-06-15,32.4,0.0,52.9,0.0
2010-06-16,32.4,0.0,51.8,0.0
2010-06-17,32.4,0.0,50.7,0.0
2010-06-18,32.4,0.0,53.8,0.0
2010-06-19,32.4,0.0,53.2,0.0
2010-06-20,32.4,0.0,52.0,0.0
2010-06-21,32.4,0.0,52.0,0.0
2010-06-22,32.4,0.0,52.7,0.0
2010-06-23,32.4,0.0,57.6,0.0
2010-06-24,32.4,0.0,58.8,0.0
2010-06-25,32.4,0.0,58.5,0.0
2010-06-26,32.4,0.0,57.2,0.0
2010-06-27,32.4,0.0,61.3,0.0
2010-06-28,32.4,0.0,62.2,0.0
2010-06-29,32.4,0.0,59.9,0.0
2010-06-30,32.4,0.0,58.8,0.0
2010-07-01,32.4,0.0,60.1,0.0
2010-07-02,32.4,0.0,59.5,0.0
2010-07-03,32.4,0.0,55.2,0.0
2010-07-04,32.4,0.0,52.0,0.0
2010-07-05,32.4,0.0,55.0,0.0
2010-07-06,32.4,0.0,57.7,0.0
2010-07-07,32.4,0.0,58.8,0.0
2010-07-08,32.4,0.0,59.7,0.0
2010-07-09,32.4,0.0,60.1,0.0
2010-07-10,32.5,0.0,59.5,0.0
2010-07-11,32.7,0.0,57.4,0.0
2010-07-12,32.7,0.0,60.3,0.0
2010-07-13,32.7,0.0,60.3,0.0
2010-07-14,32.7,0.0,61.5,0.0
2010-07-15,32.7,0.0,64.9,0.0
2010-07-16,32.7,0.0,66.2,0.0
2010-07-17,33.0,0.0,63.3,0.0
2010-07-18,33.0,0.0,64.6,0.0
2010-07-19,33.0,0.0,65.3,0.0
2010-07-20,33.0,0.0,62.4,0.0
2010-07-21,33.0,0.0,61.0,0.0
