date,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2022-11-10,37.0,22.3,28.2,19.9,13.2
2022-11-11,37.0,33.3,38.8,27.1,13.4
2022-11-12,36.0,31.6,36.0,28.4,13.4
2022-11-13,35.0,32.4,35.8,27.1,13.4
2022-11-14,33.0,37.8,45.3,32.7,13.5
2022-11-15,33.0,45.7,50.9,38.3,13.5
2022-11-16,32.0,43.5,52.0,32.9,13.5
2022-11-17,32.0,27.7,33.1,23.5,13.5
2022-11-18,32.0,35.4,41.0,24.4,13.7
2022-11-19,32.0,41.7,49.8,37.2,13.7
2022-11-20,31.0,37.4,40.8,33.6,13.6
2022-11-21,30.0,35.1,38.3,31.3,13.7
2022-11-22,36.0,33.3,36.5,30.2,15.5
2022-11-23,36.0,30.9,33.8,28.0,15.6
2022-11-24,34.0,43.2,50.5,32.5,15.8
2022-11-25,38.0,32.2,44.2,24.6,16.5
2022-11-26,44.0,27.1,28.9,25.3,17.9
2022-11-27,46.0,22.1,28.9,19.4,19.1
2022-11-28,43.0,12.6,20.5,4.5,19.3
2022-11-29,48.0,16.0,22.1,4.5,20.4
2022-11-30,52.0,20.8,24.4,16.5,21.1
2022-12-01,50.0,14.5,22.8,8.8,20.9
2022-12-02,49.0,18.3,22.5,12.9,21.1
2022-12-03,49.0,25.9,34.0,20.8,21.1
2022-12-04,49.0,29.5,37.0,22.6,21.0
2022-12-05,47.0,25.0,30.4,22.5,21.1
2022-12-06,47.0,23.4,24.4,21.9,21.2
2022-12-07,46.0,24.8,27.7,23.0,21.2
2022-12-08,54.0,25.7,28.0,20.7,22.3
2022-12-09,61.0,22.8,25.5,20.1,23.0
2022-12-10,66.0,28.9,31.3,25.3,23.9
2022-12-11,64.0,29.1,32.0,27.0,23.8
2022-12-12,63.0,23.9,27.3,22.1,23.6
2022-12-13,61.0,26.2,33.4,21.4,23.6
2022-12-14,60.0,27.5,30.6,22.6,23.7
2022-12-15,58.0,31.1,33.3,27.5,23.8
2022-12-16,57.0,34.0,40.8,27.9,23.8
2022-12-17,57.0,24.8,30.6,20.5,24.0
2022-12-18,61.0,11.3,21.2,-2.7,24.4
2022-12-19,69.0,12.6,17.2,-2.2,25.0
2022-12-20,77.0,18.1,24.3,6.6,26.1
2022-12-21,66.0,-4.5,9.3,-11.7,27.9
2022-12-22,68.0,7.2,25.7,-6.3,28.8
2022-12-23,74.0,31.6,33.8,25.5,29.6
2022-12-24,71.0,35.6,37.9,33.8,29.0
2022-12-25,65.0,37.8,43.9,33.4,27.9
2022-12-26,65.0,35.8,41.4,30.9,33.7
2022-12-27,67.0,33.3,36.9,27.9,34.7
2022-12-28,70.0,25.5,28.4,22.5,35.9
2022-12-29,73.0,28.0,30.9,24.3,36.2
2022-12-30,87.0,30.4,31.5,27.9,37.7
2022-12-31,89.0,,,,38.6
2023-01-01,86.0,27.0,33.8,24.4,38.5
2023-01-02,86.0,28.6,33.8,25.5,38.5
2023-01-03,85.0,26.6,29.8,24.1,38.7
2023-01-04,83.0,28.0,33.3,24.4,39.0
2023-01-05,85.0,33.1,36.3,30.9,39.2
2023-01-06,82.0,31.6,35.1,28.6,39.4
2023-01-07,83.0,32.4,35.6,30.6,39.9
2023-01-08,87.0,31.6,33.8,28.8,40.5
2023-01-09,89.0,29.8,33.3,27.0,41.0
2023-01-10,89.0,32.5,38.8,29.3,41.4
2023-01-11,87.0,31.8,36.0,29.7,41.6
2023-01-12,91.0,34.7,38.1,30.7,42.9
2023-01-13,84.0,36.0,38.3,33.6,42.8
2023-01-14,81.0,34.5,38.8,31.8,43.1
2023-01-15,84.0,33.3,38.8,29.8,43.4
2023-01-16,84.0,28.4,29.8,27.0,43.6
2023-01-17,86.0,27.7,29.1,26.4,43.8
2023-01-18,91.0,27.5,30.6,23.4,44.8
2023-01-19,86.0,23.2,29.5,20.3,44.8
2023-01-20,85.0,27.5,37.4,21.7,44.8
2023-01-21,89.0,30.0,36.1,25.0,45.0
2023-01-22,91.0,23.4,25.3,20.8,45.2
2023-01-23,88.0,24.4,29.3,22.3,45.2
2023-01-24,87.0,27.5,30.2,24.6,45.4
2023-01-25,88.0,33.8,40.1,26.6,45.4
2023-01-26,90.0,31.3,38.7,27.3,45.6
2023-01-27,90.0,28.4,32.5,25.5,45.9
2023-01-28,90.0,19.8,25.9,10.9,45.7
2023-01-29,90.0,12.7,18.7,7.0,45.8
2023-01-30,89.0,20.7,26.1,15.3,46.0
2023-01-31,90.0,21.6,25.5,15.6,46.3
2023-02-01,91.0,26.2,31.8,21.2,46.4
2023-02-02,87.0,34.7,37.9,29.8,46.2
2023-02-03,92.0,34.3,41.4,29.1,46.9
2023-02-04,93.0,31.3,33.3,29.1,47.3
2023-02-05,96.0,30.9,34.0,27.5,47.8
2023-02-06,100.0,29.1,30.9,27.1,48.5
2023-02-07,115.0,28.6,30.9,23.9,51.3
2023-02-08,116.0,23.7,28.8,22.1,51.6
2023-02-09,111.0,31.6,35.8,23.2,52.2
2023-02-10,115.0,28.9,30.9,25.0,52.7
2023-02-11,112.0,27.0,32.5,23.7,52.7
2023-02-12,112.0,32.0,35.2,27.9,53.3
2023-02-13,124.0,24.1,29.8,17.2,54.8
2023-02-14,120.0,19.2,24.3,15.3,54.7
2023-02-15,117.0,21.6,27.7,17.6,54.8
2023-02-16,118.0,25.3,30.7,21.9,55.1
2023-02-17,118.0,25.0,28.8,23.0,55.7
2023-02-18,120.0,26.4,31.8,23.5,56.3
2023-02-19,122.0,27.0,28.9,24.4,57.1
2023-02-20,129.0,29.5,30.6,25.9,59.6
2023-02-21,136.0,22.1,28.2,9.9,62.2
2023-02-22,132.0,10.0,13.6,5.4,63.2
2023-02-23,129.0,4.1,8.8,0.7,61.7
2023-02-24,130.0,12.4,22.8,-2.0,61.9
2023-02-25,131.0,20.7,25.0,16.2,62.3
2023-02-26,142.0,19.8,22.5,16.3,64.2
2023-02-27,143.0,19.2,23.9,15.4,64.5
2023-02-28,143.0,20.1,22.6,16.9,64.8
2023-03-01,143.0,19.0,22.6,14.4,65.4
2023-03-02,156.0,22.3,26.2,19.2,67.6
2023-03-03,162.0,20.8,24.3,19.2,68.6
2023-03-04,156.0,22.8,28.6,20.3,68.5
2023-03-05,154.0,24.6,33.3,21.2,68.4
2023-03-06,150.0,24.6,32.0,19.8,68.4
2023-03-07,150.0,24.4,31.3,19.0,68.2
2023-03-08,149.0,25.3,33.8,21.2,68.2
2023-03-09,147.0,26.2,34.9,21.9,68.0
2023-03-10,151.0,25.5,29.3,22.8,68.4
2023-03-11,152.0,25.2,27.7,23.2,68.9
2023-03-12,160.0,28.4,31.8,24.1,70.1
2023-03-13,175.0,27.9,31.8,20.8,72.7
2023-03-14,169.0,24.3,30.9,20.8,72.8
2023-03-15,168.0,24.6,31.3,20.3,73.1
2023-03-16,166.0,27.7,39.0,19.8,72.9
2023-03-17,162.0,32.2,40.6,23.7,72.7
2023-03-18,159.0,36.3,44.4,29.7,72.3
2023-03-19,157.0,38.3,43.9,34.9,71.8
2023-03-20,154.0,33.6,36.7,31.1,71.8
2023-03-21,154.0,34.9,44.4,28.6,71.7
2023-03-22,152.0,37.9,45.5,31.5,71.3
2023-03-23,157.0,28.0,32.4,22.6,72.3
2023-03-24,160.0,23.2,27.1,20.8,72.9
2023-03-25,156.0,24.6,35.2,20.5,73.0
2023-03-26,157.0,23.4,28.6,20.3,73.0
2023-03-27,155.0,28.2,38.3,18.9,72.9
2023-03-28,153.0,32.5,41.4,26.8,72.6
2023-03-29,151.0,35.4,44.4,29.8,72.7
2023-03-30,150.0,31.1,38.3,27.0,72.6
2023-03-31,154.0,27.0,28.9,24.4,74.0
2023-04-01,178.0,24.1,27.5,20.8,77.1
2023-04-02,174.0,23.7,31.6,18.9,77.5
2023-04-03,173.0,23.5,33.8,19.2,77.8
2023-04-04,169.0,24.8,34.3,19.0,77.8
2023-04-05,167.0,27.0,33.1,21.9,77.8
2023-04-06,168.0,32.9,36.0,28.9,78.2
2023-04-07,167.0,33.1,36.0,28.4,79.1
2023-04-08,168.0,29.8,32.9,27.5,80.4
2023-04-09,170.0,33.8,36.7,30.7,82.7
2023-04-10,172.0,31.3,35.4,27.1,83.5
2023-04-11,178.0,25.2,28.4,19.9,84.8
2023-04-12,174.0,25.7,38.3,18.3,84.9
2023-04-13,171.0,26.8,35.1,23.0,84.8
2023-04-14,169.0,29.5,38.5,22.1,84.8
2023-04-15,166.0,32.4,37.6,30.4,85.0
2023-04-16,179.0,30.0,34.5,22.5,85.8
2023-04-17,178.0,26.4,34.3,20.8,86.2
2023-04-18,179.0,25.0,29.3,22.8,86.9
2023-04-19,178.0,26.8,32.4,22.1,87.2
2023-04-20,181.0,27.5,33.8,24.4,88.1
2023-04-21,179.0,30.0,35.8,26.4,88.6
2023-04-22,176.0,34.5,39.9,27.7,88.4
2023-04-23,174.0,34.2,37.6,30.4,89.0
2023-04-24,172.0,32.2,38.5,29.5,89.3
2023-04-25,169.0,35.4,42.3,29.7,88.8
2023-04-26,167.0,39.4,43.3,35.4,89.0
2023-04-27,164.0,44.8,56.1,33.1,87.9
2023-04-28,161.0,56.5,62.8,48.2,87.0
2023-04-29,157.0,54.9,60.8,48.0,86.0
2023-04-30,153.0,44.8,51.3,36.9,84.9
2023-05-01,150.0,38.5,45.3,36.0,84.1
2023-05-02,141.0,53.4,62.8,42.6,82.3
2023-05-03,135.0,52.3,62.2,43.2,80.1
2023-05-04,131.0,46.4,59.7,37.2,78.3
2023-05-05,129.0,35.8,39.2,33.8,78.4
2023-05-06,128.0,35.1,38.3,33.3,78.5
2023-05-07,126.0,36.1,41.9,33.8,78.1
2023-05-08,126.0,37.9,45.0,34.5,77.8
2023-05-09,122.0,38.3,45.9,35.1,77.5
2023-05-10,120.0,43.9,52.0,36.0,77.4
2023-05-11,119.0,47.5,56.1,39.9,77.3
2023-05-12,115.0,54.1,63.0,46.4,77.4
2023-05-13,111.0,59.5,66.9,53.1,79.7
2023-05-14,105.0,61.0,67.6,54.1,81.8
2023-05-15,99.0,61.0,68.5,50.7,81.2
2023-05-16,91.0,55.2,63.5,49.8,78.8
2023-05-17,83.0,58.6,66.0,50.4,74.9
2023-05-18,82.0,58.5,65.1,52.3,69.6
2023-05-19,76.0,58.3,66.4,51.4,67.2
2023-05-20,70.0,56.3,64.6,48.0,64.8
2023-05-21,67.0,44.2,52.9,36.5,62.6
2023-05-22,65.0,36.1,39.7,34.7,61.9
2023-05-23,60.0,37.6,41.0,34.5,62.3
2023-05-24,62.0,40.8,44.2,37.2,61.5
2023-05-25,59.0,48.2,56.3,41.9,60.9
2023-05-26,54.0,53.1,62.4,46.4,59.5
2023-05-27,48.0,50.5,58.5,43.7,57.8
2023-05-28,47.0,48.0,58.1,42.1,55.3
2023-05-29,46.0,47.8,56.7,41.0,53.3
2023-05-30,43.0,41.9,48.6,35.8,51.1
2023-05-31,35.0,37.2,42.3,33.3,50.8
2023-06-01,33.0,43.0,54.3,34.7,50.1
2023-06-02,34.0,45.9,55.6,40.1,48.5
2023-06-03,29.0,49.3,59.7,40.8,46.8
2023-06-04,25.0,46.0,55.6,38.8,45.1
2023-06-05,27.0,48.2,59.7,37.4,43.6
2023-06-06,19.0,56.8,67.1,47.8,41.7
2023-06-07,0.0,63.3,70.9,57.7,39.6
2023-06-08,0.0,58.8,67.1,50.5,37.3
2023-06-09,0.0,46.6,53.6,41.2,35.7
2023-06-10,0.0,42.6,46.9,40.3,34.3
2023-06-11,0.0,50.5,61.5,41.7,32.1
2023-06-12,0.0,60.1,70.3,53.4,28.7
2023-06-13,0.0,47.7,56.5,36.9,26.3
2023-06-14,0.0,37.9,43.2,35.6,25.2
2023-06-15,0.0,44.1,53.1,38.3,22.7
2023-06-16,0.0,45.0,48.9,42.1,19.8
2023-06-17,0.0,40.5,46.4,33.3,17.2
2023-06-18,0.0,34.2,40.6,31.6,16.1
2023-06-19,0.0,33.8,35.4,32.2,15.0
2023-06-20,0.0,37.0,39.7,33.6,14.5
2023-06-21,0.0,41.0,43.7,38.5,13.1
2023-06-22,0.0,50.0,60.6,40.1,10.1
2023-06-23,0.0,54.3,63.5,45.9,7.1
2023-06-24,0.0,48.4,53.6,44.2,5.3
2023-06-25,0.0,52.2,61.3,46.6,2.1
2023-06-26,0.0,52.9,63.1,47.8,0.8
2023-06-27,0.0,54.1,65.7,49.1,0.3
2023-06-28,0.0,56.7,66.9,50.9,0.0
2023-06-29,0.0,56.8,65.7,51.1,0.0
2023-06-30,0.0,56.1,67.5,47.8,0.0
2023-07-01,0.0,50.5,58.6,44.2,0.0
2023-07-02,0.0,52.0,64.4,43.2,0.0
2023-07-03,0.0,56.5,67.5,47.3,0.0
2023-07-04,0.0,59.0,70.0,52.5,0.0
2023-07-05,0.0,62.2,71.6,56.8,0.0
2023-07-06,0.0,64.0,73.4,58.6,0.0
2023-07-07,0.0,64.4,75.2,57.7,0.0
2023-07-08,0.0,60.4,68.2,53.8,0.0
2023-07-09,0.0,58.8,68.2,52.3,0.0
2023-07-10,0.0,48.4,53.1,44.4,0.0
2023-07-11,0.0,48.9,57.6,44.2,0.0
2023-07-12,0.0,51.4,59.5,46.4,0.0
2023-07-13,0.0,54.0,65.1,46.9,0.0
2023-07-14,0.0,58.6,69.8,50.5,0.0
2023-07-15,0.0,62.6,72.7,55.4,0.0
2023-07-16,0.0,59.9,69.8,52.0,0.0
2023-07-17,0.0,45.9,52.2,42.4,0.0
2023-07-18,0.0,52.7,65.5,42.1,0.0
2023-07-19,0.0,64.0,73.8,53.2,0.0
2023-07-20,0.0,65.5,76.3,55.8,0.0
2023-07-21,0.0,58.5,68.2,52.5,0.0
