date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2012-06-23,11.6,0.0,62.6,0.0
2012-06-24,11.6,0.0,64.0,0.0
2012-06-25,11.6,0.0,63.3,0.0
2012-06-26,11.6,0.0,59.5,0.0
2012-06-27,11.6,0.0,57.6,0.0
2012-06-28,11.6,0.0,62.2,0.0
2012-06-29,11.6,0.0,63.7,0.0
2012-06-30,11.6,0.0,62.6,0.0
2012-07-01,11.6,0.0,63.0,0.0
2012-07-02,11.6,0.0,64.0,0.0
2012-07-03,11.6,0.0,63.0,0.0
2012-07-04,11.6,0.0,64.2,0.0
2012-07-05,11.6,0.0,56.1,0.0
2012-07-06,11.6,0.0,57.4,0.0
2012-07-07,11.7,0.0,57.2,0.0
2012-07-08,11.7,0.0,61.9,0.0
2012-07-09,11.7,0.0,64.2,0.0
2012-07-10,11.7,0.0,63.7,0.0
2012-07-11,11.7,0.0,64.4,0.0
2012-07-12,11.7,0.0,66.0,0.0
2012-07-13,11.7,0.0,63.0,0.0
2012-07-14,11.7,0.0,58.8,0.0
2012-07-15,11.7,0.0,54.9,0.0
2012-07-16,11.8,0.0,56.8,0.0
2012-07-17,11.8,0.0,59.7,0.0
2012-07-18,11.8,0.0,61.2,0.0
2012-07-19,11.8,0.0,63.0,0.0
2012-07-20,11.8,0.0,61.5,0.0
2012-07-21,11.8,0.0,59.0,0.0
