date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2012-04-28,20.0,18.0,37.4,6.4
2012-04-29,20.0,16.0,40.6,5.5
2012-04-30,20.0,13.0,45.3,4.4
2012-05-01,20.0,11.0,46.2,3.1
2012-05-02,20.0,8.0,45.1,1.7
2012-05-03,20.0,4.0,45.5,0.8
2012-05-04,20.0,1.0,45.5,0.1
2012-05-05,20.0,0.0,40.5,0.0
2012-05-06,20.0,0.0,39.2,0.0
2012-05-07,20.0,0.0,36.9,0.0
2012-05-08,20.0,0.0,44.4,0.0
2012-05-09,20.0,0.0,48.6,0.0
2012-05-10,20.0,0.0,51.1,0.0
2012-05-11,20.0,0.0,49.1,0.0
2012-05-12,20.0,0.0,49.6,0.0
2012-05-13,20.0,0.0,48.6,0.0
2012-05-14,20.0,0.0,51.3,0.0
2012-05-15,20.0,0.0,53.4,0.0
2012-05-16,20.0,0.0,51.6,0.0
2012-05-17,20.0,0.0,55.9,0.0
2012-05-18,20.0,0.0,44.1,0.0
2012-05-19,20.0,0.0,45.5,0.0
2012-05-20,20.0,0.0,52.5,0.0
2012-05-21,20.0,0.0,57.0,0.0
2012-05-22,20.0,0.0,56.7,0.0
2012-05-23,20.0,0.0,50.2,0.0
2012-05-24,20.1,0.0,46.4,0.0
2012-05-25,20.1,0.0,47.1,0.0
2012-05-26,20.1,0.0,33.8,0.0
2012-05-27,20.1,0.0,37.9,0.0
2012-05-28,20.1,0.0,44.4,0.0
2012-05-29,20.1,0.0,48.9,0.0
2012-05-30,20.1,0.0,53.8,0.0
2012-05-31,20.1,0.0,56.7,0.0
2012-06-01,20.1,0.0,59.9,0.0
2012-06-02,20.1,0.0,58.8,0.0
2012-06-03,20.1,0.0,58.5,0.0
2012-06-04,20.1,0.0,55.2,0.0
2012-06-05,20.1,0.0,49.5,0.0
2012-06-06,20.1,0.0,46.2,0.0
2012-06-07,20.1,0.0,51.6,0.0
2012-06-08,20.1,0.0,54.9,0.0
2012-06-09,20.1,0.0,52.0,0.0
2012-06-10,20.1,0.0,46.8,0.0
2012-06-11,20.1,0.0,51.3,0.0
2012-06-12,20.1,0.0,55.4,0.0
2012-06-13,20.1,0.0,56.8,0.0
2012-06-14,20.1,0.0,57.2,0.0
2012-06-15,20.1,0.0,56.8,0.0
2012-06-16,20.1,0.0,59.0,0.0
2012-06-17,20.1,0.0,59.5,0.0
2012-06-18,20.1,0.0,58.8,0.0
2012-06-19,20.1,0.0,59.2,0.0
2012-06-20,20.1,0.0,57.9,0.0
2012-06-21,20.1,0.0,62.1,0.0
2012-06-22,20.1,0.0,59.2,0.0
2012-06-23,20.1,0.0,58.5,0.0
2012-06-24,20.1,0.0,59.7,0.0
2012-06-25,20.1,0.0,59.5,0.0
2012-06-26,20.1,0.0,58.6,0.0
2012-06-27,20.1,0.0,59.2,0.0
2012-06-28,20.1,0.0,60.4,0.0
2012-06-29,20.1,0.0,60.6,0.0
2012-06-30,20.1,0.0,60.6,0.0
2012-07-01,20.1,0.0,59.4,0.0
2012-07-02,20.1,0.0,60.1,0.0
2012-07-03,20.1,0.0,58.6,0.0
2012-07-04,20.1,0.0,56.3,0.0
2012-07-05,20.2,0.0,53.4,0.0
2012-07-06,20.2,0.0,56.8,0.0
2012-07-07,20.2,0.0,61.7,0.0
2012-07-08,20.2,0.0,62.1,0.0
2012-07-09,20.2,0.0,63.9,0.0
2012-07-10,20.5,0.0,63.5,0.0
2012-07-11,20.5,0.0,64.6,0.0
2012-07-12,20.6,0.0,61.3,0.0
2012-07-13,20.7,0.0,53.6,0.0
2012-07-14,21.2,0.0,51.8,0.0
2012-07-15,21.2,0.0,52.0,0.0
2012-07-16,21.2,0.0,51.6,0.0
2012-07-17,21.2,0.0,54.3,0.0
2012-07-18,21.2,0.0,55.6,0.0
2012-07-19,21.3,0.0,56.8,0.0
2012-07-20,21.3,0.0,59.7,0.0
2012-07-21,21.3,0.0,57.4,0.0
