date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2011-11-14,3.9,0.0,32.7,0.0
2011-11-15,3.9,0.0,33.8,0.0
2011-11-16,3.9,0.0,29.8,0.0
2011-11-17,3.9,0.0,33.3,0.0
2011-11-18,3.9,0.0,38.1,0.0
2011-11-19,3.9,0.0,35.4,0.0
2011-11-20,4.0,0.0,35.6,0.0
2011-11-21,4.1,0.0,32.9,0.0
2011-11-22,4.1,0.0,30.4,0.0
2011-11-23,4.1,0.0,32.5,0.0
2011-11-24,4.1,0.0,32.0,0.0
2011-11-25,4.1,0.0,33.8,0.0
2011-11-26,4.1,0.0,34.0,0.0
2011-11-27,4.1,0.0,34.7,0.0
2011-11-28,4.1,0.0,37.2,0.0
2011-11-29,4.1,1.0,36.3,0.0
2011-11-30,4.1,1.0,34.5,0.0
2011-12-01,4.3,2.0,27.1,0.5
2011-12-02,4.6,9.0,28.6,1.0
2011-12-03,4.6,5.0,19.4,1.0
2011-12-04,4.6,3.0,17.8,1.0
2011-12-05,4.6,4.0,14.4,1.0
2011-12-06,4.7,3.0,16.9,1.1
2011-12-07,4.7,3.0,21.9,1.0
2011-12-08,4.7,3.0,22.1,1.0
2011-12-09,4.7,3.0,21.6,1.0
2011-12-10,4.7,3.0,21.2,0.9
2011-12-11,4.7,3.0,19.0,0.9
2011-12-12,5.4,10.0,23.4,1.8
2011-12-13,5.7,11.0,27.0,2.1
2011-12-14,5.7,10.0,15.6,2.1
2011-12-15,5.7,9.0,16.9,2.1
2011-12-16,5.7,9.0,20.3,2.1
2011-12-17,5.7,8.0,23.9,2.1
2011-12-18,5.7,8.0,30.2,2.1
2011-12-19,5.7,8.0,27.9,2.1
2011-12-20,5.7,8.0,19.0,2.1
2011-12-21,5.7,8.0,24.1,2.1
2011-12-22,5.7,8.0,16.0,2.1
2011-12-23,5.7,8.0,22.3,2.1
2011-12-24,5.7,7.0,25.7,2.1
2011-12-25,5.7,8.0,23.5,2.1
2011-12-26,5.7,9.0,21.9,2.1
2011-12-27,5.7,8.0,24.1,2.0
2011-12-28,5.7,8.0,27.1,2.0
2011-12-29,5.7,5.0,37.0,2.0
2011-12-30,5.7,5.0,39.0,2.0
2011-12-31,5.7,6.0,32.2,1.9
2012-01-01,5.7,6.0,26.6,1.9
2012-01-02,5.7,6.0,28.0,1.9
2012-01-03,5.7,6.0,31.6,1.9
2012-01-04,5.7,5.0,31.3,1.9
2012-01-05,5.7,6.0,30.0,1.9
2012-01-06,5.7,5.0,32.9,1.9
2012-01-07,5.7,5.0,29.1,1.9
2012-01-08,5.7,5.0,25.9,1.9
2012-01-09,5.7,5.0,27.9,1.9
2012-01-10,5.7,5.0,28.8,1.9
2012-01-11,5.7,5.0,27.9,1.9
2012-01-12,5.7,4.0,24.4,1.9
2012-01-13,5.7,5.0,23.7,1.9
2012-01-14,5.7,4.0,25.7,1.9
2012-01-15,5.7,3.0,31.8,1.9
2012-01-16,5.7,3.0,24.8,1.9
2012-01-17,5.7,4.0,18.5,1.9
2012-01-18,5.7,3.0,32.2,1.9
2012-01-19,5.8,2.0,37.9,2.0
2012-01-20,5.8,2.0,36.7,2.0
2012-01-21,6.6,9.0,30.2,3.0
2012-01-22,6.6,9.0,23.4,3.0
2012-01-23,6.8,10.0,24.6,3.2
2012-01-24,6.8,10.0,26.6,3.2
2012-01-25,6.8,9.0,32.5,3.2
2012-01-26,6.8,8.0,32.7,3.2
2012-01-27,6.8,8.0,27.9,3.2
2012-01-28,6.8,8.0,24.3,3.2
2012-01-29,6.8,9.0,24.8,3.2
2012-01-30,6.8,8.0,27.3,3.2
2012-01-31,6.8,8.0,26.4,3.2
2012-02-01,6.8,8.0,25.3,3.2
2012-02-02,6.8,8.0,26.6,3.2
2012-02-03,6.8,8.0,24.8,3.2
2012-02-04,6.8,9.0,19.0,3.2
2012-02-05,6.8,9.0,18.7,3.2
2012-02-06,6.9,10.0,14.5,3.3
2012-02-07,6.9,9.0,18.9,3.3
2012-02-08,6.9,8.0,32.2,3.3
2012-02-09,6.9,8.0,30.4,3.3
2012-02-10,6.9,8.0,32.9,3.3
2012-02-11,7.0,7.0,33.8,3.5
2012-02-12,7.0,9.0,30.6,3.5
2012-02-13,8.1,22.0,25.9,5.3
2012-02-14,8.1,21.0,22.1,5.3
2012-02-15,8.1,20.0,21.0,5.3
2012-02-16,8.1,19.0,24.8,5.3
2012-02-17,8.1,18.0,22.6,5.3
2012-02-18,8.4,18.0,22.8,5.8
2012-02-19,8.4,21.0,21.9,5.8
2012-02-20,8.4,20.0,16.9,5.8
2012-02-21,8.4,18.0,26.1,5.8
2012-02-22,8.4,16.0,37.9,5.8
2012-02-23,8.4,17.0,29.5,5.5
2012-02-24,8.4,16.0,27.5,5.5
2012-02-25,8.4,16.0,35.4,5.5
2012-02-26,8.4,15.0,24.4,5.5
2012-02-27,8.7,19.0,31.8,6.0
2012-02-28,8.9,21.0,26.8,6.2
2012-02-29,8.9,20.0,27.7,6.2
2012-03-01,9.1,23.0,27.5,6.3
2012-03-02,9.1,18.0,17.4,6.3
2012-03-03,9.1,17.0,27.9,6.3
2012-03-04,9.1,16.0,35.4,6.1
2012-03-05,9.1,15.0,34.7,5.9
2012-03-06,9.1,14.0,39.0,5.7
2012-03-07,9.1,14.0,23.2,5.7
2012-03-08,9.1,15.0,30.2,5.6
2012-03-09,9.1,14.0,31.8,5.5
2012-03-10,9.1,12.0,34.2,5.4
2012-03-11,9.1,10.0,39.4,5.3
2012-03-12,9.1,10.0,37.0,5.1
2012-03-13,9.1,8.0,41.7,4.7
2012-03-14,9.1,7.0,41.0,4.2
2012-03-15,9.1,6.0,41.4,3.5
2012-03-16,9.1,4.0,43.9,2.9
2012-03-17,9.3,7.0,39.4,3.2
2012-03-18,10.1,16.0,24.4,4.1
2012-03-19,10.1,16.0,19.4,4.1
2012-03-20,10.1,14.0,20.1,4.1
2012-03-21,10.1,11.0,35.1,4.1
2012-03-22,10.1,8.0,37.9,3.7
2012-03-23,10.1,5.0,39.9,3.2
2012-03-24,10.1,4.0,44.4,2.5
2012-03-25,10.1,2.0,45.1,2.1
2012-03-26,10.2,2.0,34.3,1.6
2012-03-27,10.2,2.0,35.8,1.1
2012-03-28,10.2,1.0,39.7,0.9
2012-03-29,10.2,1.0,38.8,0.5
2012-03-30,10.2,0.0,44.6,0.3
2012-03-31,10.2,0.0,50.0,0.1
2012-04-01,10.2,1.0,34.7,0.4
2012-04-02,10.2,1.0,29.8,0.3
2012-04-03,10.2,0.0,39.2,0.0
2012-04-04,10.2,0.0,45.0,0.0
2012-04-05,10.2,0.0,44.2,0.0
2012-04-06,10.2,0.0,31.6,0.0
2012-04-07,10.2,0.0,34.0,0.0
2012-04-08,10.2,0.0,40.1,0.0
2012-04-09,10.2,0.0,43.5,0.2
2012-04-10,10.2,0.0,48.0,0.1
2012-04-11,10.5,0.0,41.0,0.3
2012-04-12,10.7,0.0,33.1,0.3
2012-04-13,10.8,1.0,30.7,0.5
2012-04-14,11.0,1.0,27.5,0.4
2012-04-15,11.0,1.0,33.4,0.3
2012-04-16,11.0,0.0,37.6,0.0
2012-04-17,11.0,0.0,41.0,0.0
2012-04-18,11.0,0.0,44.4,0.0
2012-04-19,11.0,0.0,47.1,0.0
2012-04-20,11.0,0.0,49.1,0.0
2012-04-21,11.0,0.0,50.2,0.0
2012-04-22,11.0,0.0,52.3,0.0
2012-04-23,11.0,0.0,53.4,0.0
2012-04-24,11.0,0.0,51.8,0.0
2012-04-25,11.0,0.0,46.4,0.0
2012-04-26,11.1,0.0,45.1,0.1
2012-04-27,11.1,0.0,43.0,0.0
2012-04-28,11.1,0.0,43.2,0.0
2012-04-29,11.1,0.0,41.5,0.0
2012-04-30,11.1,0.0,47.7,0.0
2012-05-01,11.1,0.0,53.4,0.0
2012-05-02,11.1,0.0,51.1,0.0
2012-05-03,11.1,0.0,51.8,0.0
2012-05-04,11.1,0.0,51.8,0.0
2012-05-05,11.1,0.0,45.0,0.0
2012-05-06,11.1,0.0,44.6,0.0
2012-05-07,11.1,0.0,43.2,0.0
2012-05-08,11.1,0.0,47.1,0.0
2012-05-09,11.1,0.0,46.9,0.0
2012-05-10,11.1,0.0,50.4,0.0
2012-05-11,11.1,0.0,50.0,0.0
2012-05-12,11.1,0.0,48.9,0.0
2012-05-13,11.1,0.0,49.3,0.0
2012-05-14,11.1,0.0,48.7,0.0
2012-05-15,11.1,0.0,54.1,0.0
2012-05-16,11.1,0.0,51.6,0.0
2012-05-17,11.1,0.0,57.9,0.0
2012-05-18,11.1,0.0,51.4,0.0
2012-05-19,11.1,0.0,48.0,0.0
2012-05-20,11.1,0.0,50.7,0.0
2012-05-21,11.1,0.0,57.7,0.0
2012-05-22,11.1,0.0,57.7,0.0
2012-05-23,11.1,0.0,55.0,0.0
2012-05-24,11.1,0.0,51.6,0.0
2012-05-25,11.1,0.0,54.3,0.0
2012-05-26,11.1,0.0,40.5,0.0
2012-05-27,11.1,0.0,40.8,0.0
2012-05-28,11.1,0.0,44.6,0.0
2012-05-29,11.1,0.0,48.4,0.0
2012-05-30,11.1,0.0,55.6,0.0
2012-05-31,11.1,0.0,61.9,0.0
2012-06-01,11.1,0.0,61.0,0.0
2012-06-02,11.1,0.0,62.1,0.0
2012-06-03,11.1,0.0,63.7,0.0
2012-06-04,11.1,0.0,59.5,0.0
2012-06-05,11.1,0.0,56.1,0.0
2012-06-06,11.1,0.0,50.7,0.0
2012-06-07,11.1,0.0,52.9,0.0
2012-06-08,11.1,0.0,57.4,0.0
2012-06-09,11.1,0.0,59.0,0.0
2012-06-10,11.1,0.0,50.5,0.0
2012-06-11,11.1,0.0,52.2,0.0
2012-06-12,11.1,0.0,54.9,0.0
2012-06-13,11.1,0.0,57.9,0.0
2012-06-14,11.1,0.0,60.4,0.0
2012-06-15,11.1,0.0,58.5,0.0
2012-06-16,11.1,0.0,62.1,0.0
2012-06-17,11.1,0.0,62.8,0.0
2012-06-18,11.1,0.0,65.8,0.0
2012-06-19,11.1,0.0,63.7,0.0
2012-06-20,11.1,0.0,61.5,0.0
2012-06-21,11.1,0.0,62.1,0.0
2012-06-22,11.1,0.0,63.5,0.0
2012-06-23,11.1,0.0,64.2,0.0
2012-06-24,11.1,0.0,62.1,0.0
2012-06-25,11.1,0.0,62.1,0.0
2012-06-26,11.1,0.0,64.8,0.0
2012-06-27,11.1,0.0,61.0,0.0
2012-06-28,11.1,0.0,61.7,0.0
2012-06-29,11.1,0.0,62.4,0.0
2012-06-30,11.1,0.0,61.7,0.0
2012-07-01,11.1,0.0,60.6,0.0
2012-07-02,11.1,0.0,61.2,0.0
2012-07-03,11.1,0.0,63.0,0.0
2012-07-04,11.1,0.0,61.0,0.0
2012-07-05,11.1,0.0,58.8,0.0
2012-07-06,11.7,0.0,58.5,0.0
2012-07-07,11.7,0.0,63.5,0.0
2012-07-08,11.7,0.0,60.8,0.0
2012-07-09,11.9,0.0,63.3,0.0
2012-07-10,12.1,0.0,64.2,0.0
2012-07-11,12.1,0.0,65.5,0.0
2012-07-12,12.1,0.0,64.0,0.0
2012-07-13,12.2,0.0,59.5,0.0
2012-07-14,12.4,0.0,56.5,0.0
2012-07-15,12.5,0.0,57.4,0.0
2012-07-16,12.6,0.0,53.8,0.0
2012-07-17,12.6,0.0,56.8,0.0
2012-07-18,12.6,0.0,57.7,0.0
2012-07-19,12.6,0.0,59.7,0.0
2012-07-20,12.6,0.0,62.4,0.0
2012-07-21,12.7,0.0,61.5,0.0
