date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2012-02-17,8.4,20.0,20.1,4.0
2012-02-18,8.4,20.0,22.1,4.0
2012-02-19,8.4,19.0,21.4,4.0
2012-02-20,8.4,19.0,17.4,4.0
2012-02-21,8.5,19.0,28.0,4.2
2012-02-22,8.6,17.0,39.0,4.3
2012-02-23,8.7,19.0,19.4,4.4
2012-02-24,8.7,18.0,18.7,4.4
2012-02-25,8.7,18.0,21.4,4.4
2012-02-26,8.7,18.0,14.2,4.4
2012-02-27,8.7,19.0,24.4,4.4
2012-02-28,8.7,19.0,23.2,4.4
2012-02-29,9.1,26.0,20.7,4.8
2012-03-01,9.1,24.0,16.9,4.8
2012-03-02,9.1,22.0,16.3,4.8
2012-03-03,9.1,22.0,20.7,4.8
2012-03-04,9.1,21.0,28.9,4.8
2012-03-05,9.1,20.0,33.4,4.8
2012-03-06,9.2,19.0,33.8,4.9
2012-03-07,9.3,20.0,28.2,5.0
2012-03-08,9.3,20.0,26.8,5.0
2012-03-09,9.3,19.0,32.2,5.0
2012-03-10,9.3,18.0,35.2,4.9
2012-03-11,9.3,16.0,37.2,4.7
2012-03-12,9.3,16.0,35.8,4.6
2012-03-13,9.3,13.0,38.7,4.5
2012-03-14,9.3,12.0,39.2,4.3
2012-03-15,9.3,11.0,40.8,4.1
2012-03-16,9.3,10.0,42.6,3.7
2012-03-17,9.3,9.0,38.5,3.7
2012-03-18,9.8,13.0,27.7,4.0
2012-03-19,9.8,13.0,22.6,4.3
2012-03-20,9.8,13.0,23.9,4.3
2012-03-21,9.8,11.0,33.8,4.3
2012-03-22,9.8,10.0,39.4,4.1
2012-03-23,9.8,8.0,43.3,3.6
2012-03-24,9.8,7.0,43.2,3.1
2012-03-25,9.8,6.0,44.1,2.9
2012-03-26,9.9,7.0,32.2,3.0
2012-03-27,9.9,5.0,34.7,2.6
2012-03-28,9.9,3.0,40.8,1.9
2012-03-29,9.9,1.0,39.0,1.1
2012-03-30,9.9,0.0,43.3,0.6
2012-03-31,9.9,0.0,46.8,0.5
2012-04-01,9.9,0.0,38.7,0.0
2012-04-02,9.9,0.0,32.4,0.0
2012-04-03,9.9,0.0,36.1,0.0
2012-04-04,9.9,0.0,42.1,0.0
2012-04-05,9.9,0.0,42.3,0.0
2012-04-06,10.0,0.0,27.9,0.0
2012-04-07,10.0,0.0,30.0,0.0
2012-04-08,10.0,0.0,41.0,0.0
2012-04-09,10.0,0.0,46.4,0.0
2012-04-10,10.0,0.0,48.6,0.0
2012-04-11,10.0,0.0,46.0,0.0
2012-04-12,10.0,0.0,32.2,0.0
2012-04-13,10.1,0.0,30.0,0.0
2012-04-14,10.4,0.0,31.1,0.0
2012-04-15,10.4,1.0,33.8,0.4
2012-04-16,10.4,1.0,37.9,0.4
2012-04-17,10.4,1.0,38.8,0.4
2012-04-18,10.4,1.0,38.8,0.4
2012-04-19,10.4,0.0,38.8,0.0
2012-04-20,10.4,0.0,44.4,0.0
2012-04-21,10.4,0.0,50.7,0.0
2012-04-22,10.4,0.0,52.9,0.0
2012-04-23,10.4,0.0,55.2,0.0
2012-04-24,10.4,0.0,57.2,0.0
2012-04-25,10.5,0.0,51.8,0.0
2012-04-26,10.5,0.0,45.9,0.0
2012-04-27,10.5,1.0,34.3,0.2
2012-04-28,10.5,0.0,34.3,0.0
2012-04-29,10.5,0.0,39.4,0.0
2012-04-30,10.5,0.0,46.8,0.0
2012-05-01,10.5,0.0,45.7,0.0
2012-05-02,10.5,0.0,48.0,0.0
2012-05-03,10.5,0.0,50.2,0.0
2012-05-04,10.5,0.0,50.5,0.0
2012-05-05,10.5,0.0,42.8,0.0
2012-05-06,10.5,0.0,39.4,0.0
2012-05-07,10.5,0.0,42.6,0.0
2012-05-08,10.5,0.0,44.8,0.0
2012-05-09,10.5,0.0,52.5,0.0
2012-05-10,10.5,0.0,54.1,0.0
2012-05-11,10.5,0.0,47.5,0.0
2012-05-12,10.5,1.0,49.5,0.0
2012-05-13,10.5,0.0,48.4,0.0
2012-05-14,10.5,0.0,51.8,0.0
2012-05-15,10.5,0.0,55.6,0.0
2012-05-16,10.5,0.0,53.2,0.0
2012-05-17,10.5,0.0,51.4,0.0
2012-05-18,10.5,0.0,47.1,0.0
2012-05-19,10.5,0.0,44.8,0.0
2012-05-20,10.5,0.0,50.9,0.0
2012-05-21,10.5,0.0,58.6,0.0
2012-05-22,10.5,0.0,60.6,0.0
2012-05-23,10.5,0.0,45.1,0.0
2012-05-24,10.5,0.0,41.9,0.0
2012-05-25,10.5,0.0,50.9,0.0
2012-05-26,10.6,0.0,44.4,0.0
2012-05-27,10.6,0.0,38.7,0.0
2012-05-28,10.6,0.0,45.1,0.0
2012-05-29,10.6,0.0,51.6,0.0
2012-05-30,10.6,0.0,56.1,0.0
2012-05-31,10.6,0.0,59.7,0.0
2012-06-01,10.6,0.0,60.8,0.0
2012-06-02,10.6,0.0,57.2,0.0
2012-06-03,10.6,0.0,62.4,0.0
2012-06-04,10.6,0.0,64.0,0.0
2012-06-05,10.6,0.0,55.4,0.0
2012-06-06,10.6,0.0,46.2,0.0
2012-06-07,10.6,0.0,54.0,0.0
2012-06-08,10.6,0.0,61.5,0.0
2012-06-09,10.6,0.0,55.6,0.0
2012-06-10,10.6,0.0,45.0,0.0
2012-06-11,10.6,0.0,48.9,0.0
2012-06-12,10.6,0.0,57.6,0.0
2012-06-13,10.6,0.0,62.4,0.0
2012-06-14,10.6,0.0,61.3,0.0
2012-06-15,10.6,0.0,58.5,0.0
2012-06-16,10.6,0.0,60.8,0.0
2012-06-17,10.6,0.0,63.9,0.0
2012-06-18,10.6,0.0,64.4,0.0
2012-06-19,10.6,0.0,57.4,0.0
2012-06-20,10.6,0.0,52.9,0.0
2012-06-21,10.6,0.0,61.0,0.0
2012-06-22,10.6,0.0,66.6,0.0
2012-06-23,10.6,0.0,65.1,0.0
2012-06-24,10.6,0.0,68.9,0.0
2012-06-25,10.6,0.0,66.0,0.0
2012-06-26,10.6,0.0,67.6,0.0
2012-06-27,10.6,0.0,66.6,0.0
2012-06-28,10.6,0.0,66.2,0.0
2012-06-29,10.6,0.0,68.7,0.0
2012-06-30,10.6,0.0,69.1,0.0
2012-07-01,10.6,0.0,68.0,0.0
2012-07-02,10.6,0.0,64.8,0.0
2012-07-03,10.6,0.0,66.7,0.0
2012-07-04,10.6,0.0,67.6,0.0
2012-07-05,10.7,0.0,57.7,0.0
2012-07-06,10.7,0.0,59.2,0.0
2012-07-07,10.8,0.0,60.1,0.0
2012-07-08,11.0,0.0,58.1,0.0
2012-07-09,11.2,0.0,60.6,0.0
2012-07-10,11.4,0.0,64.2,0.0
2012-07-11,11.4,0.0,64.8,0.0
2012-07-12,11.4,0.0,65.8,0.0
2012-07-13,11.5,0.0,63.1,0.0
2012-07-14,12.0,0.0,55.4,0.0
2012-07-15,12.5,0.0,52.3,0.0
2012-07-16,12.5,0.0,57.4,0.0
2012-07-17,12.5,0.0,58.8,0.0
2012-07-18,12.5,0.0,63.1,0.0
2012-07-19,12.5,0.0,66.9,0.0
2012-07-20,12.5,0.0,65.8,0.0
2012-07-21,12.5,0.0,64.0,0.0
