date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2012-04-07,18.2,19.0,29.7,6.8
2012-04-08,18.2,17.0,40.1,5.8
2012-04-09,18.2,15.0,43.5,4.7
2012-04-10,18.2,13.0,45.7,3.9
2012-04-11,18.5,13.0,43.5,3.1
2012-04-12,18.6,13.0,28.4,3.1
2012-04-13,18.9,14.0,27.1,3.4
2012-04-14,19.3,17.0,28.2,3.7
2012-04-15,19.3,13.0,28.8,3.6
2012-04-16,19.3,12.0,32.7,3.2
2012-04-17,19.5,12.0,35.6,3.3
2012-04-18,19.6,12.0,36.1,3.2
2012-04-19,19.7,12.0,34.2,3.3
2012-04-20,19.7,11.0,39.0,2.7
2012-04-21,19.7,8.0,44.1,1.6
2012-04-22,19.7,4.0,48.2,0.8
2012-04-23,19.7,2.0,51.1,0.4
2012-04-24,19.7,0.0,51.4,0.2
2012-04-25,19.7,0.0,45.1,0.0
2012-04-26,20.2,0.0,43.2,0.0
2012-04-27,20.4,0.0,26.4,0.0
2012-04-28,20.4,0.0,25.5,0.0
2012-04-29,20.4,0.0,33.6,0.0
2012-04-30,20.4,0.0,43.2,0.0
2012-05-01,20.9,0.0,39.7,0.0
2012-05-02,20.9,0.0,46.0,0.0
2012-05-03,20.9,0.0,48.7,0.0
2012-05-04,20.9,0.0,46.0,0.0
2012-05-05,20.9,0.0,34.2,0.0
2012-05-06,20.9,0.0,32.9,0.0
2012-05-07,20.9,0.0,38.8,0.0
2012-05-08,20.9,0.0,41.7,0.0
2012-05-09,20.9,0.0,47.7,0.0
2012-05-10,20.9,0.0,46.0,0.0
2012-05-11,20.9,0.0,40.5,0.0
2012-05-12,20.9,0.0,40.5,0.0
2012-05-13,20.9,0.0,42.3,0.0
2012-05-14,20.9,0.0,49.5,0.0
2012-05-15,20.9,0.0,52.9,0.0
2012-05-16,20.9,0.0,48.4,0.0
2012-05-17,20.9,0.0,49.3,0.0
2012-05-18,20.9,0.0,40.6,0.0
2012-05-19,20.9,0.0,42.1,0.0
2012-05-20,20.9,0.0,46.6,0.0
2012-05-21,20.9,0.0,55.4,0.0
2012-05-22,20.9,0.0,54.9,0.0
2012-05-23,21.0,0.0,37.8,0.0
2012-05-24,21.0,0.0,36.7,0.0
2012-05-25,21.2,0.0,46.2,0.0
2012-05-26,21.5,0.0,39.9,0.0
2012-05-27,21.6,0.0,32.9,0.0
2012-05-28,21.6,0.0,38.5,0.0
2012-05-29,21.6,0.0,48.0,0.0
2012-05-30,21.6,0.0,46.8,0.0
2012-05-31,21.6,0.0,48.9,0.0
2012-06-01,21.6,0.0,51.6,0.0
2012-06-02,21.6,0.0,54.9,0.0
2012-06-03,21.6,0.0,57.6,0.0
2012-06-04,21.6,0.0,62.2,0.0
2012-06-05,21.6,0.0,47.7,0.0
2012-06-06,21.6,0.0,39.4,0.0
2012-06-07,21.6,0.0,47.5,0.0
2012-06-08,21.6,0.0,57.0,0.0
2012-06-09,21.6,0.0,46.2,0.0
2012-06-10,21.6,0.0,36.1,0.0
2012-06-11,21.6,0.0,45.3,0.0
2012-06-12,21.6,0.0,51.6,0.0
2012-06-13,21.6,0.0,57.4,0.0
2012-06-14,21.6,0.0,54.0,0.0
2012-06-15,21.6,0.0,54.3,0.0
2012-06-16,21.6,0.0,52.3,0.0
2012-06-17,21.6,0.0,60.1,0.0
2012-06-18,21.6,0.0,60.6,0.0
2012-06-19,21.6,0.0,48.6,0.0
2012-06-20,21.6,0.0,45.0,0.0
2012-06-21,21.6,0.0,58.8,0.0
2012-06-22,21.6,0.0,61.3,0.0
2012-06-23,21.6,0.0,63.9,0.0
2012-06-24,21.6,0.0,64.0,0.0
2012-06-25,21.6,0.0,61.2,0.0
2012-06-26,21.6,0.0,62.1,0.0
2012-06-27,21.6,0.0,59.7,0.0
2012-06-28,21.6,0.0,62.8,0.0
2012-06-29,21.6,0.0,62.1,0.0
2012-06-30,21.6,0.0,61.5,0.0
2012-07-01,21.6,0.0,62.4,0.0
2012-07-02,21.6,0.0,61.9,0.0
2012-07-03,21.6,0.0,61.5,0.0
2012-07-04,21.6,0.0,62.2,0.0
2012-07-05,21.8,0.0,54.7,0.0
2012-07-06,21.9,0.0,52.9,0.0
2012-07-07,21.9,0.0,54.1,0.0
2012-07-08,21.9,0.0,58.6,0.0
2012-07-09,21.9,0.0,60.4,0.0
2012-07-10,21.9,0.0,60.1,0.0
2012-07-11,21.9,0.0,62.6,0.0
2012-07-12,21.9,0.0,64.2,0.0
2012-07-13,22.0,0.0,60.1,0.0
2012-07-14,22.3,0.0,54.1,0.0
2012-07-15,22.5,0.0,51.3,0.0
2012-07-16,22.6,0.0,53.6,0.0
2012-07-17,22.6,0.0,55.6,0.0
2012-07-18,22.6,0.0,58.1,0.0
2012-07-19,22.6,0.0,61.0,0.0
2012-07-20,22.7,0.0,58.1,0.0
2012-07-21,23.3,0.0,55.8,0.0
